key	distribution	start offset	end offset	quarter length	start measure	end measure	measure length
A	[0.0, 10.75, 0.0, 0.0, 12.25, 0.0, 0.0, 1.5, 0.0, 9.25, 0.0, 2.5]	0.0	12.0	12.0	1	4	3
b	[0.0, 4.25, 7.25, 0.0, 1.5, 0.0, 8.0, 0.0, 0.0, 0.0, 2.75, 4.25]	12.0	21.0	9.0	5	7	2
A	[0.0, 3.5, 3.0, 0.0, 9.25, 0.0, 4.0, 0.0, 4.0, 3.0, 0.0, 8.25]	21.0	33.0	12.0	8	11	3
a	[3.25, 0.0, 0.0, 0.0, 7.25, 0.0, 0.0, 0.0, 2.0, 2.75, 0.0, 3.25]	33.0	39.0	6.0	12	13	1
C	[5.0, 0.0, 3.0, 0.0, 2.0, 3.5, 0.0, 6.0, 0.0, 2.5, 0.0, 3.0]	39.0	44.5	5.5	14	15	1
A	[5.0, 9.75, 1.0, 1.0, 25.0, 0.0, 2.5, 3.5, 4.0, 9.0, 2.0, 8.0]	44.5	63.0	18.5	15	21	6
b	[0.0, 4.25, 6.75, 0.0, 1.5, 0.0, 8.0, 0.0, 0.0, 0.0, 2.75, 4.75]	63.0	72.0	9.0	22	24	2
A	[5.0, 23.25, 18.5, 11.25, 44.75, 0.0, 20.75, 0.5, 13.25, 44.5, 0.0, 22.75]	72.0	123.0	51.0	25	42	17
