key	distribution	start offset	end offset	quarter length	start measure	end measure	measure length
Eb	[11.0, 0.2, 11.6, 29.7, 0.0, 22.0, 2.0, 9.5, 13.0, 3.0, 25.75, 1.5]	0.0	29.0	29.0	1	10	9
Bb	[2.5, 2.0, 6.25, 6.0, 0.0, 10.0, 0.0, 2.0, 0.0, 3.5, 9.0, 0.5]	29.0	38.0	9.0	10	13	3
Eb	[5.0, 0.0, 10.75, 18.75, 0.0, 14.75, 0.5, 13.0, 6.5, 2.5, 30.5, 0.0]	38.0	59.5	21.5	13	20	7
c	[22.0, 1.0, 8.0, 7.0, 0.0, 11.0, 5.5, 10.5, 9.5, 4.0, 3.5, 4.0]	59.5	80.0	20.5	20	27	7
Eb	[8.75, 0.7, 14.25, 31.7, 0.0, 16.5, 1.5, 12.0, 16.5, 1.5, 25.5, 0.5]	80.0	108.0	28.0	27	37	10
