Offset	Measure	Beat	Beat Strength	Length	Pitches
0.0	1	1.0	1.0	1.0	['G3', 'C4', 'E-4', 'G4']
1.0	1	2.0	0.5	1.0	['C2', 'C3', 'G3', 'C4', 'E-4', 'G4']
2.0	1	3.0	0.5	1.0	['G1', 'G2', 'G3', 'B3', 'D4', 'G4']
3.0	2	1.0	1.0	1.0	['E-3', 'G3', 'C4', 'G4']
4.0	2	2.0	0.5	1.0	['C2', 'C3', 'E-3', 'G3', 'C4', 'G4']
5.0	2	3.0	0.5	1.0	['G1', 'G2', 'G3', 'B3', 'D4', 'G4']
6.0	3	1.0	1.0	1.0	['E-3', 'A-3', 'C4', 'C5']
7.0	3	2.0	0.5	1.0	['C1', 'C2', 'E-3', 'A-3', 'C4', 'C5']
8.0	3	3.0	0.5	1.0	['G1', 'G2', 'G3', 'B3', 'D4', 'G4']
9.0	4	1.0	1.0	1.0	['G3', 'C4', 'E-4']
10.0	4	2.0	0.5	1.0	['C2', 'C3', 'G3', 'C4', 'E-4']
11.0	4	3.0	0.5	1.0	['B-1', 'B-2', 'G3', 'D4', 'G4']
12.0	5	1.0	1.0	1.0	['C4', 'E-4', 'A-4']
13.0	5	2.0	0.5	1.0	['A-1', 'A-2', 'C4', 'E-4', 'A-4']
14.0	5	3.0	0.5	1.0	['E-1', 'E-2', 'C4', 'E-4', 'A-4']
15.0	6	1.0	1.0	1.0	['B-3', 'E-4', 'G4']
16.0	6	2.0	0.5	1.0	['E-2', 'E-3', 'B-3', 'E-4', 'G4']
17.0	6	3.0	0.5	1.0	['B1', 'B2', 'A-3', 'D4', 'F4']
18.0	7	1.0	1.0	1.0	['G3', 'C4', 'E-4']
19.0	7	2.0	0.5	1.0	['C2', 'C3', 'G3', 'C4', 'E-4']
20.0	7	3.0	0.5	1.0	['F1', 'F2', 'F3', 'A-3', 'D4']
21.0	8	1.0	1.0	1.0	['E-3', 'G3', 'C4']
22.0	8	2.0	0.5	1.0	['G2', 'E-3', 'G3', 'C4']
23.0	8	3.0	0.5	1.0	['G1', 'D3', 'G3', 'B3']
24.0	9	1.0	1.0	1.0	['B3', 'D4', 'F4', 'B4']
25.0	9	2.0	0.5	1.0	['A-2', 'A-3', 'B3', 'D4', 'F4', 'B4']
26.0	9	3.0	0.5	1.0	['A-1', 'A-2', 'B3', 'D4', 'F4', 'B4']
27.0	10	1.0	1.0	1.0	['B3', 'D4', 'F4']
28.0	10	2.0	0.5	1.0	['G2', 'G3', 'B3', 'D4', 'F4']
29.0	10	3.0	0.5	1.0	['G1', 'G2', 'B3', 'D4', 'F4']
30.0	11	1.0	1.0	1.0	['C4', 'E-4']
31.0	11	2.0	0.5	1.0	['A-2', 'A-3', 'C4', 'D4', 'E-4']
32.0	11	3.0	0.5	1.0	['A-1', 'A-2', 'C4', 'E-4']
33.0	12	1.0	1.0	1.0	['G3', 'B-3', 'E-4', 'G4']
34.0	12	2.0	0.5	1.0	['B-2', 'G3', 'B-3', 'E-4', 'G4']
35.0	12	3.0	0.5	1.0	['B-1', 'F3', 'B-3', 'D4', 'F4']
36.0	13	1.0	1.0	1.0	['F#3', 'C4', 'E-4', 'C5']
37.0	13	2.0	0.5	1.0	['A1', 'A2', 'F#3', 'C4', 'E-4', 'C5']
38.0	13	3.0	0.5	1.0	['A-1', 'A-2', 'F#3', 'C4', 'E-4', 'C5']
39.0	14	1.0	1.0	1.0	['G1', 'G2', 'G3', 'C4', 'E4', 'C5']
40.0	14	2.0	0.5	1.0	['G1', 'G2', 'C4', 'E4', 'G4', 'C5']
41.0	14	3.0	0.5	1.0	['G1', 'G2', 'E4', 'G4', 'C5']
