0.0	1	1	1.0	0.5	['G2']	G	I
0.5	1	1.25	0.125	0.5	['B3', 'D4', 'G4', 'B4']		
1.0	1	1.5	0.25	0.5	['D3', 'G3', 'D4', 'G4', 'B4']		
1.5	1	1.75	0.125	0.5	['B3', 'D4', 'G4', 'B4']		
2.0	1	2	0.5	0.5	['B2', 'D4', 'G4', 'D5']	G	I6
2.5	1	2.25	0.125	0.5	['B3', 'D4', 'G4', 'D5']		
3.0	1	2.5	0.25	0.5	['D3', 'G3', 'D4', 'G4', 'D5']		
3.5	1	2.75	0.125	0.5	['B3', 'D4', 'G4', 'D5']		
4.0	2	1	1.0	0.5	['A2']	G	V43
4.5	2	1.25	0.125	0.5	['C4', 'D4', 'F#4', 'C5']		
5.0	2	1.5	0.25	0.5	['D3', 'F#3', 'D4', 'F#4', 'C5']		
5.5	2	1.75	0.125	0.5	['C4', 'D4', 'F#4', 'C5']		
6.0	2	2	0.5	0.5	['D2', 'D4', 'F#4', 'C5', 'D5']	G	V7
6.5	2	2.25	0.125	0.5	['C4', 'D4', 'F#4', 'C5', 'D5']		
7.0	2	2.5	0.25	0.5	['D3', 'A3', 'D4', 'F#4', 'C5', 'D5']		
7.5	2	2.75	0.125	0.5	['C4', 'D4', 'F#4', 'C5', 'D5']		
8.0	3	1	1.0	0.5	['G2']	G	I
8.5	3	1.25	0.125	0.5	['B3', 'D4', 'G4', 'B4']		
9.0	3	1.5	0.25	0.5	['D3', 'G3', 'D4', 'G4', 'B4']		
9.5	3	1.75	0.125	0.5	['B3', 'D4', 'G4', 'B4']		
10.0	3	2	0.5	0.5	['B2', 'G4', 'D5', 'G5']	G	I6
10.5	3	2.25	0.125	0.5	['B3', 'G4', 'D5', 'G5']		
11.0	3	2.5	0.25	0.5	['D3', 'G3', 'G4', 'D5', 'G5']		
11.5	3	2.75	0.125	0.5	['B3', 'G4', 'D5', 'G5']		
12.0	4	1	1.0	0.5	['D2']	G	V
12.5	4	1.25	0.125	0.5	['A3', 'D4', 'F#4', 'A4']		
13.0	4	1.5	0.25	0.5	['D3', 'F#3', 'D4', 'F#4', 'A4']		
13.5	4	1.75	0.125	0.5	['A3', 'D4', 'F#4', 'A4']		
14.0	4	2	0.5	0.5	['G2', 'D4', 'G4', 'B4']	G	I
14.5	4	2.25	0.125	0.5	['B3', 'D4', 'G4', 'B4']		
15.0	4	2.5	0.25	0.5	['D3', 'G3', 'D4', 'G4', 'B4']		
15.5	4	2.75	0.125	0.5	['B3', 'D4', 'G4', 'B4']		
16.0	5	1	1.0	0.5	['D2']	G	V
16.5	5	1.25	0.125	0.5	['A3', 'F#4', 'A4', 'D5']		
17.0	5	1.5	0.25	0.5	['D3', 'F#3', 'F#4', 'A4', 'D5']		
17.5	5	1.75	0.125	0.5	['A3', 'F#4', 'A4', 'D5']		
18.0	5	2	0.5	0.5	['G2', 'D4', 'G4', 'B4']	G	I
18.5	5	2.25	0.125	0.5	['B3', 'D4', 'G4', 'B4']		
19.0	5	2.5	0.25	0.5	['D3', 'G3', 'D4', 'G4', 'B4']		
19.5	5	2.75	0.125	0.5	['B3', 'D4', 'G4', 'B4']		
20.0	6	1	1.0	0.5	['G2', 'B4']	G	I
20.5	6	1.25	0.125	0.5	['B3', 'G4', 'B4', 'D5']		
21.0	6	1.5	0.25	0.5	['D3', 'G3', 'G4', 'B4', 'D5']		
21.5	6	1.75	0.125	0.5	['B3', 'G4', 'B4', 'D5']		
22.0	6	2	0.5	0.5	['B2', 'G4', 'B4', 'D5']	G	I6
22.5	6	2.25	0.125	0.25	['B3', 'G4', 'B4', 'D5']		
22.75	6	2.38	0.0625	0.25	['B3', 'G4', 'B4', 'D5', 'E5']		
23.0	6	2.5	0.25	0.5	['D3', 'G3', 'G4', 'B4', 'D5']		
23.5	6	2.75	0.125	0.5	['B3', 'D5']		
24.0	7	1	1.0	0.5	['F#3', 'A4', 'C5', 'D5']	G	V65
24.5	7	1.25	0.125	0.5	['D4', 'C5']		
25.0	7	1.5	0.25	0.5	['G3', 'G4', 'B4', 'D5']	G	I
25.5	7	1.75	0.125	0.5	['D4', 'B4']		
26.0	7	2	0.5	0.5	['D3', 'F#4', 'A4', 'D5']	G	V
26.5	7	2.25	0.125	0.5	['D4', 'F#4', 'A4', 'D5']		
27.0	7	2.5	0.25	0.5	['F#3', 'A3', 'F#4', 'A4', 'D5']		
27.5	7	2.75	0.125	0.5	['D4', 'F#4', 'A4', 'D5']		
28.0	8	1	1.0	0.5	['C3', 'A4']	G	ii65
28.5	8	1.25	0.125	0.5	['E4', 'G4', 'A4', 'E5']		
29.0	8	1.5	0.25	0.5	['G3', 'A3', 'G4', 'A4', 'E5']		
29.5	8	1.75	0.125	0.5	['E4', 'G4', 'A4', 'E5']		
30.0	8	2	0.5	0.5	['D3', 'F#4', 'A4', 'C5', 'D5']	G	V
30.5	8	2.25	0.125	0.25	['D4', 'F#4', 'A4', 'C5', 'D5']		
30.75	8	2.38	0.0625	0.25	['D4', 'F#4', 'A4', 'C5', 'E5']		
31.0	8	2.5	0.25	0.5	['F#3', 'A3', 'F#4', 'A4', 'C5', 'D5']		
31.5	8	2.75	0.125	0.5	['D4', 'C5']		
32.0	9	1	1.0	0.5	['G2', 'B4']	G	I
32.5	9	1.25	0.125	0.5	['D4', 'G4', 'B4', 'D5']		
33.0	9	1.5	0.25	0.5	['G3', 'B3', 'G4', 'B4', 'D5']		
33.5	9	1.75	0.125	0.5	['D4', 'G4', 'B4', 'D5']		
34.0	9	2	0.5	0.5	['B3', 'D5']		
