key	distribution	start offset	end offset	quarter length	start measure	end measure	measure length
c	[25.04, 0.0, 2.0, 7.66, 0.0, 1.5, 3.66, 12.5, 0.75, 7.02, 0.0, 2.0]	0.0	24.0	23.88	1	8	7
f	[7.5, 0.0, 0.0, 0.0, 0.75, 7.25, 0.0, 1.75, 9.0, 0.0, 0.5, 0.0]	24.0	30.0	6.0	9	10	1
c	[74.24, 0.0, 9.75, 30.63, 0.33, 4.49, 16.92, 22.96, 5.48, 24.58, 1.0, 5.0]	30.0	87.0	56.87	11	29	18
f	[12.5, 0.0, 0.0, 0.0, 0.25, 9.5, 0.0, 1.0, 5.75, 0.0, 0.75, 0.0]	87.0	93.0	6.0	30	31	1
c	[27.77, 3.5, 2.5, 10.1, 0.0, 4.75, 3.66, 19.45, 4.25, 7.02, 0.0, 2.33]	93.0	117.0	23.91	32	40	8
