key	distribution	start offset	end offset	quarter length	start measure	end measure	measure length
E	[1.53, 11.52, 0.34, 7.83, 67.22, 0.51, 39.0, 0.0, 46.06, 15.79, 4.0, 86.29]	0.0	72.0	72.19	1	24	23
e	[1.82, 0.0, 0.0, 2.16, 25.33, 0.0, 11.19, 21.32, 0.0, 1.34, 0.0, 29.29]	72.0	108.0	36.02	25	36	11
E	[0.0, 2.47, 0.0, 2.16, 17.27, 0.0, 16.95, 0.0, 19.18, 8.07, 0.0, 21.27]	108.0	132.0	23.92	37	44	7
e	[11.56, 0.0, 0.0, 2.55, 2.72, 0.0, 8.5, 5.78, 0.0, 1.1, 0.68, 7.03]	132.0	147.0	15.29	45	49	4
f	[5.1, 0.0, 0.0, 0.0, 0.51, 0.51, 0.0, 1.02, 1.02, 0.0, 0.0, 1.02]	147.0	150.0	3.06	50	50	0
e	[11.73, 0.0, 0.0, 0.0, 0.17, 0.51, 0.85, 0.85, 1.02, 1.7, 1.02, 0.0]	150.0	156.0	6.12	51	52	1
E	[2.72, 5.17, 0.34, 17.67, 69.05, 0.34, 33.29, 0.0, 49.85, 17.42, 0.68, 116.87]	156.0	244.0	88.26	53	82	29
