key	distribution	start offset	end offset	quarter length	start measure	end measure	measure length
D	[3.0, 15.5, 95.0, 0.5, 42.5, 8.0, 55.0, 15.5, 9.0, 85.25, 17.5, 14.5]	0.0	113.5	113.5	1	19	18
G	[14.5, 0.0, 53.5, 0.0, 7.5, 0.5, 2.5, 11.0, 2.5, 13.5, 1.0, 20.5]	113.5	150.0	36.5	19	25	6
D	[0.0, 19.0, 40.5, 0.0, 27.0, 0.5, 16.0, 15.0, 2.0, 29.0, 12.0, 4.0]	150.0	210.0	60.0	26	35	9
d	[0.0, 0.0, 8.5, 0.5, 0.0, 10.0, 0.0, 2.5, 1.5, 3.5, 3.5, 0.0]	210.0	222.0	12.0	36	37	1
D	[0.0, 4.5, 27.5, 0.0, 6.0, 0.0, 14.0, 6.0, 0.0, 29.5, 0.0, 6.0]	222.0	240.0	18.0	38	40	2
Bb	[1.25, 0.0, 10.5, 1.0, 0.0, 16.5, 0.0, 0.0, 0.0, 3.75, 4.5, 0.0]	240.0	250.5	10.5	41	42	1
D	[0.0, 11.0, 67.0, 0.0, 12.0, 3.5, 35.5, 6.0, 3.5, 69.0, 0.5, 7.0]	250.5	288.0	37.5	42	49	7
