Offset	Measure	Beat	Beat Strength	Length	Pitches
0.0	1	1.0	1.0	1.0	['C#5', 'E5', 'A5']
1.0	1	2.0	0.25	0.5	['C#5', 'E5', 'A5']
1.5	1	2.5	0.125	0.5	['B4', 'D5', 'B5']
2.0	1	3.0	0.5	1.0	['A4', 'C#5', 'C#6']
3.0	1	4.0	0.25	1.0	
4.0	2	1.0	1.0	1.0	['A4', 'C#5', 'F#5']
5.0	2	2.0	0.25	0.5	['A4', 'C#5', 'F#5']
5.5	2	2.5	0.125	0.5	['G#4', 'B4', 'G#5']
6.0	2	3.0	0.5	1.0	['F#4', 'A4', 'A5']
7.0	2	4.0	0.25	1.0	
8.0	3	1.0	1.0	0.33	['D4', 'F#4', 'E#5']
8.33	3	1.33	0.0625	0.33	['D4', 'F#4', 'G#5']
8.67	3	1.67	0.0625	0.33	['D4', 'F#4', 'F#5']
9.0	3	2.0	0.25	0.33	['E5']
9.33	3	2.33	0.0625	0.33	['D5']
9.67	3	2.67	0.0625	0.33	['C#5']
10.0	3	3.0	0.5	0.33	['B4']
10.33	3	3.33	0.0625	0.33	['A#4']
10.67	3	3.67	0.0625	0.33	['B4']
11.0	3	4.0	0.25	0.33	['D3', 'F#3', 'B3', 'D5']
11.33	3	4.33	0.0625	0.33	['D3', 'F#3', 'B3', 'C#5']
11.67	3	4.67	0.0625	0.33	['D3', 'F#3', 'B3', 'B4']
12.0	4	1.0	1.0	0.75	['E3', 'A3', 'C#4', 'F#5']
12.75	4	1.75	0.0625	0.25	['E3', 'A3', 'C#4', 'E5']
13.0	4	2.0	0.25	0.5	['E3', 'A3', 'C#4', 'C#5']
13.5	4	2.5	0.125	0.5	['E3', 'A3', 'C#4', 'A4']
14.0	4	3.0	0.5	0.5	['E3', 'B3', 'D4', 'F#5']
14.5	4	3.5	0.125	0.5	['E3', 'B3', 'D4', 'E5']
15.0	4	4.0	0.25	0.33	['D5']
15.33	4	4.33	0.0625	0.17	['B4']
15.5	4	4.5	0.125	0.17	['E4', 'B4']
15.67	4	4.67	0.0625	0.33	['E4', 'G#4']
16.0	5	1.0	1.0	0.33	['A2', 'C#4', 'E4']
16.33	5	1.33	0.0625	0.33	['A2', 'E3', 'C#4', 'E4']
16.67	5	1.67	0.0625	0.33	['A2', 'A3', 'C#4', 'E4', 'C#5']
17.0	5	2.0	0.25	0.33	['A2', 'C#4', 'E4']
17.33	5	2.33	0.0625	0.17	['A2', 'E3', 'C#4', 'E4']
17.5	5	2.5	0.125	0.17	['A2', 'E3', 'C#4', 'E4']
17.67	5	2.67	0.0625	0.33	['A2', 'A3', 'C#4', 'E4', 'C#5']
18.0	5	3.0	0.5	0.33	['A2', 'C#4', 'A4']
18.33	5	3.33	0.0625	0.33	['A2', 'E3', 'C#4', 'E4', 'A4']
18.67	5	3.67	0.0625	0.33	['A2', 'A3', 'C#4', 'A4', 'C#5']
19.0	5	4.0	0.25	0.33	['A2', 'D4', 'B4']
19.33	5	4.33	0.0625	0.33	['A2', 'E3', 'D4', 'E4', 'B4']
19.67	5	4.67	0.0625	0.33	['A2', 'B3', 'D4', 'B4', 'D5']
20.0	6	1.0	1.0	0.33	['A2', 'C#4', 'C#5']
20.33	6	1.33	0.0625	0.33	['A2', 'E3', 'C#4', 'E4', 'C#5']
20.67	6	1.67	0.0625	0.33	['A2', 'A3', 'C#4', 'C#5', 'E5']
21.0	6	2.0	0.25	0.33	['A2', 'C#4', 'C#5']
21.33	6	2.33	0.0625	0.17	['A2', 'E3', 'C#4', 'E4', 'C#5']
21.5	6	2.5	0.125	0.17	['A2', 'E3', 'C#4', 'E4', 'A4']
21.67	6	2.67	0.0625	0.33	['A2', 'A3', 'C#4', 'A4', 'C#5']
22.0	6	3.0	0.5	0.33	['A2', 'C#4', 'E4']
22.33	6	3.33	0.0625	0.33	['A2', 'E3', 'C#4', 'E4']
22.67	6	3.67	0.0625	0.33	['A2', 'A3', 'C#4', 'E4', 'A4']
23.0	6	4.0	0.25	0.33	['A2', 'D4', 'E4']
23.33	6	4.33	0.0625	0.17	['A2', 'E3', 'D4', 'E4']
23.5	6	4.5	0.125	0.17	['A2', 'E3', 'D4', 'E4']
23.67	6	4.67	0.0625	0.33	['A2', 'G#3', 'D4', 'E4', 'B4']
24.0	7	1.0	1.0	0.33	['A2', 'C#4', 'A4']
24.33	7	1.33	0.0625	0.33	['A2', 'E3', 'C#4', 'E4', 'A4']
24.67	7	1.67	0.0625	0.33	['A2', 'A3', 'C#4', 'A4', 'C#5']
25.0	7	2.0	0.25	0.33	['A2', 'C#4', 'A4']
25.33	7	2.33	0.0625	0.17	['A2', 'E3', 'C#4', 'E4', 'A4']
25.5	7	2.5	0.125	0.17	['A2', 'E3', 'C#4', 'E4', 'B4']
25.67	7	2.67	0.0625	0.33	['A2', 'A3', 'C#4', 'A4', 'B4']
26.0	7	3.0	0.5	0.33	['A2', 'C#4', 'C#5']
26.33	7	3.33	0.0625	0.33	['A2', 'E3', 'C#4', 'E4', 'C#5']
26.67	7	3.67	0.0625	0.33	['A2', 'A3', 'C#4', 'A4', 'C#5']
