key	distribution	start offset	end offset	quarter length	start measure	end measure	measure length
A	[0.0, 34.83, 9.93, 0.0, 28.85, 0.33, 7.39, 0.33, 2.98, 42.44, 0.66, 10.93]	0.0	39.0	38.81	1	10	9
E	[1.98, 4.48, 3.98, 2.49, 16.56, 0.0, 3.83, 0.0, 4.98, 5.82, 1.83, 18.61]	39.0	53.0	13.93	10	14	4
A	[3.0, 42.86, 24.68, 1.5, 71.56, 8.0, 6.57, 0.66, 7.81, 55.38, 5.65, 23.92]	53.0	111.0	57.89	14	28	14
