key	distribution	start offset	end offset	quarter length	start measure	end measure	measure length
g	[13.0, 1.5, 34.5, 23.5, 0.0, 6.0, 9.0, 20.5, 5.0, 11.0, 13.5, 0.0]	0.0	36.5	36.5	0	12	12
Bb	[1.0, 0.0, 4.0, 1.0, 0.0, 3.5, 0.0, 0.0, 0.0, 0.5, 2.0, 0.0]	36.5	39.5	3.0	13	13	0
g	[0.5, 3.0, 10.5, 0.0, 2.0, 6.0, 3.0, 5.5, 4.5, 3.5, 7.0, 2.0]	39.5	48.5	9.0	14	16	2
F	[21.25, 4.0, 0.5, 0.0, 6.25, 12.0, 8.0, 10.0, 1.0, 6.5, 13.25, 1.0]	48.5	66.5	18.0	17	22	5
Eb	[1.5, 0.0, 2.5, 18.0, 0.0, 1.5, 5.25, 3.75, 3.75, 1.75, 7.75, 3.0]	66.5	78.5	12.0	23	26	3
g	[1.0, 1.0, 18.5, 12.0, 0.0, 0.0, 12.0, 15.0, 0.0, 8.0, 1.5, 0.0]	78.5	90.5	12.0	27	30	3
G	[5.5, 0.0, 8.5, 2.0, 3.0, 0.0, 1.5, 15.0, 0.0, 0.5, 0.0, 9.5]	90.5	101.0	10.5	31	34	3
