Offset	Measure	Beat	Beat Strength	Length	Pitches
0.0	0	2.67	0.25	0.5	['B3', 'B4']
0.5	1	1.0	1.0	0.5	['E3', 'G#4', 'G#5']
1.0	1	1.33	0.25	0.5	['E3', 'B3', 'E4', 'G#4', 'F#5']
1.5	1	1.67	0.25	0.5	['E3', 'B3', 'E4', 'G#4', 'E5']
2.0	1	2.0	0.5	0.5	['E3', 'B3', 'E4', 'G#4', 'E5']
2.5	1	2.33	0.25	0.5	['E3', 'B3', 'E4', 'G#4', 'D#5']
3.0	1	2.67	0.25	0.5	['E3', 'B3', 'E4', 'G#4', 'C#5']
3.5	2	1.0	1.0	0.5	['D#3', 'B3', 'D#4', 'F#4', 'A4', 'B4']
4.0	2	1.33	0.25	0.5	['D#3', 'B3', 'D#4', 'F#4', 'A4', 'B4']
4.5	2	1.67	0.25	0.5	['D#3', 'B3', 'D#4', 'F#4', 'A4', 'C#5']
5.0	2	2.0	0.5	0.5	['E3', 'B3', 'E4', 'G#4', 'B4']
5.5	2	2.33	0.25	0.5	['E3', 'B3', 'E4', 'G#4', 'B4']
6.0	2	2.67	0.25	0.25	['E3', 'B3', 'E4', 'G#4', 'E5']
6.25	2	2.83	0.125	0.25	['E3', 'B3', 'E4', 'G#5']
6.5	3	1.0	1.0	0.5	['B2', 'B3', 'B5']
7.0	3	1.33	0.25	0.25	['B3', 'E4', 'B5']
7.25	3	1.5	0.125	0.25	['B3', 'E4', 'G#4', 'E5']
7.5	3	1.67	0.25	0.5	['B3', 'E4', 'G#4', 'E5']
8.0	3	2.0	0.5	0.5	['B2', 'B3', 'G#5']
8.5	3	2.33	0.25	0.5	['B3', 'D#4', 'G#5']
9.0	3	2.67	0.25	0.5	['B3', 'D#4', 'F#5']
9.5	4	1.0	1.0	0.5	['E3', 'B3', 'E4', 'G#4', 'E5']
10.0	4	1.33	0.25	0.5	['B3', 'E4', 'G#4']
10.5	4	1.67	0.25	0.5	['B3', 'E4', 'G#4']
11.0	4	2.0	0.5	0.5	['E2', 'E3']
11.5	4	2.33	0.25	0.5	['B3', 'E4', 'G#4']
12.0	4	2.67	0.25	0.5	['B3', 'E4', 'G#4', 'B4']
12.5	5	1.0	1.0	0.5	['E2', 'E3', 'G#4', 'E5']
13.0	5	1.33	0.25	0.25	['E2', 'E3', 'B3', 'E4', 'G#4', 'E5']
13.25	5	1.5	0.125	0.25	['E2', 'E3', 'B3', 'E4', 'G#4', 'B4', 'D#5']
13.5	5	1.67	0.25	0.5	['E2', 'E3', 'C#4', 'E4', 'A4', 'C#5']
14.0	5	2.0	0.5	0.5	['E2', 'E3', 'B3', 'E4', 'G#4', 'B4']
14.5	5	2.33	0.25	0.25	['E2', 'E3', 'A3', 'D#4', 'F#4', 'G#4', 'B4']
14.75	5	2.5	0.125	0.25	['E2', 'E3', 'A3', 'D#4', 'F#4', 'A4']
15.0	5	2.67	0.25	0.5	['E2', 'E3', 'G#3', 'B3', 'E4', 'G#4']
