Offset	Measure	Beat	Beat Strength	Length	Pitches
0.0	1	1.0	1.0	0.5	['E-2']
0.5	1	1.5	0.25	0.5	['E-2', 'B-3', 'E-4', 'G4', 'B-4', 'E-5', 'G5']
1.0	1	2.0	0.5	0.5	['E-2', 'B-3', 'E-4', 'G4', 'B-4', 'E-5', 'G5', 'B-5']
1.5	1	2.5	0.25	0.5	['B-3', 'E-4', 'G4', 'B-4', 'E-5', 'G5', 'B-5']
2.0	1	3.0	0.5	1.0	['B-3', 'C4', 'D4', 'F4', 'A-4', 'C5', 'D5', 'F5', 'A-5', 'B-5']
3.0	2	1.0	1.0	0.5	['E-2']
3.5	2	1.5	0.25	0.5	['E-2', 'B-3', 'E-4', 'G4', 'B-4', 'E-5', 'G5']
4.0	2	2.0	0.5	0.5	['E-2', 'B-3', 'E-4', 'G4', 'B-4', 'E-5', 'G5', 'B-5']
4.5	2	2.5	0.25	0.5	['B-3', 'E-4', 'G4', 'B-4', 'E-5', 'G5', 'B-5']
5.0	2	3.0	0.5	0.75	['B-3', 'C4', 'D4', 'F4', 'A-4', 'C5', 'D5', 'F5', 'A-5', 'B-5']
5.75	2	3.75	0.125	0.25	['B-3', 'C4', 'D4', 'F4', 'A-4', 'C5', 'D5', 'F5', 'A-5', 'B-5']
6.0	3	1.0	1.0	0.5	['E-2', 'B-3']
6.5	3	1.5	0.25	0.5	['E-2', 'B-3', 'E-4', 'G4', 'B-4', 'E-5', 'G5']
7.0	3	2.0	0.5	0.5	['E-2', 'B-3', 'E-4', 'G4', 'B-4', 'E-5', 'G5', 'B-5']
7.5	3	2.5	0.25	0.5	['B-3', 'E-4', 'G4', 'B-4', 'E-5', 'G5', 'B-5']
8.0	3	3.0	0.5	0.33	['B-3', 'C4', 'D4', 'F4', 'A-4', 'C5', 'D5', 'F5', 'A-5', 'B-5']
8.33	3	3.33	0.0625	0.33	['B-3', 'C4', 'D4', 'F4', 'A-4', 'C5', 'D5', 'F5', 'A-5', 'B-5']
8.67	3	3.67	0.0625	0.33	['B-3', 'C4', 'D4', 'F4', 'A-4', 'C5', 'D5', 'F5', 'A-5', 'B-5']
9.0	4	1.0	1.0	0.5	['E-2', 'E-4']
9.5	4	1.5	0.25	0.5	['E-2', 'B-3', 'E-4', 'G4', 'B-4', 'E-5', 'G5']
10.0	4	2.0	0.5	0.5	['E-2', 'B-3', 'E-4', 'G4', 'B-4', 'E-5', 'G5', 'B-5']
10.5	4	2.5	0.25	0.5	['B-3', 'E-4', 'G4', 'B-4', 'E-5', 'G5', 'B-5']
11.0	4	3.0	0.5	0.75	['G3', 'B-3', 'C4', 'D4', 'F4', 'A-4', 'C5', 'D5', 'F5', 'A-5', 'B-5']
