type,time,duration,original,converted
chord,0.0,17.5,E:Id7,E:7
chord,18.0,4.0,E:IV,A:maj
chord,22.0,4.0,E:Id7,E:7
chord,26.0,2.0,E:V/vi,G#:maj
chord,28.0,2.0,E:vi,C#:min
chord,30.0,2.0,E:ii,F#:min
chord,32.0,1.0,E:I64,E:maj/5
chord,33.0,1.0,E:V,B:maj
chord,34.0,18.0,E:Id7,E:7
chord,52.0,4.0,E:IV,A:maj
chord,56.0,4.0,E:Id7,E:7
chord,60.0,2.0,E:V/vi,G#:maj
chord,62.0,2.0,E:vi,C#:min
chord,64.0,2.0,E:ii,F#:min
chord,66.0,1.0,E:I64,E:maj/5
chord,67.0,1.0,E:V,B:maj
chord,68.0,12.0,E:Id7,E:7
key,0.0,79.5,E,E:major
