type,time,duration,original,converted
chord,0.0,0.5,C:Id7,C:7
chord,1.0,1.0,C:IV,F:maj
chord,2.0,1.0,C:Id7,C:7
chord,3.0,1.0,C:IV,F:maj
chord,4.0,1.0,C:V,G:maj
chord,5.0,1.0,C:IV,F:maj
chord,6.0,1.0,C:V,G:maj
chord,7.0,1.0,C:IV,F:maj
chord,8.0,1.0,C:V,G:maj
chord,9.0,1.0,C:IV,F:maj
chord,10.0,1.0,C:Id7,C:7
chord,11.0,1.0,C:IV,F:maj
chord,12.0,1.0,C:Id7,C:7
chord,13.0,1.0,C:IV,F:maj
chord,14.0,1.0,C:V,G:maj
chord,15.0,1.0,C:IV,F:maj
chord,16.0,1.0,C:V,G:maj
chord,17.0,1.0,C:IV,F:maj
chord,18.0,1.0,C:V,G:maj
chord,19.0,1.0,C:IV,F:maj
chord,20.0,1.0,C:Id7,C:7
chord,21.0,1.0,C:IV,F:maj
chord,22.0,1.0,C:Id7,C:7
chord,23.0,1.0,C:IV,F:maj
chord,24.0,1.0,C:V,G:maj
chord,25.0,1.0,C:IV,F:maj
chord,26.0,1.0,C:V,G:maj
chord,27.0,1.0,C:IV,F:maj
chord,28.0,1.0,C:V,G:maj
chord,29.0,1.0,C:IV,F:maj
chord,30.0,1.0,C:Id7,C:7
chord,31.0,1.0,C:IV,F:maj
chord,32.0,1.0,C:Id7,C:7
chord,33.0,1.0,C:IV,F:maj
chord,34.0,1.5,E:ii,F#:min
chord,36.0,2.0,E:V,B:maj
chord,38.0,2.0,E:ii,F#:min
chord,40.0,2.5,C:V,G:maj
chord,43.0,1.0,C:IV,F:maj
chord,44.0,1.0,C:V,G:maj
chord,45.0,1.0,C:IV,F:maj
chord,46.0,1.0,C:V,G:maj
chord,47.0,1.0,C:IV,F:maj
chord,48.0,1.0,C:Id7,C:7
chord,49.0,1.0,C:IV,F:maj
chord,50.0,1.0,C:Id7,C:7
chord,51.0,1.0,C:IV,F:maj
chord,52.0,1.0,C:Id7,C:7
chord,53.0,1.0,C:IV,F:maj
chord,54.0,1.0,C:Id7,C:7
chord,55.0,1.0,C:IV,F:maj
chord,56.0,1.0,C:Id7,C:7
chord,57.0,1.0,C:IV,F:maj
chord,58.0,1.0,C:Id7,C:7
chord,59.0,1.0,C:IV,F:maj
chord,60.0,1.0,C:Id7,C:7
chord,61.0,1.0,C:IV,F:maj
chord,62.0,1.0,C:Id7,C:7
chord,63.0,1.0,C:IV,F:maj
chord,64.0,1.0,C:Id7,C:7
chord,65.0,1.0,C:IV,F:maj
chord,66.0,1.0,C:Id7,C:7
chord,67.0,1.0,C:IV,F:maj
key,0.0,34.0,C,C:major
key,34.0,6.0,E,E:major
key,40.0,27.5,C,C:major
