type,time,duration,original,converted
chord,0.0,0.3333333333333333,E:R,E:R
chord,0.3333333333333333,0.3333333333333333,E:IV64,A:maj/5
chord,1.0,0.5,E:Vs4,"B:(*3,4,*5)"
chord,1.5,0.5,E:IV64,A:maj/5
chord,2.0,3.0,E:I,E:maj
chord,5.0,1.0,E:V,B:maj
chord,6.0,1.0,E:IV,A:maj
chord,7.0,1.0,E:ii,F#:min
chord,8.0,1.0,E:I,E:maj
chord,9.0,1.0,E:V,B:maj
chord,10.0,1.0,E:IV,A:maj
chord,11.0,1.0,E:ii,F#:min
chord,12.0,0.5,E:I,E:maj
chord,12.5,0.5,E:V,B:maj
chord,13.0,1.0,E:IV,A:maj
chord,14.0,0.5,E:I,E:maj
chord,14.5,0.5,E:V,B:maj
chord,15.0,1.0,E:IV,A:maj
chord,16.0,5.0,E:I,E:maj
chord,21.0,1.0,E:V,B:maj
chord,22.0,1.0,E:IV,A:maj
chord,23.0,1.0,E:ii,F#:min
chord,24.0,1.0,E:I,E:maj
chord,25.0,1.0,E:V,B:maj
chord,26.0,1.0,E:IV,A:maj
chord,27.0,1.0,E:ii,F#:min
chord,28.0,0.5,E:I,E:maj
chord,28.5,0.5,E:V,B:maj
chord,29.0,1.0,E:IV,A:maj
chord,30.0,0.5,E:I,E:maj
chord,30.5,0.5,E:V,B:maj
chord,31.0,1.0,E:IV,A:maj
chord,32.0,2.0,E:I,E:maj
chord,34.0,7.0,E:V,B:maj
chord,41.0,1.0,E:I,E:maj
chord,42.0,0.5,E:I,E:maj
chord,42.5,0.5,E:IV,A:maj
chord,43.0,0.5,E:I,E:maj
chord,43.5,0.5,E:V,B:maj
chord,44.0,1.0,E:IV,A:maj
chord,45.0,0.5,E:I,E:maj
chord,45.5,0.5,E:V,B:maj
chord,46.0,1.0,E:IV,A:maj
chord,47.0,0.5,E:I,E:maj
chord,47.5,0.5,E:V,B:maj
chord,48.0,2.0,E:IV,A:maj
chord,50.0,3.0,E:I,E:maj
chord,53.0,1.0,E:V,B:maj
chord,54.0,1.0,E:IV,A:maj
chord,55.0,1.0,E:ii,F#:min
chord,56.0,1.0,E:I,E:maj
chord,57.0,1.0,E:V,B:maj
chord,58.0,1.0,E:IV,A:maj
chord,59.0,1.0,E:ii,F#:min
chord,60.0,0.5,E:I,E:maj
chord,60.5,0.5,E:V,B:maj
chord,61.0,1.0,E:IV,A:maj
chord,62.0,0.5,E:I,E:maj
chord,62.5,0.5,E:V,B:maj
chord,63.0,1.0,E:IV,A:maj
chord,64.0,0.5,E:I,E:maj
chord,64.5,0.5,E:V,B:maj
chord,65.0,1.0,E:IV,A:maj
chord,66.0,0.5,E:I,E:maj
chord,66.5,0.5,E:V,B:maj
chord,67.0,1.0,E:IV,A:maj
chord,68.0,0.5,E:I,E:maj
chord,68.5,0.5,E:V,B:maj
chord,69.0,1.0,E:IV,A:maj
chord,70.0,0.5,E:I,E:maj
chord,70.5,0.5,E:V,B:maj
chord,71.0,1.0,E:IV,A:maj
chord,72.0,0.5,E:I,E:maj
chord,72.5,0.5,E:V,B:maj
chord,73.0,1.0,E:IV,A:maj
chord,74.0,0.5,E:I,E:maj
chord,74.5,0.5,E:V,B:maj
chord,75.0,1.0,E:IV,A:maj
chord,76.0,1.0,E:I,E:maj
key,0.0,76.66666666666667,E,E:major
