type,time,duration,original,converted
chord,0.0,0.3333333333333333,C:I,C:maj
chord,0.3333333333333333,0.3333333333333333,C:V6,G:maj/3
chord,1.0,0.5,C:vi,A:min
chord,1.5,0.5,C:IV,F:maj
chord,2.0,0.5,C:I,C:maj
chord,2.5,0.5,C:IV,F:maj
chord,3.0,0.5,C:I,C:maj
chord,3.5,0.5,C:V,G:maj
chord,4.0,0.5,C:I,C:maj
chord,4.5,0.5,C:V6,G:maj/3
chord,5.0,0.5,C:vi,A:min
chord,5.5,0.5,C:IV,F:maj
chord,6.0,0.5,C:I,C:maj
chord,6.5,0.5,C:IV,F:maj
chord,7.0,0.5,C:I,C:maj
chord,7.5,0.5,C:V,G:maj
chord,8.0,0.5,C:I,C:maj
chord,8.5,0.5,C:V6,G:maj/3
chord,9.0,0.5,C:vi,A:min
chord,9.5,0.5,C:IV,F:maj
chord,10.0,0.5,C:I,C:maj
chord,10.5,0.5,C:IV,F:maj
chord,11.0,0.5,C:I,C:maj
chord,11.5,0.5,C:V,G:maj
chord,12.0,0.5,C:I,C:maj
chord,12.5,0.5,C:V6,G:maj/3
chord,13.0,0.5,C:vi,A:min
chord,13.5,0.5,C:IV,F:maj
chord,14.0,0.5,C:I,C:maj
chord,14.5,0.5,C:V6,G:maj/3
chord,15.0,0.5,C:vi,A:min
chord,15.5,0.5,C:IV,F:maj
chord,16.0,0.5,C:I,C:maj
chord,16.5,0.5,C:V6,G:maj/3
chord,17.0,0.5,C:vi,A:min
chord,17.5,0.5,C:IV,F:maj
chord,18.0,0.5,C:I,C:maj
chord,18.5,0.5,C:V6,G:maj/3
chord,19.0,0.5,C:vi,A:min
chord,19.5,0.5,C:IV,F:maj
chord,20.0,0.5,C:I,C:maj
chord,20.5,0.5,C:V6,G:maj/3
chord,21.0,0.5,C:vi,A:min
chord,21.5,0.5,C:IV,F:maj
chord,22.0,0.5,C:I,C:maj
chord,22.5,0.5,C:V6,G:maj/3
chord,23.0,0.5,C:vi,A:min
chord,23.5,0.5,C:IV,F:maj
chord,24.0,0.5,C:I,C:maj
chord,24.5,0.5,C:V6,G:maj/3
chord,25.0,0.5,C:vi,A:min
chord,25.5,0.5,C:IV,F:maj
chord,26.0,0.5,C:I,C:maj
chord,26.5,0.5,C:V6,G:maj/3
chord,27.0,0.5,C:vi,A:min
chord,27.5,0.5,C:IV,F:maj
chord,28.0,0.5,C:I,C:maj
chord,28.5,0.5,C:V6,G:maj/3
chord,29.0,0.5,C:vi,A:min
chord,29.5,0.5,C:IV,F:maj
chord,30.0,0.5,C:I,C:maj
chord,30.5,0.5,C:IV,F:maj
chord,31.0,0.5,C:I,C:maj
chord,31.5,0.5,C:V,G:maj
chord,32.0,0.5,C:I,C:maj
chord,32.5,0.5,C:V6,G:maj/3
chord,33.0,0.5,C:vi,A:min
chord,33.5,0.5,C:IV,F:maj
chord,34.0,0.5,C:I,C:maj
chord,34.5,0.5,C:IV,F:maj
chord,35.0,0.5,C:I,C:maj
chord,35.5,0.5,C:V,G:maj
chord,36.0,0.5,C:I,C:maj
chord,36.5,0.5,C:V6,G:maj/3
chord,37.0,0.5,C:vi,A:min
chord,37.5,0.5,C:IV,F:maj
chord,38.0,0.5,C:I,C:maj
chord,38.5,0.5,C:V6,G:maj/3
chord,39.0,0.5,C:vi,A:min
chord,39.5,0.5,C:IV,F:maj
chord,40.0,0.5,C:I,C:maj
chord,40.5,0.5,C:V6,G:maj/3
chord,41.0,0.5,C:vi,A:min
chord,41.5,0.5,C:IV,F:maj
chord,42.0,0.5,C:I,C:maj
chord,42.5,0.5,C:V6,G:maj/3
chord,43.0,0.5,C:vi,A:min
chord,43.5,0.5,C:IV,F:maj
chord,44.0,0.5,C:I,C:maj
chord,44.5,0.5,C:V6,G:maj/3
chord,45.0,0.5,C:vi,A:min
chord,45.5,0.5,C:IV,F:maj
chord,46.0,0.5,C:I,C:maj
chord,46.5,0.5,C:V6,G:maj/3
chord,47.0,0.5,C:vi,A:min
chord,47.5,0.5,C:IV,F:maj
chord,48.0,0.5,C:I,C:maj
chord,48.5,0.5,C:V6,G:maj/3
chord,49.0,0.5,C:vi,A:min
chord,49.5,0.5,C:IV,F:maj
chord,50.0,0.5,C:I,C:maj
chord,50.5,0.5,C:V6,G:maj/3
chord,51.0,0.5,C:vi,A:min
chord,51.5,0.5,C:IV,F:maj
chord,52.0,0.5,C:I,C:maj
chord,52.5,0.5,C:V6,G:maj/3
chord,53.0,0.5,C:vi,A:min
chord,53.5,0.5,C:IV,F:maj
chord,54.0,0.5,C:I,C:maj
chord,54.5,0.5,C:V6,G:maj/3
chord,55.0,0.5,C:vi,A:min
chord,55.5,0.5,C:IV,F:maj
chord,56.0,0.5,C:I,C:maj
chord,56.5,0.5,C:V6,G:maj/3
chord,57.0,0.5,C:vi,A:min
chord,57.5,0.5,C:IV,F:maj
chord,58.0,0.5,C:I,C:maj
chord,58.5,0.5,C:V6,G:maj/3
chord,59.0,0.5,C:vi,A:min
chord,59.5,0.5,C:IV,F:maj
chord,60.0,0.5,C:I,C:maj
chord,60.5,0.5,C:V6,G:maj/3
chord,61.0,0.5,C:vi,A:min
chord,61.5,0.5,C:IV,F:maj
chord,62.0,0.5,C:I,C:maj
chord,62.5,0.5,C:IV,F:maj
chord,63.0,0.5,C:I,C:maj
chord,63.5,0.5,C:V,G:maj
chord,64.0,0.5,C:I,C:maj
chord,64.5,0.5,C:V6,G:maj/3
chord,65.0,0.5,C:vi,A:min
chord,65.5,0.5,C:IV,F:maj
chord,66.0,0.5,C:I,C:maj
chord,66.5,0.5,C:IV,F:maj
chord,67.0,0.5,C:I,C:maj
chord,67.5,0.5,C:V,G:maj
chord,68.0,0.5,C:I,C:maj
chord,68.5,0.5,C:V6,G:maj/3
chord,69.0,0.5,C:vi,A:min
chord,69.5,0.5,C:IV,F:maj
chord,70.0,0.5,C:I,C:maj
chord,70.5,0.5,C:IV,F:maj
chord,71.0,0.5,C:I,C:maj
chord,71.5,0.5,C:V,G:maj
chord,72.0,0.5,C:I,C:maj
chord,72.5,0.5,C:V6,G:maj/3
chord,73.0,0.5,C:vi,A:min
chord,73.5,0.5,C:IV,F:maj
chord,74.0,0.5,C:I,C:maj
chord,74.5,0.5,C:IV,F:maj
chord,75.0,0.5,C:I,C:maj
chord,75.5,0.5,C:V,G:maj
chord,76.0,0.5,C:I,C:maj
chord,76.5,0.5,C:V6,G:maj/3
chord,77.0,0.5,C:vi,A:min
chord,77.5,0.5,C:IV,F:maj
chord,78.0,0.5,C:I,C:maj
chord,78.5,0.5,C:IV,F:maj
chord,79.0,0.5,C:I,C:maj
chord,79.5,0.5,C:V,G:maj
chord,80.0,0.5,C:I,C:maj
chord,80.5,0.5,C:V6,G:maj/3
chord,81.0,0.5,C:vi,A:min
chord,81.5,0.5,C:IV,F:maj
chord,82.0,0.5,C:I,C:maj
chord,82.5,0.5,C:IV,F:maj
chord,83.0,0.5,C:I,C:maj
chord,83.5,0.5,C:V,G:maj
key,0.0,83.66666666666667,C,C:major
