type,time,duration,original,converted
chord,0.0,0.3333333333333333,Ab:I,Ab:maj
chord,0.3333333333333333,0.3333333333333333,Ab:vi,F:min
chord,1.0,0.5,Ab:IV,Db:maj
chord,1.5,0.5,Ab:V,Eb:maj
chord,2.0,0.5,Ab:I,Ab:maj
chord,2.5,0.5,Ab:vi,F:min
chord,3.0,0.5,Ab:IV,Db:maj
chord,3.5,0.5,Ab:V,Eb:maj
chord,4.0,0.5,Ab:I,Ab:maj
chord,4.5,0.5,Ab:vi,F:min
chord,5.0,0.5,Ab:IV,Db:maj
chord,5.5,0.5,Ab:V,Eb:maj
chord,6.0,0.5,Ab:I,Ab:maj
chord,6.5,0.5,Ab:vi,F:min
chord,7.0,0.5,Ab:IV,Db:maj
chord,7.5,0.5,Ab:V,Eb:maj
chord,8.0,0.5,Ab:I,Ab:maj
chord,8.5,0.5,Ab:vi,F:min
chord,9.0,0.5,Ab:IV,Db:maj
chord,9.5,0.5,Ab:V,Eb:maj
chord,10.0,0.5,Ab:I,Ab:maj
chord,10.5,0.5,Ab:vi,F:min
chord,11.0,0.5,Ab:IV,Db:maj
chord,11.5,0.5,Ab:V,Eb:maj
chord,12.0,0.5,Ab:I,Ab:maj
chord,12.5,0.5,Ab:vi,F:min
chord,13.0,0.5,Ab:IV,Db:maj
chord,13.5,0.5,Ab:V,Eb:maj
chord,14.0,0.5,Ab:I,Ab:maj
chord,14.5,0.5,Ab:vi,F:min
chord,15.0,0.5,Ab:IV,Db:maj
chord,15.5,0.5,Ab:V,Eb:maj
chord,16.0,0.5,Ab:I,Ab:maj
chord,16.5,0.5,Ab:vi,F:min
chord,17.0,0.5,Ab:IV,Db:maj
chord,17.5,0.5,Ab:V,Eb:maj
chord,18.0,0.5,Ab:I,Ab:maj
chord,18.5,0.5,Ab:IV,Db:maj
chord,19.0,1.0,Ab:I,Ab:maj
chord,20.0,1.0,Ab:IV,Db:maj
chord,21.0,1.0,Ab:I,Ab:maj
chord,22.0,1.0,Ab:IV,Db:maj
chord,23.0,1.0,Ab:I,Ab:maj
chord,24.0,1.0,Ab:IV,Db:maj
chord,25.0,1.0,Ab:I,Ab:maj
chord,26.0,1.0,Ab:V/V,Bb:maj
chord,27.0,1.0,Ab:V,Eb:maj
chord,28.0,0.5,Ab:I,Ab:maj
chord,28.5,0.5,Ab:vi,F:min
chord,29.0,0.5,Ab:IV,Db:maj
chord,29.5,0.5,Ab:V,Eb:maj
chord,30.0,0.5,Ab:I,Ab:maj
chord,30.5,0.5,Ab:vi,F:min
chord,31.0,0.5,Ab:IV,Db:maj
chord,31.5,0.5,Ab:V,Eb:maj
chord,32.0,0.5,Ab:I,Ab:maj
chord,32.5,0.5,Ab:vi,F:min
chord,33.0,0.5,Ab:IV,Db:maj
chord,33.5,0.5,Ab:V,Eb:maj
chord,34.0,0.5,Ab:I,Ab:maj
chord,34.5,0.5,Ab:IV,Db:maj
chord,35.0,1.0,Ab:I,Ab:maj
chord,36.0,1.0,Ab:IV,Db:maj
chord,37.0,1.0,Ab:I,Ab:maj
chord,38.0,1.0,Ab:IV,Db:maj
chord,39.0,1.0,Ab:I,Ab:maj
chord,40.0,1.0,Ab:IV,Db:maj
chord,41.0,1.0,Ab:I,Ab:maj
chord,42.0,1.0,Ab:V/V,Bb:maj
chord,43.0,1.0,Ab:V,Eb:maj
chord,44.0,0.5,Ab:I,Ab:maj
chord,44.5,0.5,Ab:vi,F:min
chord,45.0,0.5,Ab:IV,Db:maj
chord,45.5,0.5,Ab:V,Eb:maj
chord,46.0,0.5,Ab:I,Ab:maj
chord,46.5,0.5,Ab:vi,F:min
chord,47.0,0.5,Ab:IV,Db:maj
chord,47.5,0.5,Ab:V,Eb:maj
chord,48.0,0.5,Ab:I,Ab:maj
chord,48.5,0.5,Ab:vi,F:min
chord,49.0,0.5,Ab:IV,Db:maj
chord,49.5,0.5,Ab:V,Eb:maj
chord,50.0,1.0,Ab:I,Ab:maj
key,0.0,50.666666666666664,Ab,Ab:major
