type,time,duration,original,converted
chord,0.0,0.5,Bb:I,Bb:maj
chord,1.0,0.5,Bb:IV,Eb:maj
chord,1.5,0.5,Bb:bVII,Ab:maj
chord,2.0,1.0,Bb:I,Bb:maj
chord,3.0,0.5,Bb:IV,Eb:maj
chord,3.5,0.5,Bb:bVII,Ab:maj
chord,4.0,1.0,Bb:I,Bb:maj
chord,5.0,0.5,Bb:IV,Eb:maj
chord,5.5,0.5,Bb:bVII,Ab:maj
chord,6.0,15.0,Bb:I,Bb:maj
chord,21.0,1.0,Bb:bIII,Db:maj
chord,22.0,1.0,Bb:bVII,Ab:maj
chord,23.0,1.0,Bb:IV,Eb:maj
chord,24.0,1.0,Bb:I,Bb:maj
chord,25.0,1.0,Bb:bIII,Db:maj
chord,26.0,1.0,Bb:bVII,Ab:maj
chord,27.0,1.0,Bb:IV,Eb:maj
chord,28.0,15.0,Bb:I,Bb:maj
chord,43.0,1.0,Bb:bIII,Db:maj
chord,44.0,1.0,Bb:bVII,Ab:maj
chord,45.0,1.0,Bb:IV,Eb:maj
chord,46.0,1.0,Bb:I,Bb:maj
chord,47.0,1.0,Bb:bIII,Db:maj
chord,48.0,1.0,Bb:bVII,Ab:maj
chord,49.0,1.0,Bb:IV,Eb:maj
chord,50.0,4.0,Bb:I,Bb:maj
chord,54.0,0.5,Bb:IV,Eb:maj
chord,54.5,0.5,Bb:bVII,Ab:maj
chord,55.0,1.0,Bb:I,Bb:maj
chord,56.0,0.5,Bb:IV,Eb:maj
chord,56.5,0.5,Bb:bVII,Ab:maj
chord,57.0,1.0,Bb:I,Bb:maj
chord,58.0,0.5,Bb:IV,Eb:maj
chord,58.5,0.5,Bb:bVII,Ab:maj
chord,59.0,1.0,Bb:I,Bb:maj
chord,60.0,0.5,Bb:IV,Eb:maj
chord,60.5,0.5,Bb:bVII,Ab:maj
chord,61.0,23.0,Bb:I,Bb:maj
chord,84.0,1.0,Bb:bIII,Db:maj
chord,85.0,1.0,Bb:bVII,Ab:maj
chord,86.0,1.0,Bb:IV,Eb:maj
chord,87.0,1.0,Bb:I,Bb:maj
chord,88.0,1.0,Bb:bIII,Db:maj
chord,89.0,1.0,Bb:bVII,Ab:maj
chord,90.0,1.0,Bb:IV,Eb:maj
chord,91.0,4.0,Bb:I,Bb:maj
chord,95.0,0.5,Bb:IV,Eb:maj
chord,95.5,0.5,Bb:bVII,Ab:maj
chord,96.0,1.0,Bb:I,Bb:maj
chord,97.0,0.5,Bb:IV,Eb:maj
chord,97.5,0.5,Bb:bVII,Ab:maj
chord,98.0,1.0,Bb:I,Bb:maj
chord,99.0,0.5,Bb:IV,Eb:maj
chord,99.5,0.5,Bb:bVII,Ab:maj
chord,100.0,1.0,Bb:I,Bb:maj
chord,101.0,0.5,Bb:IV,Eb:maj
chord,101.5,0.5,Bb:bVII,Ab:maj
chord,102.0,22.0,Bb:I,Bb:maj
key,0.0,123.5,Bb,Bb:major
