type,time,duration,original,converted
chord,0.0,0.3333333333333333,E:i,E:min
chord,0.3333333333333333,0.3333333333333333,E:iv64,A:min/5
chord,1.0,0.5,E:i,E:min
chord,1.5,0.5,E:iv64,A:min/5
chord,2.0,0.5,E:i,E:min
chord,2.5,0.5,E:iv64,A:min/5
chord,3.0,0.5,E:i,E:min
chord,3.5,0.5,E:iv64,A:min/5
chord,4.0,0.5,E:i,E:min
chord,4.5,0.5,E:iv64,A:min/5
chord,5.0,0.5,E:i,E:min
chord,5.5,0.5,E:iv64,A:min/5
chord,6.0,0.5,E:i,E:min
chord,6.5,0.5,E:iv64,A:min/5
chord,7.0,0.5,E:i,E:min
chord,7.5,0.5,E:iv64,A:min/5
chord,8.0,0.5,E:i,E:min
chord,8.5,0.5,E:iv64,A:min/5
chord,9.0,0.5,E:i,E:min
chord,9.5,0.5,E:iv64,A:min/5
chord,10.0,0.5,E:i,E:min
chord,10.5,0.5,E:iv64,A:min/5
chord,11.0,0.5,E:i,E:min
chord,11.5,0.5,E:iv64,A:min/5
chord,12.0,7.0,E:i,E:min
chord,19.0,0.5,E:i,E:min
chord,19.5,0.5,E:iv64,A:min/5
chord,20.0,0.5,E:i,E:min
chord,20.5,0.5,E:iv64,A:min/5
chord,21.0,0.5,E:i,E:min
chord,21.5,0.5,E:iv64,A:min/5
chord,22.0,0.5,E:i,E:min
chord,22.5,0.5,E:iv64,A:min/5
chord,23.0,0.5,E:i,E:min
chord,23.5,0.5,E:iv64,A:min/5
chord,24.0,0.5,E:i,E:min
chord,24.5,0.5,E:iv64,A:min/5
chord,25.0,0.5,E:i,E:min
chord,25.5,0.5,E:iv64,A:min/5
chord,26.0,0.5,E:i,E:min
chord,26.5,0.5,E:iv64,A:min/5
chord,27.0,0.5,E:i,E:min
chord,27.5,0.5,E:iv64,A:min/5
chord,28.0,0.5,E:i,E:min
chord,28.5,0.5,E:iv,A:min
chord,29.0,0.5,E:i,E:min
chord,29.5,0.5,E:iv,A:min
chord,30.0,0.5,E:i,E:min
chord,30.5,0.5,E:iv,A:min
chord,31.0,1.0,E:bIII,G:maj
chord,32.0,0.5,E:i,E:min
chord,32.5,0.5,E:iv,A:min
chord,33.0,0.5,E:i,E:min
chord,33.5,0.5,E:iv,A:min
chord,34.0,0.5,E:i,E:min
chord,34.5,0.5,E:iv,A:min
chord,35.0,1.0,E:bIII,G:maj
chord,36.0,3.0,E:i,E:min
chord,39.0,1.0,E:bIII,G:maj
chord,40.0,3.0,E:i,E:min
chord,43.0,1.0,E:bIII,G:maj
chord,44.0,0.5,E:ii,F#:min
chord,44.5,0.5,E:v64,B:min/5
chord,45.0,0.5,E:ii,F#:min
chord,45.5,0.5,E:v64,B:min/5
chord,46.0,0.5,E:ii,F#:min
chord,46.5,0.5,E:v64,B:min/5
chord,47.0,0.5,E:ii,F#:min
chord,47.5,0.5,E:v64,B:min/5
chord,48.0,0.5,E:ii,F#:min
chord,48.5,0.5,E:v,B:min
chord,49.0,0.5,E:ii,F#:min
chord,49.5,0.5,E:v,B:min
chord,50.0,0.5,E:ii,F#:min
chord,50.5,0.5,E:v,B:min
chord,51.0,1.0,E:i,E:min
chord,52.0,0.5,E:ii,F#:min
chord,52.5,0.5,E:v,B:min
chord,53.0,2.0,E:i,E:min
chord,55.0,0.5,E:i,E:min
chord,55.5,0.5,E:iv,A:min
