type,time,duration,original,converted
chord,0.0,11.5,Eb:i,Eb:min
chord,12.0,1.0,Eb:V7,Bb:7
chord,13.0,1.0,Eb:IVd7,Ab:7
chord,14.0,2.0,Eb:i,Eb:min
chord,16.0,1.0,Eb:V7,Bb:7
chord,17.0,1.0,Eb:IVd7,Ab:7
chord,18.0,1.0,Eb:vi,C:min
chord,19.0,1.0,Eb:IVd7,Ab:7
chord,20.0,1.0,Eb:i,Eb:min
chord,21.0,1.0,Eb:IVd7,Ab:7
chord,22.0,0.25,Eb:i,Eb:min
chord,22.25,0.25,Eb:i,Eb:min
chord,22.5,0.25,Eb:IVd7,Ab:7
chord,22.75,1.25,Eb:i,Eb:min
chord,24.0,2.0,Eb:IVd7,Ab:7
chord,26.0,0.25,Eb:i,Eb:min
chord,26.25,0.25,Eb:i,Eb:min
chord,26.5,0.25,Eb:IVd7,Ab:7
chord,26.75,1.25,Eb:i,Eb:min
chord,28.0,2.0,Eb:IVd7,Ab:7
chord,30.0,6.0,Eb:i,Eb:min
chord,36.0,1.0,Eb:V7,Bb:7
chord,37.0,1.0,Eb:IVd7,Ab:7
chord,38.0,2.0,Eb:i,Eb:min
chord,40.0,1.0,Eb:V7,Bb:7
chord,41.0,1.0,Eb:IVd7,Ab:7
chord,42.0,1.0,Eb:vi,C:min
chord,43.0,1.0,Eb:IVd7,Ab:7
chord,44.0,1.0,Eb:i,Eb:min
chord,45.0,1.0,Eb:IVd7,Ab:7
chord,46.0,0.25,Eb:i,Eb:min
chord,46.25,0.25,Eb:i,Eb:min
chord,46.5,0.25,Eb:IVd7,Ab:7
chord,46.75,1.25,Eb:i,Eb:min
chord,48.0,2.0,Eb:IVd7,Ab:7
chord,50.0,0.25,Eb:i,Eb:min
chord,50.25,0.25,Eb:i,Eb:min
chord,50.5,0.25,Eb:IVd7,Ab:7
chord,50.75,1.25,Eb:i,Eb:min
chord,52.0,2.0,Eb:IVd7,Ab:7
chord,54.0,10.0,Eb:i,Eb:min
chord,64.0,1.0,Eb:V7,Bb:7
chord,65.0,1.0,Eb:IVd7,Ab:7
chord,66.0,2.0,Eb:i,Eb:min
chord,68.0,1.0,Eb:V7,Bb:7
chord,69.0,1.0,Eb:IVd7,Ab:7
chord,70.0,1.0,Eb:vi,C:min
chord,71.0,1.0,Eb:IVd7,Ab:7
chord,72.0,1.0,Eb:i,Eb:min
chord,73.0,1.0,Eb:IVd7,Ab:7
chord,74.0,0.25,Eb:i,Eb:min
chord,74.25,0.25,Eb:i,Eb:min
chord,74.5,0.25,Eb:IVd7,Ab:7
chord,74.75,1.25,Eb:i,Eb:min
chord,76.0,2.0,Eb:IVd7,Ab:7
chord,78.0,0.25,Eb:i,Eb:min
chord,78.25,0.25,Eb:i,Eb:min
chord,78.5,0.25,Eb:IVd7,Ab:7
chord,78.75,1.25,Eb:i,Eb:min
chord,80.0,2.0,Eb:IVd7,Ab:7
chord,82.0,12.0,Eb:i,Eb:min
key,0.0,93.5,Eb,Eb:major
