type,time,duration,original,converted
chord,0.0,1.5,Eb:i,Eb:min
chord,2.0,2.0,Eb:bVII,Db:maj
chord,4.0,2.0,Eb:bVI,Cb:maj
chord,6.0,2.0,Eb:V,Bb:maj
chord,8.0,2.0,Eb:i,Eb:min
chord,10.0,2.0,Eb:bVII,Db:maj
chord,12.0,2.0,Eb:bVI,Cb:maj
chord,14.0,1.0,Eb:V,Bb:maj
chord,15.0,0.5,F#:V,C#:maj
chord,16.0,8.0,F#:Id7,F#:7
chord,24.0,3.5,Ab:Id7,Ab:7
chord,28.0,3.5,Bb:Id7,Bb:7
chord,32.0,1.5,Eb:i,Eb:min
chord,34.0,2.0,Eb:bVII,Db:maj
chord,36.0,2.0,Eb:bVI,Cb:maj
chord,38.0,2.0,Eb:V,Bb:maj
chord,40.0,2.0,Eb:i,Eb:min
chord,42.0,2.0,Eb:bVII,Db:maj
chord,44.0,2.0,Eb:bVI,Cb:maj
chord,46.0,1.0,Eb:V,Bb:maj
chord,47.0,0.5,F#:V,C#:maj
chord,48.0,8.0,F#:Id7,F#:7
chord,56.0,3.5,Ab:Id7,Ab:7
chord,60.0,3.5,Bb:Id7,Bb:7
chord,64.0,12.0,Bb:I,Bb:maj
chord,76.0,4.0,Bb:IV,Eb:maj
chord,80.0,4.0,Bb:I,Bb:maj
chord,84.0,1.5,F:I,F:maj
chord,86.0,1.0,F:ii,G:min
chord,87.0,1.0,F:V,C:maj
chord,88.0,2.0,F:I,F:maj
chord,90.0,1.0,F:ii,G:min
chord,91.0,1.0,F:V,C:maj
chord,92.0,2.0,F:I,F:maj
chord,94.0,1.0,F:ii,G:min
chord,95.0,1.0,F:V,C:maj
chord,96.0,2.0,F:I,F:maj
chord,98.0,1.0,F:ii,G:min
chord,99.0,1.0,F:V,C:maj
chord,100.0,2.0,F:I,F:maj
chord,102.0,1.0,F:ii,G:min
chord,103.0,1.0,F:V,C:maj
chord,104.0,2.0,F:I,F:maj
chord,106.0,1.5,Bb:V7,F:7
chord,108.0,4.0,Bb:Id7,Bb:7
chord,112.0,3.5,Ab:Id7,Ab:7
chord,116.0,1.5,F#:Id7,F#:7
chord,118.0,2.0,F#:I,F#:maj
chord,120.0,1.5,Ab:I,Ab:maj
chord,122.0,1.5,Bb:I,Bb:maj
chord,124.0,1.5,Ab:I,Ab:maj
chord,126.0,4.0,Ab:Id7,Ab:7
key,0.0,15.0,Eb,Eb:major
key,15.0,9.0,F#,F#:major
key,24.0,4.0,Ab,Ab:major
key,28.0,4.0,Bb,Bb:major
key,32.0,15.0,Eb,Eb:major
key,47.0,9.0,F#,F#:major
key,56.0,4.0,Ab,Ab:major
key,60.0,24.0,Bb,Bb:major
key,84.0,22.0,F,F:major
key,106.0,6.0,Bb,Bb:major
key,112.0,4.0,Ab,Ab:major
key,116.0,4.0,F#,F#:major
key,120.0,2.0,Ab,Ab:major
key,122.0,2.0,Bb,Bb:major
key,124.0,5.5,Ab,Ab:major
