type,time,duration,original,converted
chord,0.0,0.5,E:I,E:maj
chord,1.0,1.0,E:V,B:maj
chord,2.0,10.0,E:I,E:maj
chord,12.0,2.0,E:IV,A:maj
chord,14.0,3.0,E:I,E:maj
chord,17.0,1.0,E:V,B:maj
chord,18.0,10.0,E:I,E:maj
chord,28.0,2.0,E:IV,A:maj
chord,30.0,3.0,E:I,E:maj
chord,33.0,1.0,E:V,B:maj
chord,34.0,10.0,E:I,E:maj
chord,44.0,2.0,E:IV,A:maj
chord,46.0,3.0,E:I,E:maj
chord,49.0,1.0,E:V,B:maj
chord,50.0,10.0,E:I,E:maj
chord,60.0,2.0,E:IV,A:maj
chord,62.0,3.0,E:I,E:maj
chord,65.0,1.0,E:V,B:maj
chord,66.0,10.0,E:I,E:maj
chord,76.0,2.0,E:IV,A:maj
chord,78.0,3.0,E:I,E:maj
chord,81.0,1.0,E:V,B:maj
chord,82.0,10.0,E:I,E:maj
chord,92.0,2.0,E:IV,A:maj
chord,94.0,3.0,E:I,E:maj
chord,97.0,1.0,E:V,B:maj
chord,98.0,2.0,E:I,E:maj
key,0.0,99.5,E,E:major
