type,time,duration,original,converted
chord,0.0,1.5,Ab:i,Ab:min
chord,2.0,1.0,Ab:iv7,Db:min7
chord,3.0,2.0,Ab:i,Ab:min
chord,6.0,0.5,Ab:bVId7,Fb:7
chord,6.5,0.5,Ab:V7,Eb:7
chord,7.0,1.0,Ab:i,Ab:min
chord,8.0,0.5,Ab:bVId7,Fb:7
chord,8.5,0.5,Ab:V7,Eb:7
chord,9.0,1.0,Ab:i,Ab:min
chord,10.0,1.0,Ab:bIII,Cb:maj
chord,11.0,1.0,Ab:V42/bVI,Cb:7/b7
chord,12.0,0.5,Ab:i,Ab:min
chord,12.5,0.5,Ab:bVII,Gb:maj
chord,13.0,0.5,Ab:i,Ab:min
chord,13.5,0.5,Ab:bVII,Gb:maj
chord,14.0,0.5,Ab:i,Ab:min
chord,14.5,0.5,Ab:bVII,Gb:maj
chord,15.0,0.25,Ab:bV,Ebb:maj
chord,15.25,0.25,Ab:iv,Db:min
chord,15.5,0.25,Ab:bIII,Cb:maj
chord,15.75,0.25,Ab:bIII,Cb:maj
chord,16.0,0.25,Ab:bV,Ebb:maj
chord,16.25,0.25,Ab:iv,Db:min
chord,16.5,0.25,Ab:bIII,Cb:maj
chord,16.75,1.25,Ab:bIII,Cb:maj
chord,18.0,1.0,Ab:V42/bVI,Cb:7/b7
chord,19.0,0.5,Ab:i,Ab:min
chord,19.5,0.5,Ab:bVII,Gb:maj
chord,20.0,0.5,Ab:i,Ab:min
chord,20.5,0.5,Ab:bVII,Gb:maj
chord,21.0,0.5,Ab:i,Ab:min
chord,21.5,0.5,Ab:bVII,Gb:maj
chord,22.0,0.25,Ab:bV,Ebb:maj
chord,22.25,0.25,Ab:iv,Db:min
chord,22.5,0.25,Ab:bIII,Cb:maj
chord,22.75,0.25,Ab:bIII,Cb:maj
chord,23.0,0.25,Ab:bV,Ebb:maj
chord,23.25,0.25,Ab:iv,Db:min
chord,23.5,0.25,Ab:bIII,Cb:maj
chord,23.75,0.25,Ab:bIII,Cb:maj
chord,24.0,0.25,Ab:bV,Ebb:maj
chord,24.25,0.25,Ab:iv,Db:min
chord,24.5,0.25,Ab:bIII,Cb:maj
chord,24.75,0.25,Ab:bIII,Cb:maj
chord,25.0,0.5,Ab:bVId7,Fb:7
chord,25.5,0.5,Ab:V7,Eb:7
chord,26.0,1.0,Ab:i,Ab:min
chord,27.0,0.5,Ab:bVId7,Fb:7
chord,27.5,0.5,Ab:V7,Eb:7
chord,28.0,9.0,Ab:i,Ab:min
chord,37.0,0.5,Ab:bVId7,Fb:7
chord,37.5,0.5,Ab:V7,Eb:7
chord,38.0,1.0,Ab:i,Ab:min
chord,39.0,0.5,Ab:bVId7,Fb:7
chord,39.5,0.5,Ab:V7,Eb:7
chord,40.0,1.0,Ab:i,Ab:min
chord,41.0,1.0,Ab:bIII,Cb:maj
chord,42.0,1.0,Ab:V42/bVI,Cb:7/b7
chord,43.0,0.5,Ab:i,Ab:min
chord,43.5,0.5,Ab:bVII,Gb:maj
chord,44.0,0.5,Ab:i,Ab:min
chord,44.5,0.5,Ab:bVII,Gb:maj
chord,45.0,0.5,Ab:i,Ab:min
chord,45.5,0.5,Ab:bVII,Gb:maj
chord,46.0,0.25,Ab:bV,Ebb:maj
chord,46.25,0.25,Ab:iv,Db:min
chord,46.5,0.25,Ab:bIII,Cb:maj
chord,46.75,0.25,Ab:bIII,Cb:maj
chord,47.0,0.25,Ab:bV,Ebb:maj
chord,47.25,0.25,Ab:iv,Db:min
chord,47.5,0.25,Ab:bIII,Cb:maj
chord,47.75,0.25,Ab:bIII,Cb:maj
chord,48.0,0.25,Ab:bV,Ebb:maj
chord,48.25,0.25,Ab:iv,Db:min
chord,48.5,0.25,Ab:bIII,Cb:maj
chord,48.75,0.25,Ab:bIII,Cb:maj
chord,49.0,0.5,Ab:bVId7,Fb:7
chord,49.5,0.5,Ab:V7,Eb:7
chord,50.0,1.0,Ab:i,Ab:min
chord,51.0,0.5,Ab:bVId7,Fb:7
chord,51.5,0.5,Ab:V7,Eb:7
chord,52.0,39.0,Ab:i,Ab:min
chord,91.0,0.5,Ab:bVId7,Fb:7
chord,91.5,0.5,Ab:V7,Eb:7
chord,92.0,1.0,Ab:i,Ab:min
chord,93.0,0.5,Ab:bVId7,Fb:7
chord,93.5,0.5,Ab:V7,Eb:7
chord,94.0,22.0,Ab:i,Ab:min
key,0.0,115.5,Ab,Ab:major
