type,time,duration,original,converted
chord,0.0,3.5,Eb:I,Eb:maj
chord,4.0,2.0,Eb:IV,Ab:maj
chord,6.0,2.0,Eb:I,Eb:maj
chord,8.0,1.0,Eb:V,Bb:maj
chord,9.0,1.0,Eb:IV,Ab:maj
chord,10.0,3.0,Eb:I,Eb:maj
chord,13.0,1.0,Eb:IV,Ab:maj
chord,14.0,2.0,Eb:I,Eb:maj
chord,16.0,2.0,Eb:IV,Ab:maj
chord,18.0,2.0,Eb:I,Eb:maj
chord,20.0,1.0,Eb:V,Bb:maj
chord,21.0,1.0,Eb:IV,Ab:maj
chord,22.0,3.0,Eb:I,Eb:maj
chord,25.0,1.0,Eb:IV,Ab:maj
chord,26.0,2.0,Eb:I,Eb:maj
chord,28.0,2.0,Eb:IV,Ab:maj
chord,30.0,2.0,Eb:I,Eb:maj
chord,32.0,1.0,Eb:V,Bb:maj
chord,33.0,1.0,Eb:IV,Ab:maj
chord,34.0,3.0,Eb:I,Eb:maj
chord,37.0,1.0,Eb:IV,Ab:maj
chord,38.0,2.0,Eb:I,Eb:maj
chord,40.0,2.0,Eb:IV,Ab:maj
chord,42.0,2.0,Eb:I,Eb:maj
chord,44.0,1.0,Eb:V,Bb:maj
chord,45.0,1.0,Eb:IV,Ab:maj
chord,46.0,6.0,Eb:I,Eb:maj
chord,52.0,2.0,Eb:IV,Ab:maj
chord,54.0,2.0,Eb:I,Eb:maj
chord,56.0,1.0,Eb:V,Bb:maj
chord,57.0,1.0,Eb:IV,Ab:maj
chord,58.0,6.0,Eb:I,Eb:maj
chord,64.0,2.0,Eb:IV,Ab:maj
chord,66.0,2.0,Eb:I,Eb:maj
chord,68.0,1.0,Eb:V,Bb:maj
chord,69.0,1.0,Eb:IV,Ab:maj
chord,70.0,3.0,Eb:I,Eb:maj
chord,73.0,1.0,Eb:IV,Ab:maj
chord,74.0,2.0,Eb:I,Eb:maj
chord,76.0,2.0,Eb:IV,Ab:maj
chord,78.0,2.0,Eb:I,Eb:maj
chord,80.0,1.0,Eb:V,Bb:maj
chord,81.0,1.0,Eb:IV,Ab:maj
chord,82.0,3.0,Eb:I,Eb:maj
chord,85.0,1.0,Eb:IV,Ab:maj
chord,86.0,2.0,Eb:I,Eb:maj
chord,88.0,2.0,Eb:IV,Ab:maj
chord,90.0,2.0,Eb:I,Eb:maj
chord,92.0,1.0,Eb:V,Bb:maj
chord,93.0,1.0,Eb:IV,Ab:maj
chord,94.0,6.0,Eb:I,Eb:maj
chord,100.0,2.0,Eb:IV,Ab:maj
chord,102.0,2.0,Eb:I,Eb:maj
chord,104.0,1.0,Eb:V,Bb:maj
chord,105.0,1.0,Eb:IV,Ab:maj
chord,106.0,2.0,Eb:I,Eb:maj
key,0.0,107.5,Eb,Eb:major
