type,time,duration,original,converted
chord,0.0,0.5,C:R,C:R
chord,1.0,4.0,C:I,C:maj
chord,5.0,2.0,C:IV,F:maj
chord,7.0,2.0,C:I,C:maj
chord,9.0,1.0,C:V,G:maj
chord,10.0,1.0,C:IV,F:maj
chord,11.0,6.0,C:I,C:maj
chord,17.0,2.0,C:IV,F:maj
chord,19.0,2.0,C:I,C:maj
chord,21.0,1.0,C:V,G:maj
chord,22.0,1.0,C:IV,F:maj
chord,23.0,6.0,C:I,C:maj
chord,29.0,2.0,C:IV,F:maj
chord,31.0,2.0,C:I,C:maj
chord,33.0,1.0,C:V,G:maj
chord,34.0,1.0,C:IV,F:maj
chord,35.0,6.0,C:I,C:maj
chord,41.0,2.0,C:IV,F:maj
chord,43.0,2.0,C:I,C:maj
chord,45.0,1.0,C:V,G:maj
chord,46.0,1.0,C:IV,F:maj
chord,47.0,6.0,C:I,C:maj
chord,53.0,2.0,C:IV,F:maj
chord,55.0,2.0,C:I,C:maj
chord,57.0,1.0,C:V,G:maj
chord,58.0,1.0,C:IV,F:maj
chord,59.0,6.0,C:I,C:maj
chord,65.0,2.0,C:IV,F:maj
chord,67.0,2.0,C:I,C:maj
chord,69.0,1.0,C:V,G:maj
chord,70.0,1.0,C:IV,F:maj
chord,71.0,6.0,C:I,C:maj
chord,77.0,2.0,C:IV,F:maj
chord,79.0,2.0,C:I,C:maj
chord,81.0,1.0,C:V,G:maj
chord,82.0,1.0,C:IV,F:maj
chord,83.0,6.0,C:I,C:maj
chord,89.0,2.0,C:IV,F:maj
chord,91.0,2.0,C:I,C:maj
chord,93.0,1.0,C:V,G:maj
chord,94.0,1.0,C:IV,F:maj
chord,95.0,2.0,C:I,C:maj
key,0.0,96.5,C,C:major
