type,time,duration,original,converted
chord,0.0,0.5,F:R,F:R
chord,1.0,4.0,F:I,F:maj
chord,5.0,2.0,F:IV,Bb:maj
chord,7.0,2.0,F:I,F:maj
chord,9.0,1.0,F:V,C:maj
chord,10.0,1.0,F:IV,Bb:maj
chord,11.0,6.0,F:I,F:maj
chord,17.0,2.0,F:IV,Bb:maj
chord,19.0,2.0,F:I,F:maj
chord,21.0,1.0,F:V,C:maj
chord,22.0,1.0,F:IV,Bb:maj
chord,23.0,6.0,F:I,F:maj
chord,29.0,2.0,F:IV,Bb:maj
chord,31.0,2.0,F:I,F:maj
chord,33.0,1.0,F:V,C:maj
chord,34.0,1.0,F:IV,Bb:maj
chord,35.0,6.0,F:I,F:maj
chord,41.0,2.0,F:IV,Bb:maj
chord,43.0,2.0,F:I,F:maj
chord,45.0,1.0,F:V,C:maj
chord,46.0,1.0,F:IV,Bb:maj
chord,47.0,6.0,F:I,F:maj
chord,53.0,2.0,F:IV,Bb:maj
chord,55.0,2.0,F:I,F:maj
chord,57.0,1.0,F:V,C:maj
chord,58.0,1.0,F:IV,Bb:maj
chord,59.0,6.0,F:I,F:maj
chord,65.0,2.0,F:IV,Bb:maj
chord,67.0,2.0,F:I,F:maj
chord,69.0,1.0,F:V,C:maj
chord,70.0,1.0,F:IV,Bb:maj
chord,71.0,6.0,F:I,F:maj
chord,77.0,2.0,F:IV,Bb:maj
chord,79.0,2.0,F:I,F:maj
chord,81.0,1.0,F:V,C:maj
chord,82.0,1.0,F:IV,Bb:maj
chord,83.0,6.0,F:I,F:maj
chord,89.0,2.0,F:IV,Bb:maj
chord,91.0,2.0,F:I,F:maj
chord,93.0,1.0,F:V,C:maj
chord,94.0,1.0,F:IV,Bb:maj
chord,95.0,2.0,F:I,F:maj
key,0.0,96.5,F,F:major
