type,time,duration,original,converted
chord,0.0,0.5,Ab:I,Ab:maj
chord,1.0,1.0,Ab:IV,Db:maj
chord,2.0,0.25,Ab:vi,F:min
chord,2.25,0.25,Ab:iii,C:min
chord,2.5,0.25,Ab:IV,Db:maj
chord,2.75,0.25,Ab:I,Ab:maj
chord,3.0,0.25,Ab:ii,Bb:min
chord,3.25,0.25,Ab:V,Eb:maj
chord,3.5,0.25,Ab:I,Ab:maj
chord,3.75,1.25,Ab:I,Ab:maj
chord,5.0,1.0,Ab:IV,Db:maj
chord,6.0,0.25,Ab:vi,F:min
chord,6.25,0.25,Ab:iii,C:min
chord,6.5,0.25,Ab:IV,Db:maj
chord,6.75,0.25,Ab:I,Ab:maj
chord,7.0,0.25,Ab:ii,Bb:min
chord,7.25,0.25,Ab:V,Eb:maj
chord,7.5,0.25,Ab:I,Ab:maj
chord,7.75,1.25,Ab:I,Ab:maj
chord,9.0,0.25,Ab:IV,Db:maj
chord,9.25,0.25,Ab:IV,Db:maj
chord,9.5,0.25,Ab:ii,Bb:min
chord,9.75,0.25,Ab:V,Eb:maj
chord,10.0,0.25,Ab:vi,F:min
chord,10.25,0.25,Ab:iii,C:min
chord,10.5,0.25,Ab:IV,Db:maj
chord,10.75,0.25,Ab:I,Ab:maj
chord,11.0,0.25,Ab:ii,Bb:min
chord,11.25,0.25,Ab:V,Eb:maj
chord,11.5,0.25,Ab:I,Ab:maj
chord,11.75,1.25,Ab:I,Ab:maj
chord,13.0,1.0,Ab:IV,Db:maj
chord,14.0,0.25,Ab:vi,F:min
chord,14.25,0.25,Ab:iii,C:min
chord,14.5,0.25,Ab:IV,Db:maj
chord,14.75,0.25,Ab:I,Ab:maj
chord,15.0,0.25,Ab:ii,Bb:min
chord,15.25,0.25,Ab:V,Eb:maj
chord,15.5,0.25,Ab:I,Ab:maj
chord,15.75,1.25,Ab:I,Ab:maj
chord,17.0,1.0,Ab:IV,Db:maj
chord,18.0,0.25,Ab:vi,F:min
chord,18.25,0.25,Ab:iii,C:min
chord,18.5,0.25,Ab:IV,Db:maj
chord,18.75,0.25,Ab:I,Ab:maj
chord,19.0,0.25,Ab:ii,Bb:min
chord,19.25,0.25,Ab:V,Eb:maj
chord,19.5,0.25,Ab:I,Ab:maj
chord,19.75,1.25,Ab:I,Ab:maj
chord,21.0,0.25,Ab:IV,Db:maj
chord,21.25,0.25,Ab:IV,Db:maj
chord,21.5,0.25,Ab:ii,Bb:min
chord,21.75,0.25,Ab:V,Eb:maj
chord,22.0,0.25,Ab:vi,F:min
chord,22.25,0.25,Ab:iii,C:min
chord,22.5,0.25,Ab:IV,Db:maj
chord,22.75,0.25,Ab:I,Ab:maj
chord,23.0,0.25,Ab:ii,Bb:min
chord,23.25,0.25,Ab:V,Eb:maj
chord,23.5,0.25,Ab:I,Ab:maj
chord,23.75,1.25,Ab:I,Ab:maj
chord,25.0,0.25,Ab:IV,Db:maj
chord,25.25,0.25,Ab:IV,Db:maj
chord,25.5,0.25,Ab:ii,Bb:min
chord,25.75,0.25,Ab:V,Eb:maj
chord,26.0,0.25,Ab:vi,F:min
chord,26.25,0.25,Ab:iii,C:min
chord,26.5,0.25,Ab:IV,Db:maj
chord,26.75,0.25,Ab:I,Ab:maj
chord,27.0,0.3333333333333333,Ab:ii,Bb:min
chord,27.333333333333332,0.3333333333333333,Ab:V,Eb:maj
chord,28.0,4.5,Ab:I,Ab:maj
chord,33.0,1.0,Ab:IV,Db:maj
chord,34.0,0.25,Ab:vi,F:min
chord,34.25,0.25,Ab:iii,C:min
chord,34.5,0.25,Ab:IV,Db:maj
chord,34.75,0.25,Ab:I,Ab:maj
chord,35.0,0.25,Ab:ii,Bb:min
chord,35.25,0.25,Ab:V,Eb:maj
chord,35.5,0.25,Ab:I,Ab:maj
chord,35.75,1.25,Ab:I,Ab:maj
chord,37.0,1.0,Ab:IV,Db:maj
chord,38.0,0.25,Ab:vi,F:min
chord,38.25,0.25,Ab:iii,C:min
chord,38.5,0.25,Ab:IV,Db:maj
chord,38.75,0.25,Ab:I,Ab:maj
chord,39.0,0.25,Ab:ii,Bb:min
chord,39.25,0.25,Ab:V,Eb:maj
chord,39.5,0.25,Ab:I,Ab:maj
chord,39.75,1.25,Ab:I,Ab:maj
chord,41.0,0.25,Ab:IV,Db:maj
chord,41.25,0.25,Ab:IV,Db:maj
chord,41.5,0.25,Ab:ii,Bb:min
chord,41.75,0.25,Ab:V,Eb:maj
chord,42.0,0.25,Ab:vi,F:min
chord,42.25,0.25,Ab:iii,C:min
chord,42.5,0.25,Ab:IV,Db:maj
chord,42.75,0.25,Ab:I,Ab:maj
chord,43.0,0.25,Ab:ii,Bb:min
chord,43.25,0.25,Ab:V,Eb:maj
chord,43.5,0.25,Ab:I,Ab:maj
chord,43.75,1.25,Ab:I,Ab:maj
chord,45.0,0.25,Ab:IV,Db:maj
