type,time,duration,original,converted
chord,0.0,3.5,F:i,F:min
chord,4.0,0.5,F:i,F:min
chord,4.5,0.5,F:v6,C:min/b3
chord,5.0,0.5,F:IV6,Bb:maj/3
chord,5.5,0.5,F:iv6,Bb:min/b3
chord,6.0,2.0,F:i,F:min
chord,8.0,1.0,F:IV,Bb:maj
chord,9.0,0.5,F:v6,C:min/b3
chord,9.5,0.5,F:V6,C:maj/3
chord,10.0,10.0,F:i,F:min
chord,20.0,0.5,F:IV6,Bb:maj/3
chord,20.5,0.5,F:V,C:maj
chord,21.0,0.5,F:IV6,Bb:maj/3
chord,21.5,0.5,F:iv6,Bb:min/b3
chord,22.0,2.0,F:V,C:maj
chord,24.0,0.5,F:i,F:min
chord,24.5,0.5,F:bVII,Eb:maj
chord,25.0,0.5,F:bVI,Db:maj
chord,25.5,0.5,F:bVII,Eb:maj
chord,26.0,0.5,F:i,F:min
chord,26.5,0.5,F:bVII,Eb:maj
chord,27.0,0.5,F:bVI,Db:maj
chord,27.5,0.5,F:bVII,Eb:maj
chord,28.0,12.0,F:i,F:min
chord,40.0,0.5,F:i,F:min
chord,40.5,0.5,F:bVII,Eb:maj
chord,41.0,0.5,F:bVI,Db:maj
chord,41.5,0.5,F:bVII,Eb:maj
chord,42.0,0.5,F:i,F:min
chord,42.5,0.5,F:bVII,Eb:maj
chord,43.0,0.5,F:IV6,Bb:maj/3
chord,43.5,0.5,F:iv6,Bb:min/b3
chord,44.0,2.0,F:V,C:maj
chord,46.0,1.0,F:i,F:min
chord,47.0,0.5,F:i,F:min
chord,47.5,0.5,F:IV,Bb:maj
chord,48.0,0.5,F:v6,C:min/b3
chord,48.5,0.5,F:V6,C:maj/3
chord,49.0,2.0,F:i,F:min
chord,51.0,0.5,F:i,F:min
chord,51.5,0.5,F:IV,Bb:maj
chord,52.0,0.5,F:v6,C:min/b3
chord,52.5,0.5,F:V6,C:maj/3
chord,53.0,0.5,F:i,F:min
chord,53.5,0.5,F:bVII,Eb:maj
chord,54.0,0.5,F:bVI,Db:maj
chord,54.5,0.5,F:bVII,Eb:maj
chord,55.0,0.5,F:i,F:min
chord,55.5,0.5,F:bVII,Eb:maj
chord,56.0,0.5,F:IV6,Bb:maj/3
chord,56.5,0.5,F:iv6,Bb:min/b3
chord,57.0,2.0,F:V,C:maj
chord,59.0,0.5,F:IV,Bb:maj
chord,59.5,0.5,F:V,C:maj
chord,60.0,0.5,F:bVI,Db:maj
chord,60.5,0.5,F:bVII,Eb:maj
chord,61.0,2.0,F:i,F:min
chord,63.0,0.5,F:IV,Bb:maj
chord,63.5,0.5,F:V,C:maj
chord,64.0,0.5,F:bVI,Db:maj
chord,64.5,0.5,F:bVII,Eb:maj
chord,65.0,2.0,F:i,F:min
chord,67.0,0.5,F:IV,Bb:maj
chord,67.5,0.5,F:V,C:maj
chord,68.0,0.5,F:bVI,Db:maj
chord,68.5,0.5,F:bVII,Eb:maj
chord,69.0,0.5,F:i,F:min
chord,69.5,0.5,F:ii,G:min
chord,70.0,0.5,F:bIII,Ab:maj
chord,70.5,0.5,F:IV,Bb:maj
chord,71.0,2.0,F:V,C:maj
chord,73.0,0.5,F:i,F:min
chord,73.5,0.5,F:bVII,Eb:maj
chord,74.0,0.5,F:bVI,Db:maj
chord,74.5,0.5,F:bVII,Eb:maj
chord,75.0,0.5,F:i,F:min
chord,75.5,0.5,F:bVII,Eb:maj
chord,76.0,0.5,F:bVI,Db:maj
chord,76.5,0.5,F:bVII,Eb:maj
chord,77.0,0.5,F:i,F:min
chord,77.5,0.5,F:bVII,Eb:maj
chord,78.0,0.5,F:bVI,Db:maj
chord,78.5,0.5,F:bVII,Eb:maj
chord,79.0,0.5,F:i,F:min
chord,79.5,0.5,F:bVII,Eb:maj
chord,80.0,0.5,F:IV6,Bb:maj/3
chord,80.5,0.5,F:iv6,Bb:min/b3
chord,81.0,5.0,F:V,C:maj
key,0.0,85.5,F,F:major
