type,time,duration,original,converted
chord,0.0,1.5,Bb:I,Bb:maj
chord,2.0,2.0,Bb:IV,Eb:maj
chord,4.0,2.0,Bb:I,Bb:maj
chord,6.0,2.0,Bb:V,F:maj
chord,8.0,1.5,F:V,C:maj
chord,10.0,1.0,F:I,F:maj
chord,11.0,8.0,F:I,F:maj
chord,19.0,2.0,F:V,C:maj
chord,21.0,2.0,F:I,F:maj
chord,23.0,2.0,F:V,C:maj
chord,25.0,2.0,F:I,F:maj
chord,27.0,2.0,F:IV,Bb:maj
chord,29.0,2.0,F:I,F:maj
chord,31.0,2.0,F:V,C:maj
chord,33.0,2.0,F:I,F:maj
chord,35.0,7.5,Bb:I,Bb:maj
chord,43.0,2.0,Bb:V,F:maj
chord,45.0,2.0,Bb:I,Bb:maj
chord,47.0,2.0,Bb:V,F:maj
chord,49.0,2.0,Bb:I,Bb:maj
chord,51.0,2.0,Bb:IV,Eb:maj
chord,53.0,2.0,Bb:I,Bb:maj
chord,55.0,2.0,Bb:V,F:maj
chord,57.0,2.0,Bb:I,Bb:maj
chord,59.0,7.5,Eb:I,Eb:maj
chord,67.0,2.0,Eb:V,Bb:maj
chord,69.0,2.0,Eb:I,Eb:maj
chord,71.0,2.0,Eb:V,Bb:maj
chord,73.0,2.0,Eb:I,Eb:maj
chord,75.0,2.0,Eb:IV,Ab:maj
chord,77.0,2.0,Eb:I,Eb:maj
chord,79.0,2.0,Eb:V,Bb:maj
chord,81.0,2.0,Eb:I,Eb:maj
chord,83.0,8.5,Bb:I,Bb:maj
chord,92.0,2.0,Bb:V,F:maj
chord,94.0,2.0,Bb:I,Bb:maj
chord,96.0,2.0,Bb:V,F:maj
chord,98.0,2.0,Bb:I,Bb:maj
chord,100.0,2.0,Bb:IV,Eb:maj
chord,102.0,2.0,Bb:I,Bb:maj
chord,104.0,2.0,Bb:V,F:maj
chord,106.0,2.0,Bb:I,Bb:maj
chord,108.0,8.5,F:I,F:maj
chord,117.0,2.0,F:V,C:maj
chord,119.0,2.0,F:I,F:maj
chord,121.0,2.0,F:V,C:maj
chord,123.0,2.0,F:I,F:maj
chord,125.0,2.0,F:IV,Bb:maj
chord,127.0,2.0,F:I,F:maj
chord,129.0,2.0,F:V,C:maj
chord,131.0,3.0,F:I,F:maj
key,0.0,8.0,Bb,Bb:major
key,8.0,27.0,F,F:major
key,35.0,24.0,Bb,Bb:major
key,59.0,24.0,Eb,Eb:major
key,83.0,25.0,Bb,Bb:major
key,108.0,25.5,F,F:major
