type,time,duration,original,converted
chord,0.0,0.3333333333333333,B:i,B:min
chord,0.3333333333333333,0.3333333333333333,B:v7s4,"F#:(*3,4,*5,b7)"
chord,1.0,0.5,B:v7s4,"F#:(*3,4,*5,b7)"
chord,1.5,0.5,B:i,B:min
chord,2.0,0.5,B:i,B:min
chord,2.5,0.5,B:v7s4,"F#:(*3,4,*5,b7)"
chord,3.0,0.5,B:v7s4,"F#:(*3,4,*5,b7)"
chord,3.5,0.5,B:i,B:min
chord,4.0,0.5,B:i,B:min
chord,4.5,0.5,B:v7s4,"F#:(*3,4,*5,b7)"
chord,5.0,0.5,B:v7s4,"F#:(*3,4,*5,b7)"
chord,5.5,0.5,B:i,B:min
chord,6.0,0.5,B:i,B:min
chord,6.5,0.5,B:v7s4,"F#:(*3,4,*5,b7)"
chord,7.0,0.5,B:v7s4,"F#:(*3,4,*5,b7)"
chord,7.5,0.5,B:i,B:min
chord,8.0,0.5,B:i,B:min
chord,8.5,0.5,B:v7s4,"F#:(*3,4,*5,b7)"
chord,9.0,0.5,B:v7s4,"F#:(*3,4,*5,b7)"
chord,9.5,0.5,B:i,B:min
chord,10.0,0.5,B:i,B:min
chord,10.5,0.5,B:v7s4,"F#:(*3,4,*5,b7)"
chord,11.0,0.5,B:v7s4,"F#:(*3,4,*5,b7)"
chord,11.5,0.5,B:i,B:min
chord,12.0,0.5,B:i,B:min
chord,12.5,0.5,B:v7s4,"F#:(*3,4,*5,b7)"
chord,13.0,0.5,B:v7s4,"F#:(*3,4,*5,b7)"
chord,13.5,0.5,B:i,B:min
chord,14.0,0.5,B:i,B:min
chord,14.5,0.5,B:v7s4,"F#:(*3,4,*5,b7)"
chord,15.0,0.5,B:v7s4,"F#:(*3,4,*5,b7)"
chord,15.5,0.5,B:i,B:min
chord,16.0,0.5,B:i,B:min
chord,16.5,0.5,B:v7s4,"F#:(*3,4,*5,b7)"
chord,17.0,0.5,B:v7s4,"F#:(*3,4,*5,b7)"
chord,17.5,0.5,B:i,B:min
chord,18.0,0.5,B:i,B:min
chord,18.5,0.5,B:v7s4,"F#:(*3,4,*5,b7)"
chord,19.0,0.5,B:v7s4,"F#:(*3,4,*5,b7)"
chord,19.5,0.5,B:i,B:min
