type,time,duration,original,converted
chord,0.0,0.5,A:R,A:R
chord,1.0,2.0,A:I,A:maj
chord,3.0,2.0,A:V,E:maj
chord,5.0,2.0,A:I,A:maj
chord,7.0,2.0,A:V,E:maj
chord,9.0,2.0,A:I,A:maj
chord,11.0,2.0,A:V7/vi,C#:7
chord,13.0,2.0,A:IV,D:maj
chord,15.0,2.0,A:bVI,F:maj
chord,17.0,2.0,A:I,A:maj
chord,19.0,2.0,A:V,E:maj
chord,21.0,2.0,A:I,A:maj
chord,23.0,2.0,A:V,E:maj
chord,25.0,2.0,A:I,A:maj
chord,27.0,2.0,A:V,E:maj
chord,29.0,2.0,A:I,A:maj
chord,31.0,2.0,A:V,E:maj
chord,33.0,2.0,A:I,A:maj
chord,35.0,2.0,A:V7/vi,C#:7
chord,37.0,2.0,A:IV,D:maj
chord,39.0,2.0,A:bVI,F:maj
chord,41.0,2.0,A:I,A:maj
chord,43.0,2.0,A:V,E:maj
chord,45.0,2.0,A:I,A:maj
chord,47.0,1.0,A:bVI,F:maj
chord,48.0,0.5,Bb:V,F:maj
chord,49.0,2.0,Bb:I,Bb:maj
chord,51.0,2.0,Bb:V,F:maj
chord,53.0,2.0,Bb:I,Bb:maj
chord,55.0,2.0,Bb:bVI,Gb:maj
chord,57.0,2.0,Bb:I,Bb:maj
chord,59.0,2.0,Bb:bVI,Gb:maj
chord,61.0,2.0,Bb:I,Bb:maj
chord,63.0,2.0,Bb:bVI,Gb:maj
chord,65.0,2.0,Bb:I,Bb:maj
chord,67.0,2.0,Bb:bVI,Gb:maj
key,0.0,48.0,A,A:major
key,48.0,20.5,Bb,Bb:major
