type,time,duration,original,converted
chord,0.0,0.3333333333333333,Eb:I,Eb:maj
chord,0.3333333333333333,0.3333333333333333,Eb:iii,G:min
chord,1.0,0.5,Eb:IV,Ab:maj
chord,1.5,0.5,Eb:V,Bb:maj
chord,2.0,0.5,Eb:I,Eb:maj
chord,2.5,0.5,Eb:iii,G:min
chord,3.0,0.5,Eb:IV,Ab:maj
chord,3.5,0.5,Eb:V,Bb:maj
chord,4.0,0.5,Eb:I,Eb:maj
chord,4.5,0.5,Eb:iii,G:min
chord,5.0,0.5,Eb:IV,Ab:maj
chord,5.5,0.5,Eb:V,Bb:maj
chord,6.0,0.5,Eb:I,Eb:maj
chord,6.5,0.5,Eb:iii,G:min
chord,7.0,0.5,Eb:IV,Ab:maj
chord,7.5,0.5,Eb:V,Bb:maj
chord,8.0,0.5,Eb:I,Eb:maj
chord,8.5,0.5,Eb:iii,G:min
chord,9.0,0.5,Eb:IV,Ab:maj
chord,9.5,0.5,Eb:V,Bb:maj
chord,10.0,0.5,Eb:I,Eb:maj
chord,10.5,0.5,Eb:iii,G:min
chord,11.0,0.5,Eb:IV,Ab:maj
chord,11.5,0.5,Eb:V,Bb:maj
chord,12.0,0.5,Eb:I,Eb:maj
chord,12.5,0.5,Eb:iii,G:min
chord,13.0,0.5,Eb:IV,Ab:maj
chord,13.5,0.5,Eb:V,Bb:maj
chord,14.0,0.5,Eb:I,Eb:maj
chord,14.5,0.5,Eb:iii,G:min
chord,15.0,0.5,Eb:IV,Ab:maj
chord,15.5,0.5,Eb:V,Bb:maj
chord,16.0,0.5,Eb:I,Eb:maj
chord,16.5,0.5,Eb:iii,G:min
chord,17.0,0.5,Eb:IV,Ab:maj
chord,17.5,0.5,Eb:V,Bb:maj
chord,18.0,0.5,Eb:I,Eb:maj
chord,18.5,0.5,Eb:iii,G:min
chord,19.0,0.5,Eb:IV,Ab:maj
chord,19.5,0.5,Eb:V,Bb:maj
chord,20.0,0.5,Eb:I,Eb:maj
chord,20.5,0.5,Eb:iii,G:min
chord,21.0,0.5,Eb:IV,Ab:maj
chord,21.5,0.5,Eb:V,Bb:maj
chord,22.0,0.5,Eb:I,Eb:maj
chord,22.5,0.5,Eb:iii,G:min
chord,23.0,0.5,Eb:IV,Ab:maj
chord,23.5,0.5,Eb:V,Bb:maj
chord,24.0,0.5,Eb:I,Eb:maj
chord,24.5,0.5,Eb:iii,G:min
chord,25.0,0.5,Eb:IV,Ab:maj
chord,25.5,0.5,Eb:V,Bb:maj
chord,26.0,0.5,Eb:I,Eb:maj
chord,26.5,0.5,Eb:iii,G:min
chord,27.0,0.5,Eb:IV,Ab:maj
chord,27.5,0.5,Eb:V,Bb:maj
chord,28.0,0.5,Eb:I,Eb:maj
chord,28.5,0.5,Eb:iii,G:min
chord,29.0,0.5,Eb:IV,Ab:maj
chord,29.5,0.5,Eb:V,Bb:maj
chord,30.0,0.5,Eb:I,Eb:maj
chord,30.5,0.5,Eb:iii,G:min
chord,31.0,0.5,Eb:IV,Ab:maj
chord,31.5,0.5,Eb:V,Bb:maj
chord,32.0,2.0,Eb:IVd7,Ab:7
chord,34.0,0.5,Eb:I,Eb:maj
chord,34.5,0.5,Eb:iii,G:min
chord,35.0,0.5,Eb:IV,Ab:maj
chord,35.5,0.5,Eb:V,Bb:maj
chord,36.0,2.0,Eb:IVd7,Ab:7
chord,38.0,0.5,Eb:I,Eb:maj
chord,38.5,0.5,Eb:iii,G:min
chord,39.0,0.5,Eb:IV,Ab:maj
chord,39.5,0.5,Eb:V,Bb:maj
chord,40.0,2.0,Eb:IVd7,Ab:7
chord,42.0,0.5,Eb:I,Eb:maj
chord,42.5,0.5,Eb:iii,G:min
chord,43.0,0.5,Eb:IV,Ab:maj
chord,43.5,0.5,Eb:V,Bb:maj
chord,44.0,1.0,Eb:IVd7,Ab:7
chord,45.0,1.0,Eb:V7/V,F:7
chord,46.0,2.0,Eb:V,Bb:maj
chord,48.0,0.5,Eb:I,Eb:maj
chord,48.5,0.5,Eb:iii,G:min
chord,49.0,0.5,Eb:IV,Ab:maj
chord,49.5,0.5,Eb:V,Bb:maj
chord,50.0,0.5,Eb:I,Eb:maj
chord,50.5,0.5,Eb:iii,G:min
chord,51.0,0.5,Eb:IV,Ab:maj
chord,51.5,0.5,Eb:V,Bb:maj
chord,52.0,0.5,Eb:I,Eb:maj
chord,52.5,0.5,Eb:iii,G:min
chord,53.0,0.5,Eb:IV,Ab:maj
chord,53.5,0.5,Eb:V,Bb:maj
chord,54.0,0.5,Eb:I,Eb:maj
chord,54.5,0.5,Eb:iii,G:min
