Offset	Measure	Beat	Beat Strength	Length	Pitches
0.0	0	4.5	0.125	0.5	['D4']
0.5	1	1.0	1.0	0.33	['G2', 'D3', 'G3', 'B-3', 'D5']
0.83	1	1.33	0.0625	0.33	['G2', 'D3', 'G3', 'D4', 'D5']
1.17	1	1.67	0.0625	0.33	['G2', 'D3', 'G3', 'G4', 'D5']
1.5	1	2.0	0.25	0.33	['B-4', 'C5']
1.83	1	2.33	0.0625	0.17	['G4', 'C5']
2.0	1	2.5	0.125	0.17	['G4', 'B-4']
2.17	1	2.67	0.0625	0.33	['D4', 'B-4']
2.5	1	3.0	0.5	0.33	['G2', 'D3', 'A3', 'C4', 'A4']
2.83	1	3.33	0.0625	0.33	['G2', 'D3', 'A3', 'D4', 'A4']
3.17	1	3.67	0.0625	0.33	['G2', 'D3', 'A3', 'F#4', 'A4']
3.5	1	4.0	0.25	0.33	['A4']
3.83	1	4.33	0.0625	0.17	['F#4', 'A4']
4.0	1	4.5	0.125	0.17	['F#4', 'B-4']
4.17	1	4.67	0.0625	0.33	['D4', 'B-4']
4.5	2	1.0	1.0	0.33	['G2', 'D3', 'G3', 'B-3', 'G4']
4.83	2	1.33	0.0625	0.33	['G2', 'D3', 'G3', 'D4', 'G4']
5.17	2	1.67	0.0625	0.33	['G2', 'D3', 'G3', 'G4']
5.5	2	2.0	0.25	0.33	['G4', 'B-4']
5.83	2	2.33	0.0625	0.17	['G4']
6.0	2	2.5	0.125	0.17	['G4', 'A4']
6.17	2	2.67	0.0625	0.33	['D4', 'A4']
6.5	2	3.0	0.5	0.33	['G2', 'B-3', 'B-4']
6.83	2	3.33	0.0625	0.33	['B-2', 'D4', 'B-4']
7.17	2	3.67	0.0625	0.33	['D3', 'G4', 'B-4']
7.5	2	4.0	0.25	0.33	['G3', 'B-4']
7.83	2	4.33	0.0625	0.17	['D3', 'G4']
8.0	2	4.5	0.125	0.17	['D3', 'G4', 'B-4']
8.17	2	4.67	0.0625	0.33	['B-2', 'D4', 'B-4']
8.5	3	1.0	1.0	0.33	['G-2', 'B-2', 'D-3', 'G-3', 'B-3', 'B-4']
8.83	3	1.33	0.0625	0.33	['G-2', 'B-2', 'D-3', 'G-3', 'D-4', 'B-4']
9.17	3	1.67	0.0625	0.33	['G-2', 'B-2', 'D-3', 'G-3', 'E4', 'B-4']
9.5	3	2.0	0.25	0.33	['A4', 'B-4']
9.83	3	2.33	0.0625	0.17	['E4', 'A4']
10.0	3	2.5	0.125	0.17	['E4', 'B-4']
