key	distribution	start offset	end offset	quarter length	start measure	end measure	measure length
G	[9.78, 0.33, 17.27, 0.0, 9.96, 0.66, 5.63, 24.31, 1.65, 3.32, 0.0, 16.46]	0.0	20.0	19.85	1	7	6
B	[1.67, 2.31, 0.0, 10.58, 5.97, 0.0, 21.47, 1.66, 0.33, 0.33, 2.81, 14.21]	20.0	36.0	15.87	7	12	5
G	[27.68, 1.33, 36.26, 2.0, 22.55, 1.83, 9.61, 27.15, 5.62, 21.54, 0.0, 27.16]	36.0	77.0	40.75	13	26	13
B	[1.65, 2.31, 0.0, 10.59, 6.71, 0.0, 22.14, 1.65, 0.33, 0.33, 2.97, 14.22]	77.0	93.0	15.87	26	31	5
G	[17.78, 1.99, 42.61, 2.0, 13.43, 1.5, 9.13, 43.6, 3.63, 27.56, 0.33, 26.16]	93.0	137.0	43.77	32	46	14
