Offset	Measure	Beat	Beat Strength	Length	Pitches
0.0	0	2.67	0.25	0.5	['E3', 'B3', 'G4', 'B4']
0.5	1	1.0	1.0	0.5	['E3', 'B3', 'E4', 'G4']
1.0	1	1.33	0.25	0.5	['E3', 'B3', 'F#4', 'A4']
1.5	1	1.67	0.25	0.5	['E3', 'B3', 'G4', 'A#4']
2.0	1	2.0	0.5	0.5	['E3', 'B3', 'G4', 'B4']
2.5	1	2.33	0.25	0.5	['E3', 'B3', 'A4', 'C5']
3.0	1	2.67	0.25	0.5	['E3', 'B3', 'G4', 'B4']
3.5	2	1.0	1.0	0.5	['E3', 'G3', 'E4', 'E5']
4.0	2	1.33	0.25	0.5	['E3', 'A3', 'F#4', 'E5']
4.5	2	1.67	0.25	0.5	['E3', 'B3', 'G4', 'E5']
5.0	2	2.0	0.5	0.5	['E3', 'B3', 'G4', 'B4']
5.5	2	2.33	0.25	0.5	['E3', 'A3', 'F#4', 'B4']
6.0	2	2.67	0.25	0.5	['E3', 'G3', 'E4', 'B4']
6.5	3	1.0	1.0	0.5	['E3', 'C4', 'A4']
7.0	3	1.33	0.25	0.5	['E3', 'C4', 'B4']
7.5	3	1.67	0.25	0.5	['E3', 'C4', 'C5']
8.0	3	2.0	0.5	0.5	['E3', 'C4', 'C5']
8.5	3	2.33	0.25	0.5	['E3', 'C4', 'D5']
9.0	3	2.67	0.25	0.5	['E3', 'C4', 'C5']
9.5	4	1.0	1.0	0.5	['D#3', 'A3', 'F#4', 'F#5']
10.0	4	1.33	0.25	0.5	['D#3', 'B3', 'G4', 'F#5']
10.5	4	1.67	0.25	0.5	['D#3', 'C4', 'A4', 'F#5']
11.0	4	2.0	0.5	0.5	['D#3', 'C4', 'A4']
11.5	4	2.33	0.25	0.5	['D#3', 'B3', 'G4', 'B4']
12.0	4	2.67	0.25	0.5	['D#3', 'A3', 'F#4', 'B4']
12.5	5	1.0	1.0	0.5	['E3', 'G3', 'E4', 'B4']
13.0	5	1.33	0.25	0.5	['E3', 'G3', 'E4', 'G5']
