Offset	Measure	Beat	Beat Strength	Length	Pitches
0.0	0	4.0	0.25	1.0	['E4']
1.0	1	1.0	1.0	1.0	['F2', 'C3', 'A3', 'E4']
2.0	1	2.0	0.25	1.0	['E2', 'B2', 'G3', 'D4']
3.0	1	3.0	0.5	1.0	['C2', 'G2', 'E3', 'B3']
4.0	1	4.0	0.25	1.0	['D2', 'A2', 'F3', 'C4']
5.0	2	1.0	1.0	1.0	['F2', 'C3', 'A3', 'E4']
6.0	2	2.0	0.25	0.5	['E2', 'B2', 'G3', 'D4']
6.5	2	2.5	0.125	0.5	['E2', 'B2', 'G3', 'D4', 'E5']
7.0	2	3.0	0.5	1.0	['A2', 'E3', 'C4', 'G4', 'E5']
8.0	2	4.0	0.25	1.0	['C3', 'G3', 'E4', 'B4', 'E5']
9.0	3	1.0	1.0	1.0	['F2', 'C3', 'A3', 'E4', 'E5']
10.0	3	2.0	0.25	0.5	['E2', 'B2', 'G3', 'D4', 'E5']
10.5	3	2.5	0.125	0.5	['E2', 'B2', 'G3', 'D4']
11.0	3	3.0	0.5	1.0	['C2', 'G2', 'E3', 'B3', 'E5']
12.0	3	4.0	0.25	0.5	['D2', 'A2', 'F3', 'C4', 'E5']
12.5	3	4.5	0.125	0.5	['D2', 'A2', 'F3', 'C4', 'E5']
13.0	4	1.0	1.0	1.0	['A1', 'E2', 'C3', 'E3', 'F#3', 'B3', 'E4', 'F#5']
14.0	4	2.0	0.25	2.0	['A1', 'E2', 'C3', 'E3', 'F#3', 'E4', 'F#5']
16.0	4	4.0	0.25	1.0	['A1', 'E2', 'C3', 'E3', 'F#3', 'A3', 'E4', 'E5']
17.0	5	1.0	1.0	0.5	['A3', 'E5']
17.5	5	1.5	0.125	0.5	['B3']
18.0	5	2.0	0.25	0.5	['B3']
18.5	5	2.5	0.125	0.5	['C4']
19.0	5	3.0	0.5	0.33	['E4']
19.33	5	3.33	0.0625	0.33	['F#4']
19.67	5	3.67	0.0625	0.33	['A4']
20.0	5	4.0	0.25	0.2	['B4']
20.2	5	4.2	0.0625	0.05	['C5']
20.25	5	4.25	0.0625	0.15	['C5']
20.4	5	4.4	0.0625	0.2	['E5']
20.6	5	4.6	0.0625	0.2	['F#5']
20.8	5	4.8	0.0625	0.2	['G5']
21.0	6	1.0	1.0	0.14	['F#3', 'E4', 'A#4', 'D#5', 'G#5']
21.14	6	1.14	0.0625	0.14	['F#3', 'E4', 'A#4', 'D#5', 'E5', 'G#5']
21.29	6	1.29	0.0625	0.14	['F#3', 'E4', 'A#4', 'D#5', 'G#5']
21.43	6	1.43	0.0625	0.14	['F#3', 'E4', 'A#4', 'D#5', 'G#5', 'A#5']
21.57	6	1.57	0.0625	0.14	['F#3', 'E4', 'A#4', 'D#5', 'G#5', 'D#6']
21.71	6	1.71	0.0625	0.14	['F#3', 'E4', 'A#4', 'D#5', 'G#5', 'E6']
21.86	6	1.86	0.0625	0.14	['F#3', 'E4', 'A#4', 'D#5', 'G#5', 'G#6']
22.0	6	2.0	0.25	0.14	['F#3', 'E4', 'A#4', 'C5', 'C#5', 'G#5']
22.14	6	2.14	0.0625	0.14	['F#3', 'E4', 'A#4', 'C#5', 'E5', 'G#5']
22.29	6	2.29	0.0625	0.14	['F#3', 'E4', 'A#4', 'C#5', 'G#5']
22.43	6	2.43	0.0625	0.14	['F#3', 'E4', 'A#4', 'C#5', 'G#5', 'A#5']
22.57	6	2.57	0.0625	0.14	['F#3', 'E4', 'A#4', 'C#5', 'G#5', 'D#6']
22.71	6	2.71	0.0625	0.04	['F#3', 'E4', 'A#4', 'C#5', 'G#5', 'E6']
22.75	6	2.75	0.0625	0.11	['F#3', 'E4', 'A#4', 'C#5', 'G#5', 'E6']
22.86	6	2.86	0.0625	0.14	['F#3', 'E4', 'A#4', 'C#5', 'G#5', 'G#6']
23.0	6	3.0	0.5	0.14	['F#3', 'E4', 'A#4', 'D#5', 'G#5']
23.14	6	3.14	0.0625	0.14	['F#3', 'E4', 'A#4', 'D#5', 'E5', 'G#5']
23.29	6	3.29	0.0625	0.14	['F#3', 'E4', 'A#4', 'D#5', 'G#5']
23.43	6	3.43	0.0625	0.14	['F#3', 'E4', 'A#4', 'D#5', 'G#5', 'A#5']
23.57	6	3.57	0.0625	0.14	['F#3', 'E4', 'A#4', 'D#5', 'G#5', 'D#6']
23.71	6	3.71	0.0625	0.14	['F#3', 'E4', 'A#4', 'D#5', 'G#5', 'E6']
23.86	6	3.86	0.0625	0.14	['F#3', 'E4', 'A#4', 'D#5', 'G#5', 'G#6']
24.0	6	4.0	0.25	0.14	['F#3', 'E4', 'A#4', 'C5', 'C#5', 'G#5']
24.14	6	4.14	0.0625	0.14	['F#3', 'E4', 'A#4', 'C#5', 'E5', 'G#5']
24.29	6	4.29	0.0625	0.14	['F#3', 'E4', 'A#4', 'C#5', 'G#5']
24.43	6	4.43	0.0625	0.14	['F#3', 'E4', 'A#4', 'C#5', 'G#5', 'A#5']
24.57	6	4.57	0.0625	0.14	['F#3', 'E4', 'A#4', 'C#5', 'G#5', 'D#6']
24.71	6	4.71	0.0625	0.14	['F#3', 'E4', 'A#4', 'C#5', 'G#5', 'E6']
24.86	6	4.86	0.0625	0.14	['F#3', 'E4', 'A#4', 'C#5', 'G#5', 'G#6']
25.0	7	1.0	1.0	0.14	['F#3', 'D#4', 'A4', 'C#5', 'D#5', 'G#5']
25.14	7	1.14	0.0625	0.14	['F#3', 'D#4', 'A4', 'C#5', 'D#5', 'F#5', 'G#5']
25.29	7	1.29	0.0625	0.14	['F#3', 'D#4', 'A4', 'C#5', 'D#5', 'G#5']
25.43	7	1.43	0.0625	0.14	['F#3', 'D#4', 'A4', 'C#5', 'D#5', 'G#5', 'A5']
25.57	7	1.57	0.0625	0.14	['F#3', 'D#4', 'A4', 'C#5', 'D#5', 'G#5', 'C#6']
25.71	7	1.71	0.0625	0.14	['F#3', 'D#4', 'A4', 'C#5', 'D#5', 'G#5', 'D#6']
25.86	7	1.86	0.0625	0.14	['F#3', 'D#4', 'A4', 'C#5', 'D#5', 'G#5', 'G#6']
26.0	7	2.0	0.25	0.14	['F#3', 'D#4', 'A4', 'C#5', 'D#5', 'G#5']
26.14	7	2.14	0.0625	0.14	['F#3', 'D#4', 'A4', 'C#5', 'D#5', 'F#5', 'G#5']
26.29	7	2.29	0.0625	0.14	['F#3', 'D#4', 'A4', 'C#5', 'D#5', 'G#5']
26.43	7	2.43	0.0625	0.14	['F#3', 'D#4', 'A4', 'C#5', 'D#5', 'G#5', 'A5']
26.57	7	2.57	0.0625	0.14	['F#3', 'D#4', 'A4', 'C#5', 'D#5', 'G#5', 'C#6']
26.71	7	2.71	0.0625	0.14	['F#3', 'D#4', 'A4', 'C#5', 'D#5', 'G#5', 'D#6']
26.86	7	2.86	0.0625	0.14	['F#3', 'D#4', 'A4', 'C#5', 'D#5', 'G#5', 'G#6']
27.0	7	3.0	0.5	0.14	['F#3', 'D#4', 'A4', 'C#5', 'D#5', 'G#5']
27.14	7	3.14	0.0625	0.14	['F#3', 'D#4', 'A4', 'C#5', 'D#5', 'F#5', 'G#5']
27.29	7	3.29	0.0625	0.14	['F#3', 'D#4', 'A4', 'C#5', 'D#5', 'G#5']
27.43	7	3.43	0.0625	0.14	['F#3', 'D#4', 'A4', 'C#5', 'D#5', 'G#5', 'A5']
27.57	7	3.57	0.0625	0.14	['F#3', 'D#4', 'A4', 'C#5', 'D#5', 'G#5', 'C#6']
27.71	7	3.71	0.0625	0.14	['F#3', 'D#4', 'A4', 'C#5', 'D#5', 'G#5', 'D#6']
27.86	7	3.86	0.0625	0.14	['F#3', 'D#4', 'A4', 'C#5', 'D#5', 'G#5', 'G#6']
28.0	7	4.0	0.25	0.14	['F#3', 'D#4', 'A4', 'C#5', 'G#5']
28.14	7	4.14	0.0625	0.14	['F#3', 'D#4', 'A4', 'C#5', 'F#5', 'G#5']
28.29	7	4.29	0.0625	0.14	['F#3', 'D#4', 'A4', 'C#5', 'G#5']
28.43	7	4.43	0.0625	0.07	['F#3', 'D#4', 'A4', 'C#5', 'G#5', 'A5']
28.5	7	4.5	0.125	0.07	['F#3', 'D#4', 'A4', 'C#5', 'G#5', 'A5']
28.57	7	4.57	0.0625	0.14	['F#3', 'D#4', 'A4', 'C#5', 'G#5', 'C#6']
28.71	7	4.71	0.0625	0.14	['F#3', 'D#4', 'A4', 'C#5', 'G#5', 'D#6']
28.86	7	4.86	0.0625	0.14	['F#3', 'D#4', 'A4', 'C#5', 'G#5', 'G#6']
29.0	8	1.0	1.0	0.17	['F#3', 'G#4', 'E#5', 'E#6']
29.17	8	1.17	0.0625	0.17	['B#3', 'G#4', 'E#5', 'E#6']
29.33	8	1.33	0.0625	0.17	['D#4', 'G#4', 'E#5', 'E#6']
29.5	8	1.5	0.125	0.17	['G#4', 'E#5', 'E#6']
29.67	8	1.67	0.0625	0.17	['G#4', 'E#5', 'G#5', 'E#6']
29.83	8	1.83	0.0625	0.17	['G#4', 'E#5', 'B#5', 'E#6']
30.0	8	2.0	0.25	0.17	['B#3', 'G#4', 'D#5', 'D#6']
30.17	8	2.17	0.0625	0.17	['D#4', 'G#4', 'D#5', 'D#6']
30.33	8	2.33	0.0625	0.17	['G#4', 'D#5', 'D#6']
30.5	8	2.5	0.125	0.17	['G#4', 'B#4', 'D#5', 'D#6']
30.67	8	2.67	0.0625	0.17	['G#4', 'D#5', 'G#5', 'D#6']
30.83	8	2.83	0.0625	0.17	['G#4', 'D#5', 'B#5', 'D#6']
31.0	8	3.0	0.5	0.17	['D#4', 'G#4', 'D#5', 'D#6']
31.17	8	3.17	0.0625	0.17	['G#4', 'D#5', 'D#6']
31.33	8	3.33	0.0625	0.17	['G#4', 'B#4', 'D#5', 'D#6']
31.5	8	3.5	0.125	0.17	['G#4', 'D#5', 'D#6']
31.67	8	3.67	0.0625	0.17	['G#4', 'D#5', 'G#5', 'D#6']
31.83	8	3.83	0.0625	0.17	['G#4', 'D#5', 'B#5', 'D#6']
32.0	8	4.0	0.25	0.17	['F#4', 'G#4', 'G#5', 'G#6']
32.17	8	4.17	0.0625	0.17	['G#4', 'G#5', 'G#6']
