Offset	Measure	Beat	Beat Strength	Length	Pitches
0.0	1	3.0	0.5	0.25	['A3']
0.25	1	3.5	0.25	0.25	['B-3']
0.5	2	1.0	1.0	1.0	['D4', 'A-4', 'B-4']
1.5	2	3.0	0.5	0.25	['B3']
1.75	2	3.5	0.25	0.25	['C4']
2.0	3	1.0	1.0	0.5	['E-4', 'A-4', 'B-4']
2.5	3	2.0	0.5	0.25	['C#4']
2.75	3	2.5	0.25	0.25	['D4']
3.0	3	3.0	0.5	0.5	['F4', 'A-4', 'B-4']
3.5	4	1.0	1.0	0.5	['E-2', 'E-3', 'E-5']
4.0	4	2.0	0.5	0.25	['B-3', 'E-5']
4.25	4	2.5	0.25	0.25	['C4', 'E-5']
4.5	4	3.0	0.5	0.5	['E-4', 'G4', 'B-4', 'C5', 'E-5']
5.0	5	1.0	1.0	0.25	['F2', 'F3', 'D5']
5.25	5	1.5	0.25	0.25	['F2', 'F3', 'F5']
5.5	5	2.0	0.5	0.25	['B-3', 'D5']
5.75	5	2.5	0.25	0.25	['C4', 'D5']
6.0	5	3.0	0.5	0.5	['D4', 'A-4', 'B-4', 'D5']
6.5	6	1.0	1.0	0.25	['B-2', 'C5']
6.75	6	1.5	0.25	0.25	['B-2', 'E-5']
7.0	6	2.0	0.5	0.5	['B-2', 'C4', 'A-4', 'D5', 'B-5', 'D6']
7.5	6	3.0	0.5	0.5	['B-2', 'D4', 'A-4', 'C5', 'A-5', 'C6']
8.0	7	1.0	1.0	0.25	['E-2', 'E-3', 'G4', 'E-5', 'G5']
8.25	7	1.5	0.25	0.25	['E-2', 'E-3', 'G4', 'B-4', 'E-5', 'G5']
8.5	7	2.0	0.5	0.5	['B-3', 'G4', 'B-4', 'G5', 'B-5']
9.0	7	3.0	0.5	0.5	['B-3', 'G4', 'B-4', 'B-5', 'G6', 'B-6']
9.5	8	1.0	1.0	0.25	['E2', 'E3']
9.75	8	1.5	0.25	0.25	['E2', 'E3', 'B-4']
10.0	8	2.0	0.5	0.25	['E2', 'E3', 'B-3', 'D-4', 'G4', 'B-4']
10.25	8	2.5	0.25	0.25	['E2', 'E3', 'C4', 'C5']
10.5	8	3.0	0.5	0.25	['E2', 'E3', 'B-3', 'D-4', 'G4', 'B-4']
10.75	8	3.5	0.25	0.25	['E2', 'E3', 'C4', 'C5']
11.0	9	1.0	1.0	0.5	['F3', 'B-3', 'C4', 'F4', 'B-4']
11.5	9	2.0	0.5	0.5	['F3', 'A-3', 'C4', 'F4', 'A-4']
12.0	9	3.0	0.5	0.5	['F3', 'A-3', 'C4', 'F4', 'A-4']
12.5	10	1.0	1.0	0.5	['G3', 'G4']
13.0	10	2.0	0.5	0.5	['B-2', 'G3', 'A-3', 'D4', 'G4']
13.5	10	3.0	0.5	0.17	['B-2', 'F3', 'A-3', 'D4', 'F4']
13.67	10	3.33	0.0625	0.17	['B-2', 'G3', 'A-3', 'D4', 'G4']
13.83	10	3.67	0.0625	0.17	['B-2', 'F3', 'A-3', 'D4', 'F4']
14.0	11	1.0	1.0	0.5	['E-3', 'E-4']
14.5	11	2.0	0.5	0.5	['E-2', 'G3', 'B-3', 'E-4']
15.0	11	3.0	0.5	0.5	['G4']
15.5	12	1.0	1.0	0.5	['C4', 'E-5']
16.0	12	2.0	0.5	0.5	['C4', 'G4', 'D5', 'E-5']
16.5	12	3.0	0.5	0.5	['A3', 'F4', 'C5', 'E-5']
17.0	13	1.0	1.0	0.5	['B-3', 'E-5']
17.5	13	2.0	0.5	0.5	['B-3', 'F4', 'C5', 'D5']
18.0	13	3.0	0.5	0.5	['G3', 'E-4', 'B-4', 'D5']
18.5	14	1.0	1.0	0.5	['A-3', 'D5']
19.0	14	2.0	0.5	0.5	['A-3', 'E-4', 'B-4', 'C5']
19.5	14	3.0	0.5	0.5	['F#3', 'D4', 'A4', 'C5']
20.0	15	1.0	1.0	0.5	['G3', 'C5']
20.5	15	2.0	0.5	0.5	['G3', 'D4', 'A4', 'B-4']
21.0	15	3.0	0.5	0.5	['E3', 'D4', 'G4', 'B-4']
21.5	16	1.0	1.0	0.25	['B-2', 'F3', 'D4', 'A-4', 'B-4']
21.75	16	1.5	0.25	0.25	['B-2', 'F3', 'D4', 'A-4', 'B-4']
22.0	16	2.0	0.5	0.25	['B-2', 'F3', 'E-4', 'A-4', 'C5']
22.25	16	2.5	0.25	0.25	['B-2', 'F3', 'E-4', 'A-4', 'C5', 'E-5']
22.5	16	3.0	0.5	0.25	['B-2', 'F3', 'E-4', 'A-4', 'C5']
22.75	16	3.5	0.25	0.25	['B-2', 'F3', 'E-4', 'A-4', 'C5', 'E-5']
23.0	17	1.0	1.0	0.5	['B-2', 'F3', 'F4', 'A-4', 'B-4', 'D5']
23.5	17	2.0	0.5	0.25	['B-2', 'F3', 'F4', 'A-4', 'B-4', 'D5']
23.75	17	2.5	0.25	0.25	['B-2', 'F3', 'F4', 'A-4', 'B-4', 'C5', 'D5']
24.0	17	3.0	0.5	0.5	['B-2', 'F3', 'F4', 'A-4', 'B-4', 'D5']
24.5	18	1.0	1.0	0.5	['B-2', 'F3', 'F4', 'A-4', 'B-4', 'C5', 'E-5']
25.0	18	2.0	0.5	0.25	['B-2', 'F3', 'F4', 'A-4', 'C5', 'E-5']
25.25	18	2.5	0.25	0.25	['B-2', 'F3', 'F4', 'A-4', 'C5', 'D5', 'E-5']
25.5	18	3.0	0.5	0.25	['B-2', 'F3', 'F4', 'A-4', 'C5', 'E-5']
25.75	18	3.5	0.25	0.25	['B-2', 'F3', 'F4', 'A-4', 'C5', 'E-5']
26.0	19	1.0	1.0	0.5	['B-2', 'F3', 'C4', 'A-4', 'E-5', 'F5', 'A-5']
26.5	19	2.0	0.5	0.5	['B-2', 'F3', 'C4', 'A-4', 'E-5', 'F5', 'A-5']
27.0	19	3.0	0.5	0.5	['B-2', 'F3', 'B-3', 'B-4', 'D5', 'A-5', 'B-5']
27.5	20	1.0	1.0	0.5	['E-2', 'E-3', 'E-5', 'G5', 'B-5']
28.0	20	2.0	0.5	0.25	['E-2', 'E-3', 'B-3', 'E-5', 'G5', 'B-5']
28.25	20	2.5	0.25	0.25	['E-2', 'E-3', 'G4', 'E-5', 'G5', 'B-5']
28.5	20	3.0	0.5	0.5	['E-2', 'E-3', 'B-3', 'E-5', 'G5', 'B-5']
29.0	21	1.0	1.0	0.25	['F2', 'F3', 'D5', 'A-5', 'B-5']
29.25	21	1.5	0.25	0.25	['F2', 'F3', 'F5']
29.5	21	2.0	0.5	0.25	['F2', 'F3', 'B-3', 'D5', 'A-5', 'B-5']
29.75	21	2.5	0.25	0.25	['F2', 'F3', 'A-4', 'D5', 'A-5', 'B-5']
30.0	21	3.0	0.5	0.5	['F2', 'F3', 'B-3', 'D5', 'A-5', 'B-5']
30.5	22	1.0	1.0	0.25	['A-3', 'D4', 'C5']
30.75	22	1.5	0.25	0.25	['A-3', 'D4', 'E-5']
31.0	22	2.0	0.5	0.5	['A-3', 'D4', 'F#4', 'C5', 'D5']
31.5	22	3.0	0.5	0.5	['A-3', 'D4', 'C5', 'F#5', 'C6', 'D6']
32.0	23	1.0	1.0	0.25	['G3', 'D4', 'G4', 'B4', 'D5']
32.25	23	1.5	0.25	0.25	['G3', 'D4', 'G4', 'B4', 'D5', 'G5']
32.5	23	2.0	0.5	0.5	['G3', 'D4', 'G5', 'B5', 'D6']
33.0	23	3.0	0.5	0.5	['G3', 'D4', 'G5', 'G6', 'B6', 'D7']
