chord_str,chord_cnt,chord_freq,composite
C7,4066,0.032237859266600596,False
G7,3899,0.030913776015857285,False
G-7,3661,0.029026759167492568,False
Bb7,3396,0.026925668979187314,False
D-7,3211,0.02545887016848365,False
A-7,3188,0.02527651139742319,False
D7,3078,0.02440436075322101,False
F7,3044,0.024134786917740337,False
C-7,2792,0.022136769078295343,False
F-7,2770,0.021962338949454905,False
A7,2313,0.018338949454905846,False
G,2260,0.017918731417244798,False
C,2175,0.017244796828543112,False
Eb7,2076,0.01645986124876115,False
D,1926,0.015270564915758176,False
F^7,1888,0.014969276511397423,False
E-7,1877,0.014882061446977205,False
E7,1856,0.014715559960356788,False
Eb^7,1788,0.014176412289395441,False
C^7,1554,0.012321110009910803,False
Bb-7,1525,0.012091179385530228,False
F,1514,0.01200396432111001,False
A,1397,0.01107631318136769,False
Bb^7,1337,0.010600594648166501,False
B-7,1328,0.010529236868186322,False
E,1295,0.010267591674925669,False
Ab7,1246,0.009879088206144698,False
G^7,1185,0.009395441030723489,False
Eb,1182,0.00937165510406343,False
B7,1130,0.008959365708622399,False
Ab^7,1114,0.008832507433102082,False
Bb,1049,0.008317145688800792,False
A-,1031,0.008174430128840436,False
Eb-7,967,0.007666997026759168,False
F6,909,0.0072071357779980175,False
Ab,898,0.0071199207135778,False
Db7,888,0.007040634291377601,False
F#-7,848,0.0067234886025768084,False
D-,834,0.006612487611496532,False
C6,819,0.006493557978196234,False
E-,716,0.005676907829534192,False
Eb6,696,0.0055183349851337955,False
D^7,688,0.005454905847373637,False
Db^7,657,0.005209117938553023,False
B,655,0.005193260654112983,False
G-,637,0.005050545094152627,False
Bb6,623,0.004939544103072349,False
C-,582,0.004614469772051536,False
D7b9,567,0.004495540138751239,False
C7b9,513,0.004067393458870168,False
Ah7,510,0.004043607532210109,False
n,508,0.004027750247770069,False
C#-7,488,0.003869177403369673,False
Ab-7,477,0.0037819623389494547,False
G7b9,471,0.003734390485629336,False
F-,462,0.0036630327056491577,False
A7b9,449,0.0035599603567889,False
Eh7,441,0.0034965312190287415,False
Db,439,0.0034806739345887017,False
Dh7,426,0.003377601585728444,False
Bh7,415,0.003290386521308226,False
F#7,398,0.003155599603567889,False
F#-,397,0.0031476709613478693,False
G6,396,0.003139742319127849,False
A^7,385,0.0030525272547076315,False
B-,358,0.002838453914767096,False
E7b9,358,0.002838453914767096,False
Gh7,355,0.0028146679881070366,False
Gb^7,344,0.0027274529236868184,False
E^7,343,0.0027195242814667987,False
Gb7,329,0.0026085232903865214,False
Gb,323,0.0025609514370664023,False
B^7,313,0.0024816650148662043,False
C#-,312,0.002473736372646184,False
Ab6,278,0.0022041625371655104,False
F#h7,255,0.0020218037661050544,False
D9,249,0.0019742319127849356,False
Bb-,244,0.0019345887016848364,False
F#,240,0.0019028741328047571,False
E-9,239,0.0018949454905847374,False
F-6,232,0.0018394449950445986,False
B7b9,229,0.0018156590683845392,False
G#-7,224,0.00177601585728444,False
G7sus,220,0.0017443012884043607,False
Eb-,215,0.0017046580773042617,False
Bb7sus,211,0.0016729435084241824,False
F-9,210,0.0016650148662041625,False
G/B,209,0.0016570862239841428,False
G-6,206,0.0016333002973240832,False
A7sus,202,0.0016015857284440039,False
D/F#,198,0.0015698711595639246,False
Bo7,198,0.0015698711595639246,False
Bb/D,198,0.0015698711595639246,False
G#-,190,0.001506442021803766,False
A-9,188,0.0014905847373637264,False
A9,184,0.001458870168483647,False
D7sus,181,0.0014350842418235877,False
F7b9,180,0.0014271555996035678,False
C-6,178,0.0014112983151635282,False
A13,178,0.0014112983151635282,False
F#-9,176,0.0013954410307234885,False
F7sus,175,0.0013875123885034688,False
W/G,174,0.0013795837462834489,False
G/A,173,0.0013716551040634292,False
Abo7,173,0.0013716551040634292,False
W/F,173,0.0013716551040634292,False
W/Bb,172,0.0013637264618434092,False
E5,165,0.0013082259663032706,False
C9,163,0.001292368681863231,False
G-9,162,0.001284440039643211,False
F/A,161,0.0012765113974231913,False
A7b13,161,0.0012765113974231913,False
C^9,160,0.0012685827552031714,False
F#o7,153,0.0012130822596630327,False
Ch7,151,0.001197224975222993,False
Eo7,150,0.0011892963330029733,False
Eb^9,148,0.0011734390485629337,False
C7#9,146,0.001157581764122894,False
D-6,145,0.0011496531219028741,False
E9,144,0.0011417244796828544,False
Bb13,144,0.0011417244796828544,False
D6,143,0.0011337958374628345,False
C7sus,142,0.0011258671952428148,False
B13,141,0.0011179385530227948,False
E7#9,140,0.0011100099108027751,False
Bb-6,133,0.0010545094152626363,False
Ebo7,132,0.0010465807730426165,False
W/A,132,0.0010465807730426165,False
D^9,130,0.001030723488602577,False
W/B,128,0.0010148662041625373,False
D-11,127,0.0010069375619425173,False
A/E,124,0.000983151635282458,False
G7#5,123,0.000975222993062438,False
G13,123,0.000975222993062438,False
G7b13,122,0.0009672943508424182,False
Esus,121,0.0009593657086223984,False
Bb7#11,121,0.0009593657086223984,False
Db-7,118,0.0009355797819623389,False
F13,118,0.0009355797819623389,False
G/D,116,0.0009197224975222993,False
C#o7,115,0.0009117938553022795,False
C/G,114,0.0009038652130822596,False
C#7,113,0.0008959365708622398,False
D/A,113,0.0008959365708622398,False
D7#9,112,0.00088800792864222,False
A-6,112,0.00088800792864222,False
B-9,112,0.00088800792864222,False
Dsus,112,0.00088800792864222,False
Ab7#11,109,0.0008642220019821605,False
Aadd9,109,0.0008642220019821605,False
B9,109,0.0008642220019821605,False
W/E,108,0.0008562933597621407,False
Gsus,107,0.0008483647175421209,False
Bb7b9,106,0.0008404360753221011,False
F/G,106,0.0008404360753221011,False
W/D,105,0.0008325074331020812,False
Db7#11,105,0.0008325074331020812,False
C#-9,103,0.0008166501486620416,False
Fh7,103,0.0008166501486620416,False
Eb7b9,100,0.0007928642220019821,False
Db9,98,0.0007770069375619425,False
Ab-6,98,0.0007770069375619425,False
Gbo7,98,0.0007770069375619425,False
Eb-6,95,0.000753221010901883,False
Gb6,95,0.000753221010901883,False
Eb9,94,0.0007452923686818632,False
F^9,92,0.0007294350842418235,False
D-9,92,0.0007294350842418235,False
D/E,91,0.0007215064420218037,False
G#7,91,0.0007215064420218037,False
E7sus,89,0.0007056491575817641,False
Eb-9,89,0.0007056491575817641,False
Bb9,89,0.0007056491575817641,False
F9,89,0.0007056491575817641,False
D7b13,88,0.0006977205153617443,False
B7sus,88,0.0006977205153617443,False
C7b13,88,0.0006977205153617443,False
Ab/Bb,88,0.0006977205153617443,False
G7#11,87,0.0006897918731417244,False
Bbo7,87,0.0006897918731417244,False
C-11,86,0.0006818632309217046,False
A7#9,85,0.0006739345887016848,False
Eb69,85,0.0006739345887016848,False
Bb7#5,85,0.0006739345887016848,False
C/E,84,0.000666005946481665,False
Ab7sus,83,0.0006580773042616451,False
Fo7,83,0.0006580773042616451,False
F/C,83,0.0006580773042616451,False
W/Ab,83,0.0006580773042616451,False
C#h7,82,0.0006501486620416253,False
D#-7,82,0.0006501486620416253,False
F7#5,82,0.0006501486620416253,False
Bb^7#11,82,0.0006501486620416253,False
G9,82,0.0006501486620416253,False
B7#11,82,0.0006501486620416253,False
E-11,81,0.0006422200198216055,False
Ao7,81,0.0006422200198216055,False
W/C,81,0.0006422200198216055,False
D#-,81,0.0006422200198216055,False
A6,81,0.0006422200198216055,False
Bb/C,80,0.0006342913776015857,False
Ab-,80,0.0006342913776015857,False
Bsus,80,0.0006342913776015857,False
Bb/F,79,0.0006263627353815659,False
Gb-7,79,0.0006263627353815659,False
E/G#,78,0.000618434093161546,False
Asus,78,0.000618434093161546,False
Db6,78,0.000618434093161546,False
C-9,77,0.0006105054509415263,False
C#,77,0.0006105054509415263,False
Cadd9,77,0.0006105054509415263,False
Eb7#11,76,0.0006025768087215065,False
Eb7sus,76,0.0006025768087215065,False
Eb/G,75,0.0005946481665014867,False
C/D,75,0.0005946481665014867,False
x,74,0.0005867195242814669,False
C7#5,74,0.0005867195242814669,False
Dbo7,74,0.0005867195242814669,False
D/C,73,0.000578790882061447,False
Csus,73,0.000578790882061447,False
C-7/Bb,72,0.0005708622398414272,False
C69,72,0.0005708622398414272,False
Bb^9,71,0.0005629335976214074,False
E^9,70,0.0005550049554013876,False
A-7/G,70,0.0005550049554013876,False
D#7,69,0.0005470763131813677,False
D7#5,69,0.0005470763131813677,False
Gb^7#11,68,0.0005391476709613479,False
G5,67,0.0005312190287413281,False
B6,67,0.0005312190287413281,False
D9sus,67,0.0005312190287413281,False
Ab-/Gb,67,0.0005312190287413281,False
Go7,66,0.0005232903865213083,False
E-7/D,66,0.0005232903865213083,False
Bb2,66,0.0005232903865213083,False
Gb13,65,0.0005153617443012885,False
Dadd9,65,0.0005153617443012885,False
A/C#,64,0.0005074331020812686,False
W/C#,63,0.0004995044598612488,False
D7#11,63,0.0004995044598612488,False
E7b13,63,0.0004995044598612488,False
F^7#11,63,0.0004995044598612488,False
G#o7,62,0.000491575817641229,False
F#7b9,62,0.000491575817641229,False
F7#11,62,0.000491575817641229,False
C7#11,62,0.000491575817641229,False
G7/B,61,0.0004836471754212091,False
D^,61,0.0004836471754212091,False
C^7#11,61,0.0004836471754212091,False
Eb7#9,61,0.0004836471754212091,False
Db^7#11,61,0.0004836471754212091,False
Eadd9,60,0.0004757185332011893,False
D69,60,0.0004757185332011893,False
G-7/F,59,0.00046778989098116946,False
F7#9,58,0.00045986124876114964,False
Gb7#11,57,0.0004519326065411298,False
Bbh7,57,0.0004519326065411298,False
Ab/Eb,57,0.0004519326065411298,False
A7/C#,56,0.00044400396432111,False
F^,56,0.00044400396432111,False
A7#5,56,0.00044400396432111,False
W/G#,55,0.00043607532210109017,False
G7#9,55,0.00043607532210109017,False
E^7#11,54,0.00042814667988107035,False
F-11,54,0.00042814667988107035,False
Ab/C,54,0.00042814667988107035,False
B^7#11,54,0.00042814667988107035,False
Eb^7#11,54,0.00042814667988107035,False
C7/E,52,0.0004122893954410307,False
C-^7,52,0.0004122893954410307,False
G/C,52,0.0004122893954410307,False
A5,52,0.0004122893954410307,False
E-^9,52,0.0004122893954410307,False
Gb/Ab,52,0.0004122893954410307,False
E6,51,0.0004043607532210109,False
G#h7,51,0.0004043607532210109,False
W/Eb,51,0.0004043607532210109,False
Db/F,51,0.0004043607532210109,False
Ebsus,51,0.0004043607532210109,False
B/Gb,51,0.0004043607532210109,False
Bb-^7,50,0.00039643211100099106,False
E/D,50,0.00039643211100099106,False
B7#9,50,0.00039643211100099106,False
Eb9sus,50,0.00039643211100099106,False
Ebadd9,49,0.00038850346878097124,False
