Offset	Measure	Beat	Beat Strength	Length	Pitches
0.0	1	1.0	1.0	2.0	['F2', 'C3', 'A3', 'C4', 'F4', 'A4', 'C5']
2.0	1	3.0	0.5	1.0	['F2', 'C3', 'A3', 'C4', 'F4', 'A4', 'C5']
3.0	1	4.0	0.25	0.5	['F2', 'C3', 'A3', 'C4', 'F4', 'A4', 'C5']
3.5	1	4.5	0.125	0.5	['F2', 'C3', 'A3', 'C4', 'F4', 'A4', 'C5']
4.0	2	1.0	1.0	0.75	['F2', 'C3', 'C4', 'F4', 'A4']
4.75	2	1.75	0.0625	0.25	['F2', 'C3', 'C4', 'F4', 'G4', 'A4']
5.0	2	2.0	0.25	0.5	['F2', 'C3', 'C4', 'F4', 'A4']
5.5	2	2.5	0.125	0.5	['F2', 'C3', 'C4', 'F4', 'G4', 'A4']
6.0	2	3.0	0.5	0.67	['F2', 'C3', 'C4', 'F4', 'A4']
6.67	2	3.67	0.0625	0.33	['F2', 'C3', 'C4', 'F4', 'A4', 'C5']
7.0	2	4.0	0.25	0.33	['B-2', 'D4', 'F4', 'B-4', 'D5']
7.33	2	4.33	0.0625	0.5	['B-2', 'D4', 'F4', 'B-4', 'F5']
7.83	2	4.83	0.0625	0.17	['B-2', 'D4', 'F4', 'B-4', 'D5']
8.0	3	1.0	1.0	2.0	['F2', 'C3', 'C4', 'F4', 'A4', 'C5']
10.0	3	3.0	0.5	0.33	['F2', 'C3', 'C4', 'F4', 'A4', 'C5']
10.33	3	3.33	0.0625	0.33	['F2', 'C3', 'C4', 'F4', 'A4']
10.67	3	3.67	0.0625	0.33	['F2', 'C3', 'C4', 'F4', 'G4', 'A4']
11.0	3	4.0	0.25	0.33	['F2', 'C3', 'D4', 'F4', 'A4']
11.33	3	4.33	0.0625	0.33	['F2', 'C3', 'D4', 'F4', 'G4', 'A4']
11.67	3	4.67	0.0625	0.17	['F2', 'C3', 'D4', 'F4', 'G4', 'A4']
11.83	3	4.83	0.0625	0.17	['F2', 'C3', 'D4', 'F4', 'A4']
12.0	4	1.0	1.0	1.0	['F2', 'C3', 'C4', 'F4', 'A4', 'C5']
13.0	4	2.0	0.25	1.0	['F2', 'C3', 'C4', 'F4', 'A4']
14.0	4	3.0	0.5	1.0	['C2', 'C3', 'B-3', 'D4', 'G4']
