Offset	Measure	Beat	Beat Strength	Length	Pitches
0.0	1	1.0	1.0	1.0	['G#3', 'B3', 'G#4']
1.0	1	1.67	0.25	0.5	['E2', 'G#3', 'B3', 'G#4']
1.5	1	2.0	0.5	1.0	['E3', 'G#3', 'E4']
2.5	1	2.67	0.25	0.5	['E2', 'E3', 'G#3', 'E4']
3.0	2	1.0	1.0	1.0	['E2', 'B2', 'F#3', 'A3', 'B3']
4.0	2	1.67	0.25	0.5	['E2', 'B2', 'F#3', 'A3', 'B3']
4.5	2	2.0	0.5	1.0	['D#2', 'B2', 'F#3', 'A3', 'B3']
5.5	2	2.67	0.25	0.5	['B1', 'B2', 'F#3', 'A3', 'B3']
6.0	3	1.0	1.0	1.0	['G#3', 'B3', 'G#4']
7.0	3	1.67	0.25	0.5	['E2', 'G#3', 'B3', 'G#4']
7.5	3	2.0	0.5	1.0	['E2', 'E3', 'G#3', 'E4']
8.5	3	2.67	0.25	0.5	['E2', 'E3', 'G#3', 'E4']
9.0	4	1.0	1.0	1.0	['E2', 'B2', 'F#3', 'A3', 'B3']
10.0	4	1.67	0.25	0.5	['E2', 'B2', 'F#3', 'A3', 'B3']
10.5	4	2.0	0.5	1.0	['D#2', 'B2', 'F#3', 'A3', 'B3']
11.5	4	2.67	0.25	0.5	['B1', 'B2', 'F#3', 'A3', 'B3']
12.0	5	1.0	1.0	1.0	['B1', 'D#3', 'F#3', 'A3', 'B3']
13.0	5	1.67	0.25	0.5	['B2', 'D#3', 'F#3', 'A3', 'B3']
13.5	5	2.0	0.5	1.0	['B2', 'E3', 'A3', 'C#4']
14.5	5	2.67	0.25	0.5	['B1', 'E3', 'A3', 'C#4']
15.0	6	1.0	1.0	1.0	['B1', 'F#3', 'A3', 'D#4']
16.0	6	1.67	0.25	0.5	['B2', 'F#3', 'A3', 'D#4']
16.5	6	2.0	0.5	1.0	['B2', 'G#3', 'B3', 'E4']
17.5	6	2.67	0.25	0.5	['B1', 'G#3', 'B3', 'E4']
18.0	7	1.0	1.0	1.0	['B1', 'A3', 'C#4', 'F#4']
19.0	7	1.67	0.25	0.5	['B2', 'A3', 'C#4', 'F#4']
