key	distribution	start offset	end offset	quarter length	start measure	end measure	measure length
E	[0.99, 4.17, 0.0, 16.68, 26.19, 1.0, 17.15, 0.66, 14.91, 7.5, 6.97, 37.87]	0.0	40.0	39.82	1	10	9
B	[0.66, 9.24, 0.0, 6.6, 10.56, 0.0, 22.11, 0.0, 4.95, 1.98, 9.24, 11.88]	40.0	59.0	18.81	11	15	4
E	[3.96, 8.09, 0.0, 24.29, 54.5, 1.98, 28.09, 6.27, 28.98, 14.99, 13.96, 71.49]	59.0	128.0	68.38	15	32	17
B	[0.66, 6.27, 0.0, 7.26, 10.56, 0.0, 21.12, 0.0, 3.96, 0.99, 7.59, 10.89]	128.0	147.0	18.81	33	37	4
E	[5.94, 5.45, 0.0, 24.8, 48.56, 1.98, 26.46, 5.61, 27.33, 13.98, 11.0, 63.21]	147.0	208.0	60.46	37	52	15
B	[0.66, 8.76, 0.0, 7.26, 10.57, 0.0, 22.45, 0.0, 4.95, 2.64, 8.59, 12.87]	208.0	227.0	18.82	53	57	4
E	[3.96, 1.41, 0.0, 9.38, 29.34, 0.0, 8.05, 4.95, 17.38, 7.96, 4.79, 33.65]	227.0	254.0	26.8	57	64	7
