Offset	Measure	Beat	Beat Strength	Length	Pitches
0.0	0	2.5	0.25	0.5	['A3', 'C4', 'F4', 'F5']
0.5	1	1.0	1.0	0.5	['G3', 'C4', 'E4', 'E5']
1.0	1	1.5	0.25	0.5	['F3', 'G3', 'D4', 'D5']
1.5	1	2.0	0.5	0.5	['E3', 'G3', 'C4', 'C5']
2.0	1	2.5	0.25	0.5	['D3', 'G3', 'B3', 'B4']
2.5	2	1.0	1.0	0.5	['F3', 'G3', 'D4', 'D5']
3.0	2	1.5	0.25	0.5	['E3', 'G3', 'C4', 'C5']
3.5	2	2.0	0.5	0.5	['D3', 'F3', 'B-3', 'B-4']
4.0	2	2.5	0.25	0.5	['C3', 'F3', 'A3', 'A4']
4.5	3	1.0	1.0	0.5	['C3', 'E3', 'G3', 'G4']
5.0	3	1.5	0.25	0.5	['C3', 'F3', 'A3', 'A4']
5.5	3	2.0	0.5	0.5	['C3', 'G3', 'B-3', 'B-4']
6.0	3	2.5	0.25	0.5	['C3', 'E3', 'C4', 'C5']
6.5	4	1.0	1.0	0.5	['F3', 'A3', 'A4']
7.0	4	1.5	0.25	0.5	['F3', 'A3', 'C4']
7.5	4	2.0	0.5	0.5	['F2', 'F3']
8.0	4	2.5	0.25	0.5	['F2', 'F3', 'A3', 'C4']
8.5	5	1.0	1.0	0.5	['F3', 'A4']
9.0	5	1.5	0.25	0.25	['F3', 'C4', 'F4', 'A4']
9.25	5	1.75	0.125	0.25	['F3', 'C4', 'F4', 'A4', 'B-4']
9.5	5	2.0	0.5	0.5	['E3', 'C5']
10.0	5	2.5	0.25	0.5	['E3', 'C4', 'G4', 'C5']
10.5	6	1.0	1.0	0.5	['E-3', 'G4']
11.0	6	1.5	0.25	0.5	['E-3', 'C4', 'F4', 'A4']
11.5	6	2.0	0.5	0.5	['D3', 'B-4']
12.0	6	2.5	0.25	0.5	['D3', 'B-3', 'F4', 'B-4']
12.5	7	1.0	1.0	0.5	['G2', 'D4']
13.0	7	1.5	0.25	0.5	['G2', 'B-3', 'D4']
13.5	7	2.0	0.5	0.5	['B-2', 'A4']
14.0	7	2.5	0.25	0.5	['B-2', 'D4', 'G4']
14.5	8	1.0	1.0	0.5	['C3', 'F4']
15.0	8	1.5	0.25	0.25	['C3', 'G3', 'B-3', 'E4']
15.25	8	1.75	0.125	0.25	['C3', 'F3', 'B-3', 'D4']
15.5	8	2.0	0.5	0.5	['E3', 'B-3', 'C4']
16.0	8	2.5	0.25	0.5	['C3', 'E3', 'B-3', 'C4']
16.5	9	1.0	1.0	0.5	['F3', 'A4']
17.0	9	1.5	0.25	0.25	['F3', 'C4', 'F4', 'A4']
17.25	9	1.75	0.125	0.25	['F3', 'C4', 'F4', 'A4', 'B-4']
17.5	9	2.0	0.5	0.5	['E3', 'C5']
18.0	9	2.5	0.25	0.5	['E3', 'C4', 'G4', 'C5']
18.5	10	1.0	1.0	0.5	['E-3', 'G4']
19.0	10	1.5	0.25	0.5	['E-3', 'C4', 'G4', 'A4']
19.5	10	2.0	0.5	0.5	['D3', 'B-4']
20.0	10	2.5	0.25	0.5	['D3', 'B-3', 'D4', 'G4', 'B-4']
20.5	11	1.0	1.0	0.5	['D3', 'D4', 'B-4', 'D5']
21.0	11	1.5	0.25	0.5	['D3', 'D4', 'A4', 'C5']
21.5	11	2.0	0.5	0.5	['D2', 'D4', 'G4', 'B-4', 'D5']
22.0	11	2.5	0.25	0.25	['D2', 'D4', 'F#4', 'C5']
22.25	11	2.75	0.125	0.25	['D2', 'D4', 'F#4', 'A4', 'C5']
22.5	12	1.0	1.0	0.5	['G2', 'A4', 'C5']
23.0	12	1.5	0.25	0.5	['G2', 'D4', 'F#4', 'A4', 'C5']
23.5	12	2.0	0.5	0.5	['G3', 'G4', 'B-4']
24.0	12	2.5	0.25	0.5	['G3', 'D4', 'G4', 'B-4']
24.5	13	1.0	1.0	0.5	['B-2', 'B-3', 'G4']
25.0	13	1.5	0.25	0.25	['B-2', 'B-3', 'D4', 'G4']
25.25	13	1.75	0.125	0.25	['B-2', 'B-3', 'D4', 'G4']
25.5	13	2.0	0.5	0.5	['B-2', 'B-3', 'D4', 'G4', 'B-4']
26.0	13	2.5	0.25	0.5	['B-2', 'B-3', 'D4', 'G4']
26.5	14	1.0	1.0	0.5	['C3', 'F4']
27.0	14	1.5	0.25	0.5	['C3', 'G3', 'B-3', 'E4']
27.5	14	2.0	0.5	0.5	['C3', 'F3', 'B-3', 'D4']
