key	distribution	start offset	end offset	quarter length	start measure	end measure	measure length
A	[0.0, 13.0, 8.0, 0.25, 11.5, 0.0, 2.0, 0.0, 6.0, 38.5, 0.0, 6.75]	0.0	21.0	21.0	0	7	7
E	[0.0, 5.25, 1.5, 25.5, 98.0, 0.0, 25.75, 0.0, 28.5, 22.25, 0.0, 77.25]	21.0	74.5	53.5	7	25	18
A	[0.0, 17.0, 12.75, 0.0, 23.75, 0.0, 2.25, 0.0, 6.5, 49.0, 0.0, 10.25]	74.5	104.5	30.0	25	35	10
