key	distribution	start offset	end offset	quarter length	start measure	end measure	measure length
Ab	[7.0, 9.25, 0.0, 8.25, 0.0, 6.0, 2.5, 1.25, 31.0, 0.0, 2.75, 0.0]	0.0	18.5	18.5	0	4	4
Db	[3.5, 14.0, 0.0, 4.0, 0.0, 7.5, 4.5, 0.25, 7.0, 0.0, 1.5, 0.0]	18.5	29.0	10.5	5	7	2
Ab	[10.75, 21.0, 0.5, 26.25, 0.0, 4.0, 3.0, 14.5, 19.0, 0.0, 11.25, 0.0]	29.0	48.5	19.5	7	11	4
