0.0	1	1	1.0	1.0	['B1', 'B4', 'D#5', 'B5']	B	I
1.0	1	2	0.5	0.5	['B1', 'D#4', 'F#4', 'B4', 'D#5', 'G#5']	B	vi6
1.5	1	2.5	0.25	0.5	['D#4', 'F#4', 'B4', 'D#5', 'G#5']		
2.0	1	3	0.5	0.5	['D#4', 'F#4', 'B4', 'D#5', 'G#5']		
2.5	1	3.5	0.25	0.5	['D#4', 'F#4', 'B4', 'D#5', 'F#5']	B	I6
3.0	2	1	1.0	1.0	['C#4', 'E4', 'A#4', 'E5', 'A#5']	B	viio6
4.0	2	2	0.5	2.0	['C#4', 'F#4', 'A#4', 'E5', 'G#5']	B	V9
6.0	3	1	1.0	1.0	['B1', 'B4', 'D#5', 'B5']	B	I
7.0	3	2	0.5	0.5	['B1', 'D#4', 'F#4', 'B4', 'D#5', 'G#5']	B	vi6
7.5	3	2.5	0.25	0.5	['D#4', 'F#4', 'B4', 'D#5', 'G#5']		
8.0	3	3	0.5	0.5	['D#4', 'F#4', 'B4', 'D#5', 'G#5']		
8.5	3	3.5	0.25	0.5	['D#4', 'F#4', 'B4', 'D#5', 'F#5']	B	I6
9.0	4	1	1.0	1.0	['C#4', 'E4', 'A#4', 'E5', 'A#5']	B	viio6
10.0	4	2	0.5	2.0	['C#4', 'F#4', 'A#4', 'E5', 'G#5']	B	V9
12.0	5	1	1.0	1.0	['A#4', 'E5', 'F#5']	B	V65[add9]
13.0	5	2	0.5	1.0	['A#4', 'E5', 'F#5', 'C#6']		
14.0	5	3	0.5	0.5	['G#4', 'E5', 'F#5', 'C#6', 'E6']		
14.5	5	3.5	0.25	0.5	['F#4', 'E5', 'F#5', 'C#6', 'E6']		
15.0	6	1	1.0	0.5	['D4', 'A4', 'E5', 'F#5', 'C6', 'E6']	G	V9
15.5	6	1.5	0.25	0.5	['D4', 'B4', 'E5', 'F#5', 'C6', 'E6']		
16.0	6	2	0.5	1.0	['D4', 'C#5', 'D5', 'F#5', 'C6', 'D6']	G	V7
17.0	6	3	0.5	0.5	['D4', 'C#5', 'A5', 'C6', 'A6']		
17.5	6	3.5	0.25	0.5	['D4', 'A5', 'C6', 'A6']		
18.0	7	1	1.0	0.5	['D#4', 'A5', 'C6', 'A6']	c#	iio7
18.5	7	1.5	0.25	0.5	['D#4', 'F#4', 'A5', 'C6', 'A6']		
19.0	7	2	0.5	0.5	['D#4', 'G#4', 'G#5', 'B#5', 'G#6']	c#	V64
19.5	7	2.5	0.25	0.5	['D#4', 'G#4', 'A#4', 'G#5', 'B#5', 'G#6']		
20.0	7	3	0.5	1.0	['D#4', 'G#4', 'B#4', 'F#5', 'B#5', 'F#6']	c#	viio6
21.0	8	1	1.0	1.0	['D#4', 'G#4', 'B#4', 'A#5', 'D#6', 'A#6']	c#	V64
22.0	8	2	0.5	1.0	['D#4', 'G#4', 'B#4', 'D#6', 'F#6', 'D#7']	c#	ii
23.0	8	3	0.5	1.0	['D#4', 'G#4', 'B#4', 'D#6', 'F#6', 'D#7']	c#	V43
24.0	9	1	1.0	1.0	['B-3', 'E-4', 'G4', 'B-4', 'E-6', 'G6', 'E-7']	Eb	I64
25.0	9	2	0.5	1.5	['C4', 'E-4', 'G4', 'C5', 'E-5', 'G5', 'C6']	Eb	vi
26.5	9	3.5	0.25	0.5	['B-3', 'E-4', 'G4', 'B-4', 'E-5', 'G5', 'B-5']	Eb	I64
27.0	10	1	1.0	0.25	['B-2', 'D5', 'A-5', 'D6']	Eb	V7[no5]
27.25	10	1.25	0.125	0.25	['B-2', 'B-3', 'D5', 'A-5', 'D6']		
27.5	10	1.5	0.25	0.25	['B-2', 'C4', 'D5', 'A-5', 'D6']		
27.75	10	1.75	0.125	0.25	['B-2', 'D4', 'D5', 'A-5', 'D6']		
28.0	10	2	0.5	1.0	['B-2', 'A-4', 'D5', 'A-5', 'C6']	Eb	V9[no5]
29.0	10	3	0.5	0.5	['B-2', 'A-4', 'D5', 'A-5', 'C6']		
29.5	10	3.5	0.25	0.5	['A-4', 'D5', 'A-5', 'C6']		
