key	distribution	start offset	end offset	quarter length	start measure	end measure	measure length
E	[11.0, 29.5, 0.0, 15.5, 31.5, 2.0, 36.0, 0.0, 32.0, 19.5, 4.0, 21.5]	0.0	51.0	51.0	1	9	8
A	[4.0, 19.5, 3.0, 0.5, 40.5, 0.0, 1.0, 0.0, 15.0, 15.0, 0.0, 13.5]	51.0	76.5	25.5	9	13	4
b	[0.0, 8.5, 0.0, 0.0, 10.5, 0.0, 8.5, 4.5, 0.0, 0.0, 7.5, 2.5]	76.5	90.0	13.5	13	15	2
E	[18.5, 48.5, 0.0, 38.5, 76.0, 2.0, 77.0, 9.0, 72.0, 49.0, 22.0, 83.5]	90.0	207.0	117.0	16	40	24
A	[4.0, 19.5, 3.0, 0.5, 41.0, 0.0, 1.0, 0.0, 15.0, 15.0, 0.0, 16.0]	207.0	232.5	25.5	40	44	4
b	[0.0, 8.5, 0.0, 0.0, 11.0, 0.0, 7.5, 4.5, 0.0, 0.0, 7.5, 2.0]	232.5	246.0	13.5	44	46	2
E	[8.5, 27.5, 3.0, 26.0, 112.5, 4.0, 30.0, 4.5, 77.0, 27.5, 10.0, 89.0]	246.0	343.5	97.5	47	63	16
