Offset	Measure	Beat	Beat Strength	Length	Pitches
0.0	1	1.0	1.0	0.25	['G2', 'G3', 'G4', 'B4']
0.25	1	1.5	0.25	0.25	['G2', 'G3', 'D4', 'B4']
0.5	1	2.0	0.5	0.25	['G2', 'G3', 'G4', 'B4']
0.75	1	2.5	0.25	0.25	['G2', 'G3', 'D4', 'B4']
1.0	1	3.0	0.5	0.25	['G2', 'G3', 'A4', 'C5']
1.25	1	3.5	0.25	0.25	['G2', 'G3', 'D4', 'C5']
1.5	2	1.0	1.0	0.25	['G2', 'G3', 'B4', 'D5']
1.75	2	1.5	0.25	0.25	['G2', 'G3', 'D4', 'D5']
2.0	2	2.0	0.5	0.25	['G2', 'G3', 'B4', 'D5']
2.25	2	2.5	0.25	0.25	['G2', 'G3', 'D4', 'D5']
2.5	2	3.0	0.5	0.25	['G2', 'G3', 'G4', 'B4', 'C5']
2.75	2	3.5	0.25	0.25	['G2', 'G3', 'D4', 'B4']
3.0	3	1.0	1.0	0.25	['D3', 'F#4', 'A4']
3.25	3	1.5	0.25	0.25	['D3', 'D4', 'A4']
3.5	3	2.0	0.5	0.25	['D3', 'F#4', 'A4']
3.75	3	2.5	0.25	0.25	['D3', 'D4', 'A4']
4.0	3	3.0	0.5	0.25	['D3', 'G#4', 'B4']
4.25	3	3.5	0.25	0.25	['D3', 'D4', 'B4']
4.5	4	1.0	1.0	0.25	['D3', 'G4', 'B4', 'C5']
4.75	4	1.5	0.25	0.25	['D3', 'D4', 'C5']
5.0	4	2.0	0.5	0.25	['D3', 'A4', 'C5']
5.25	4	2.5	0.25	0.25	['D3', 'D4', 'C5']
5.5	4	3.0	0.5	0.25	['D3', 'A4', 'C5']
5.75	4	3.5	0.25	0.25	['D3', 'D4', 'C5']
6.0	5	1.0	1.0	0.25	['D3', 'F#4', 'A4']
6.25	5	1.5	0.25	0.25	['D3', 'D4', 'A4']
6.5	5	2.0	0.5	0.25	['C3', 'F#4', 'A4']
6.75	5	2.5	0.25	0.25	['C3', 'D4', 'A4']
7.0	5	3.0	0.5	0.25	['B2', 'G4', 'B4']
7.25	5	3.5	0.25	0.25	['B2', 'D4', 'D5']
7.5	6	1.0	1.0	0.25	['F#2', 'B4', 'D5']
7.75	6	1.5	0.25	0.25	['F#2', 'D4', 'D5']
8.0	6	2.0	0.5	0.25	['F#2', 'A4', 'C5']
8.25	6	2.5	0.25	0.25	['F#2', 'D4', 'C5']
8.5	6	3.0	0.5	0.25	['G2', 'G4', 'B4']
8.75	6	3.5	0.25	0.25	['G2', 'D4', 'C5']
9.0	7	1.0	1.0	0.25	['D3', 'G4', 'A4', 'B4']
9.25	7	1.5	0.25	0.25	['D3', 'D4', 'A4']
9.5	7	2.0	0.5	0.25	['D3', 'F#4', 'A4']
9.75	7	2.5	0.25	0.25	['D3', 'D4', 'A4']
10.0	7	3.0	0.5	0.25	['D3', 'F#4', 'A4']
10.25	7	3.5	0.25	0.25	['D3', 'D4', 'A4']
10.5	8	1.0	1.0	0.25	['B2', 'G4']
10.75	8	1.5	0.25	0.25	['B2', 'D4', 'G4']
11.0	8	2.0	0.5	0.25	['B2', 'G4']
11.25	8	2.5	0.25	0.25	['B2', 'D4', 'G4']
11.5	8	3.0	0.5	0.25	['B2', 'D5']
11.75	8	3.5	0.25	0.25	['B2', 'D4', 'B4']
12.0	9	1.0	1.0	0.25	['C3', 'A4', 'B4']
12.25	9	1.5	0.25	0.25	['C3', 'E4', 'A4']
12.5	9	2.0	0.5	0.25	['C3', 'A4']
12.75	9	2.5	0.25	0.25	['C3', 'E4', 'A4']
13.0	9	3.0	0.5	0.25	['C3', 'E5']
13.25	9	3.5	0.25	0.25	['C3', 'E4', 'C5']
13.5	10	1.0	1.0	0.25	['D3', 'C5']
13.75	10	1.5	0.25	0.25	['D3', 'F4', 'C5']
14.0	10	2.0	0.5	0.25	['D3', 'B4', 'C5']
14.25	10	2.5	0.25	0.25	['D3', 'F4', 'C5']
14.5	10	3.0	0.5	0.25	['D3', 'B4']
14.75	10	3.5	0.25	0.25	['D3', 'F4', 'B4']
15.0	11	1.0	1.0	0.5	['D3', 'F4', 'B4']
15.5	11	2.0	0.5	0.25	['D3', 'D5']
15.75	11	2.5	0.25	0.25	['D3', 'C5']
16.0	11	3.0	0.5	0.5	['E3', 'E4', 'C5']
16.5	12	1.0	1.0	0.25	['F#3', 'A4', 'C5']
16.75	12	1.5	0.25	0.25	['F#3', 'D4', 'C5']
17.0	12	2.0	0.5	0.25	['G3', 'G4', 'B4']
17.25	12	2.5	0.25	0.25	['G3', 'D4', 'B4']
17.5	12	3.0	0.5	0.25	['D3', 'F#4', 'A4']
17.75	12	3.5	0.25	0.25	['D3', 'C4', 'A4']
18.0	13	1.0	1.0	0.25	['G3', 'D4', 'G4']
18.25	13	1.5	0.25	0.25	['G3', 'B3', 'G4']
18.5	13	2.0	0.5	0.25	['G3', 'D4', 'G4']
18.75	13	2.5	0.25	0.25	['G3', 'B3', 'B4']
19.0	13	3.0	0.5	0.25	['D3', 'C4', 'F#4', 'A4']
19.25	13	3.5	0.25	0.25	['D3', 'A3', 'F#4']
19.5	14	1.0	1.0	0.25	['G3', 'D4', 'G4']
19.75	14	1.5	0.25	0.25	['G3', 'B3', 'G4']
20.0	14	2.0	0.5	0.25	['D3', 'D4', 'G4']
20.25	14	2.5	0.25	0.25	['D3', 'B3', 'G4']
20.5	14	3.0	0.5	0.5	['G2', 'G4']
21.0	15	1.0	1.0	0.5	['C3', 'C5', 'E5']
21.5	15	2.0	0.5	0.5	['C3', 'B4', 'D5']
22.0	15	3.0	0.5	0.5	['C3', 'A4', 'C5']
22.5	16	1.0	1.0	0.25	['D3', 'G4', 'B4']
22.75	16	1.5	0.25	0.25	['D3', 'D4', 'B4']
23.0	16	2.0	0.5	0.25	['D3', 'G4', 'B4']
23.25	16	2.5	0.25	0.25	['D3', 'D4', 'D5']
23.5	16	3.0	0.5	0.25	['D2', 'F#4', 'A4', 'C5']
23.75	16	3.5	0.25	0.25	['D2', 'C4', 'A4']
24.0	17	1.0	1.0	0.25	['G3', 'D4', 'G4']
24.25	17	1.5	0.25	0.25	['G3', 'B3', 'G4']
24.5	17	2.0	0.5	0.25	['D3', 'D4', 'G4']
24.75	17	2.5	0.25	0.25	['D3', 'B3', 'G4']
25.0	17	3.0	0.5	0.5	['G2', 'G4']
