key	distribution	start offset	end offset	quarter length	start measure	end measure	measure length
Eb	[7.5, 0.0, 5.0, 9.0, 0.5, 8.5, 0.0, 8.5, 4.0, 1.0, 22.5, 0.0]	0.0	24.5	24.5	0	12	12
Bb	[11.5, 0.0, 11.0, 3.0, 0.0, 19.5, 0.5, 2.5, 0.0, 4.5, 14.5, 0.0]	24.5	48.5	24.0	13	24	11
Eb	[0.5, 0.5, 1.5, 3.0, 1.0, 3.25, 0.0, 1.5, 2.0, 0.0, 11.5, 0.0]	48.5	56.5	8.0	25	28	3
Gb	[0.0, 5.0, 0.5, 0.0, 0.0, 0.5, 1.0, 0.0, 1.5, 0.0, 2.0, 1.0]	56.5	60.5	4.0	29	30	1
Eb	[2.0, 0.0, 5.5, 29.5, 0.0, 6.5, 0.0, 14.5, 9.5, 0.0, 32.5, 1.5]	60.5	90.5	30.0	31	46	15
