key	distribution	start offset	end offset	quarter length	start measure	end measure	measure length
E	[0.0, 2.0, 0.0, 6.0, 18.25, 0.0, 6.25, 0.0, 9.5, 7.75, 0.0, 19.5]	0.0	16.0	16.0	1	4	3
c#	[4.0, 7.0, 0.0, 7.0, 8.5, 0.0, 2.5, 0.5, 12.5, 1.5, 0.0, 0.0]	16.0	26.0	10.0	5	7	2
B	[7.25, 11.5, 3.5, 23.25, 12.5, 2.5, 28.0, 0.75, 17.25, 1.25, 7.25, 25.0]	26.0	64.0	38.0	7	16	9
e	[5.5, 3.25, 0.0, 3.25, 4.25, 1.0, 8.0, 1.0, 1.5, 5.5, 3.5, 4.0]	64.0	82.0	18.0	17	21	4
E	[0.0, 2.5, 0.0, 14.0, 12.5, 0.0, 9.0, 0.5, 8.25, 14.0, 0.5, 27.25]	82.0	104.0	22.0	21	26	5
c#	[2.0, 5.0, 0.0, 7.0, 4.5, 0.0, 3.0, 0.0, 11.5, 1.0, 0.0, 2.0]	104.0	112.0	8.0	27	28	1
B	[2.0, 7.25, 0.0, 7.5, 12.5, 0.5, 10.0, 1.5, 4.25, 2.0, 2.0, 7.25]	112.0	126.0	14.0	29	32	3
E	[0.0, 5.25, 0.0, 11.0, 31.25, 0.0, 10.5, 3.5, 17.5, 13.5, 3.75, 34.75]	126.0	154.5	28.5	32	39	7
