0.0	1	1	1.0	0.25	['E4', 'G#4', 'B4', 'E5', 'B5']
0.25	1	1.25	0.0625	0.25	['E4', 'G#4', 'B4', 'E5', 'B5']
0.5	1	1.5	0.125	0.25	['E4', 'G#4', 'B4', 'E5', 'B5']
0.75	1	1.75	0.0625	0.25	['E4', 'G#4', 'B4', 'E5', 'B5']
1.0	1	2	0.25	0.25	['E4', 'G#4', 'B4', 'E5', 'B5']
1.25	1	2.25	0.0625	0.25	['E4', 'G#4', 'B4', 'E5', 'B5']
1.5	1	2.5	0.125	0.25	['E4', 'G#4', 'B4', 'E5', 'B5']
1.75	1	2.75	0.0625	0.25	['E4', 'G#4', 'A4', 'B4', 'E5', 'B5']
2.0	1	3	0.5	0.25	['E4', 'G#4', 'A4', 'B4', 'E5']
2.25	1	3.25	0.0625	0.25	['E4', 'G#4', 'A4', 'B4', 'E5']
2.5	1	3.5	0.125	0.25	['E4', 'G#4', 'B4', 'C#5', 'E5']
2.75	1	3.75	0.0625	0.25	['E4', 'G#4', 'B4', 'C#5', 'E5']
3.0	1	4	0.25	0.25	['E4', 'G#4', 'B4', 'D#5', 'E5']
3.25	1	4.25	0.0625	0.25	['E4', 'G#4', 'B4', 'D#5', 'E5']
3.5	1	4.5	0.125	0.25	['E4', 'G#4', 'B4', 'E5']
3.75	1	4.75	0.0625	0.25	['E4', 'G#4', 'B4', 'E5']
4.0	2	1	1.0	0.25	['B2', 'B3', 'B4', 'D#5', 'G#5', 'B5']
4.25	2	1.25	0.0625	0.25	['F#4', 'A4', 'B4', 'D#5', 'G#5', 'B5']
4.5	2	1.5	0.125	0.25	['F#4', 'A4', 'B4', 'D#5', 'F#5', 'B5']
4.75	2	1.75	0.0625	0.25	['F#4', 'A4', 'B4', 'D#5', 'F#5', 'B5']
5.0	2	2	0.25	0.25	['F#4', 'A4', 'B4', 'D#5', 'E5', 'B5']
5.25	2	2.25	0.0625	0.25	['F#4', 'A4', 'B4', 'D#5', 'E5', 'B5']
5.5	2	2.5	0.125	0.25	['F#4', 'A4', 'B4', 'D#5', 'B5']
5.75	2	2.75	0.0625	0.25	['F#4', 'A4', 'B4', 'D#5', 'B5']
6.0	2	3	0.5	0.25	['F#4', 'A4', 'B4', 'C#5', 'D#5']
6.25	2	3.25	0.0625	0.25	['F#4', 'A4', 'B4', 'C#5', 'D#5']
6.5	2	3.5	0.125	0.25	['F#4', 'A4', 'B4', 'D#5']
6.75	2	3.75	0.0625	0.25	['F#4', 'A4', 'B4', 'D#5']
7.0	2	4	0.25	0.25	['F#4', 'A4', 'B4', 'C#5', 'D#5']
7.25	2	4.25	0.0625	0.25	['F#4', 'A4', 'B4', 'C#5', 'D#5']
7.5	2	4.5	0.125	0.25	['F#4', 'A4', 'B4', 'D#5']
7.75	2	4.75	0.0625	0.25	['F#4', 'A4', 'B4', 'D#5']
8.0	3	1	1.0	0.25	['E3', 'G#4', 'B4', 'E5']
8.25	3	1.25	0.0625	0.25	['E4', 'G#4', 'B4', 'E5']
8.5	3	1.5	0.125	0.25	['E4', 'G#4', 'B4', 'B5']
8.75	3	1.75	0.0625	0.25	['E4', 'G#4', 'B4', 'B5']
9.0	3	2	0.25	0.25	['E4', 'G#4', 'B4', 'B5']
9.25	3	2.25	0.0625	0.25	['E4', 'G#4', 'B4', 'B5']
9.5	3	2.5	0.125	0.25	['E4', 'G#4', 'B4', 'E5']
9.75	3	2.75	0.0625	0.25	['E4', 'G#4', 'B4', 'E5']
10.0	3	3	0.5	0.25	['E4', 'F#4', 'A4', 'D#5']
10.25	3	3.25	0.0625	0.25	['E4', 'F#4', 'A4', 'D#5']
10.5	3	3.5	0.125	0.25	['E4', 'F#4', 'A4', 'B4', 'A5']
10.75	3	3.75	0.0625	0.25	['E4', 'F#4', 'A4', 'B4', 'A5']
11.0	3	4	0.25	0.25	['E4', 'F#4', 'A4', 'B4', 'A5']
11.25	3	4.25	0.0625	0.25	['E4', 'F#4', 'A4', 'B4', 'A5']
11.5	3	4.5	0.125	0.25	['E4', 'F#4', 'A4', 'D#5']
11.75	3	4.75	0.0625	0.25	['E4', 'F#4', 'A4', 'D#5']
12.0	4	1	1.0	0.25	['E3', 'E5']
12.25	4	1.25	0.0625	0.25	['E4', 'G#4', 'B4']
12.5	4	1.5	0.125	0.25	['E4', 'G#4', 'B4']
12.75	4	1.75	0.0625	0.25	['E4', 'G#4', 'B4']
13.0	4	2	0.25	0.25	['E4', 'G#4', 'B4']
13.25	4	2.25	0.0625	0.25	['E4', 'G#4', 'B4']
13.5	4	2.5	0.125	0.25	['E4', 'G#4', 'B4']
13.75	4	2.75	0.0625	0.25	['E4', 'G#4', 'A4', 'B4']
14.0	4	3	0.5	0.25	['E4', 'G#4', 'B4']
14.25	4	3.25	0.0625	0.25	['E4', 'G#4', 'B4']
14.5	4	3.5	0.125	0.25	['E4', 'C#5']
14.75	4	3.75	0.0625	0.25	['E4', 'G#4', 'B4', 'C#5']
15.0	4	4	0.25	0.25	['E4', 'D#5']
15.25	4	4.25	0.0625	0.25	['E4', 'G#4', 'B4', 'D#5']
15.5	4	4.5	0.125	0.25	['E4', 'E5']
15.75	4	4.75	0.0625	0.25	['E4', 'G#4', 'B4', 'E5']
16.0	5	1	1.0	0.25	['C#3', 'G#4', 'G#5']
16.25	5	1.25	0.0625	0.25	['C#4', 'E4', 'G#4', 'G#5']
16.5	5	1.5	0.125	0.25	['C#4', 'E4', 'G#4', 'E5']
16.75	5	1.75	0.0625	0.25	['C#4', 'E4', 'G#4', 'E5']
