key	distribution	start offset	end offset	quarter length	start measure	end measure	measure length
F	[17.25, 0.0, 2.0, 0.0, 3.25, 12.25, 0.0, 10.5, 0.0, 7.0, 1.25, 1.75]	0.0	19.5	19.5	1	13	12
a	[2.25, 0.0, 1.25, 0.0, 5.25, 0.25, 0.0, 0.0, 0.5, 4.5, 0.0, 1.25]	19.5	25.5	6.0	14	17	3
C	[7.75, 0.0, 2.5, 0.0, 4.25, 1.5, 0.0, 8.5, 0.0, 0.0, 0.0, 0.0]	25.5	32.5	7.0	18	22	4
F	[13.25, 0.0, 1.5, 0.0, 4.0, 11.75, 0.0, 3.75, 0.0, 6.0, 3.75, 0.0]	32.5	46.0	13.5	22	31	9
