0.0	1	1	1.0	2.0	['A2', 'A3']	d	V
2.0	1	3	0.5	1.0	['A2', 'A3']		
3.0	1	4	0.25	0.5	['A2', 'A3', 'F4', 'A4']	d	Cad64
3.5	1	4.5	0.125	0.5	['A2', 'A3', 'D4', 'F4']		
4.0	2	1	1.0	1.0	['A2', 'A3', 'C#4', 'E4']	d	V
5.0	2	2	0.25	0.5	['A2', 'A3', 'F4', 'A4']	d	Cad64
5.5	2	2.5	0.125	0.5	['A2', 'A3', 'D4', 'F4']		
6.0	2	3	0.5	1.0	['A2', 'A3', 'C#4', 'E4']	d	V
7.0	2	4	0.25	0.5	['A2', 'A3', 'F4', 'A4']	d	Cad64
7.5	2	4.5	0.125	0.5	['A2', 'A3', 'D5']		
8.0	3	1	1.0	1.0	['A2', 'A3', 'F4', 'A4', 'D5']	d	Cad64
9.0	3	2	0.25	1.0	['A2', 'F4', 'A4', 'D5']		
10.0	3	3	0.5	1.0	['A3', 'E4', 'A4', 'C#5']	d	V
11.0	3	4	0.25	1.0	['G2', 'G3', 'C#4', 'E4', 'A4']	d	V42
12.0	4	1	1.0	1.0	['F2', 'F3', 'D4', 'F4', 'B-4']	d	VI64
13.0	4	2	0.25	1.0	['E2', 'E3', 'G4', 'B-4']	d	iio
14.0	4	3	0.5	1.0	['D2', 'D3', 'F4', 'B-4']	d	VI6
15.0	4	4	0.25	0.5	['E2', 'G4', 'B-4']	d	iio
15.5	4	4.5	0.125	0.5	['D2', 'F4', 'B-4']		
16.0	5	1	1.0	1.0	['C#2', 'E4', 'A4']	d	V6
17.0	5	2	0.25	0.5	['A2', 'C#4', 'G4', 'A4']		
17.5	5	2.5	0.125	0.5	['A2', 'C#4', 'A4']		
18.0	5	3	0.5	1.0	['D3', 'D4', 'F#4', 'A4']	d	I
19.0	5	4	0.25	0.75	['B-4', 'D5']	g	Cad64
19.75	5	4.75	0.0625	0.25	['G4', 'B-4']		
20.0	6	1	1.0	1.0	['D2', 'D3', 'F#4', 'A4']	g	V
21.0	6	2	0.25	0.75	['D2', 'D3', 'B-4', 'D5']	g	Cad64
21.75	6	2.75	0.0625	0.25	['D2', 'D3', 'G4', 'B-4']		
22.0	6	3	0.5	1.0	['D2', 'D3', 'F#4', 'A4']	g	V
23.0	6	4	0.25	0.5	['D2', 'D3', 'B-4', 'D5']	g	Cad64
23.5	6	4.5	0.125	0.5	['D2', 'D3', 'G5']		
24.0	7	1	1.0	1.0	['B-4', 'D5', 'G5']	g	Cad64
25.0	7	2	0.25	1.0	['D2', 'D3', 'B-4', 'D5', 'G5']		
26.0	7	3	0.5	1.0	['D3', 'D4', 'A4', 'F#5']	g	V
27.0	7	4	0.25	1.0	['C3', 'C4', 'F#4', 'D5']	g	V42
28.0	8	1	1.0	1.0	['B2', 'B3', 'G4', 'D5', 'F5']	C	V65
29.0	8	2	0.25	1.0	['C3', 'C4', 'G4', 'C5', 'F5']	C	I
30.0	8	3	0.5	0.5	['D3', 'G3', 'D4', 'F4', 'B4', 'F5']	C	V43
30.5	8	3.5	0.125	0.5	['D3', 'G3', 'D4', 'F4', 'B4', 'D5']		
31.0	8	4	0.25	0.5	['D3', 'G3', 'D4', 'F4', 'B4', 'C5']		
31.5	8	4.5	0.125	0.5	['D3', 'G3', 'D4', 'F4', 'B4']		
32.0	9	1	1.0	1.0	['C3', 'C4', 'F4', 'A4', 'C5']	F	Cad64
33.0	9	2	0.25	1.0	['C3', 'C4', 'F4', 'A4', 'C5']		
34.0	9	3	0.5	0.5	['C3', 'C4', 'E4', 'G4', 'C5']		
34.5	9	3.5	0.125	0.5	['C3', 'C4', 'E4', 'G4', 'A4']		
35.0	9	4	0.25	0.5	['C3', 'B-3', 'C4', 'E4', 'B-4']	F	V7
35.5	9	4.5	0.125	0.5	['C3', 'B-3', 'C4', 'E4', 'G4']		
36.0	10	1	1.0	1.0	['F2', 'F3', 'A3', 'F4']	F	I
37.0	10	2	0.25	0.5	['F2', 'F3', 'B-3', 'D4']		
37.5	10	2.5	0.125	0.5	['F2', 'F3', 'A3', 'C4']		
38.0	10	3	0.5	1.0	['F2', 'F3', 'A3', 'C4']		
39.0	10	4	0.25	1.0	['F3', 'F4', 'A4']		
40.0	11	1	1.0	1.0	['E3', 'G4', 'A4']	F	viio
41.0	11	2	0.25	0.5	['D3', 'D4', 'F4', 'B-4']	F	IV6
41.5	11	2.5	0.125	0.5	['D3', 'D4', 'F4', 'A4', 'B-4']		
42.0	11	3	0.5	1.0	['C3', 'C4', 'E4', 'F4', 'A4']	F	I64
43.0	11	4	0.25	1.0	['B-2', 'B-3', 'D4', 'F4', 'B-4']	F	IV
44.0	12	1	1.0	1.0	['A2', 'A3', 'C4', 'G4', 'C5']	F	I6
45.0	12	2	0.25	0.5	['C3', 'B-3', 'E4', 'C5']	F	V7
45.5	12	2.5	0.125	0.5	['C3', 'B-3', 'E4', 'A4']		
46.0	12	3	0.5	1.0	['D3', 'A3', 'F4']	F	vi
47.0	12	4	0.25	1.0	['A2', 'C#4', 'E4']	F	V/vi
48.0	13	1	1.0	1.0	['B-2', 'D4', 'F4']	Bb	I
49.0	13	2	0.25	0.5	['A2', 'C4', 'E-4', 'G-4']	Bb	viio7
49.5	13	2.5	0.125	0.5	['A2', 'C4', 'E-4', 'F4']		
50.0	13	3	0.5	1.0	['B-2', 'B-3', 'D4', 'F4']	Bb	I
51.0	13	4	0.25	0.5	['A2', 'C4', 'E-4', 'G-4']	Bb	viio7
51.5	13	4.5	0.125	0.5	['A2', 'C4', 'E-4', 'F4']		
