Offset	Measure	Beat	Beat Strength	Length	Pitches
0.0	0	2.5	0.25	0.25	['G4', 'B-4']
0.25	0	2.75	0.125	0.25	['G4', 'B-4']
0.5	1	1.0	1.0	0.33	['E-2', 'E-3', 'E-5', 'G5']
0.83	1	1.33	0.0625	0.33	['E-2', 'E-3', 'D5', 'F5']
1.17	1	1.67	0.0625	0.33	['E-2', 'E-3', 'C5', 'E-5']
1.5	1	2.0	0.5	0.33	['E-2', 'E-3', 'B-4', 'D5']
1.83	1	2.33	0.0625	0.33	['E-2', 'E-3', 'A-4', 'C5']
2.17	1	2.67	0.0625	0.33	['E-2', 'E-3', 'G4', 'B-4']
2.5	2	1.0	1.0	0.33	['G4', 'B-4']
2.83	2	1.33	0.0625	0.33	['E-3', 'G4', 'B-4']
3.17	2	1.67	0.0625	0.33	['F3', 'G4', 'B-4']
3.5	2	2.0	0.5	0.33	['G3', 'G4', 'B-4']
3.83	2	2.33	0.0625	0.17	['F3', 'G4', 'B-4']
4.0	2	2.5	0.25	0.17	['F3', 'G4', 'B-4']
4.17	2	2.67	0.0625	0.33	['E-3', 'G4', 'B-4']
4.5	3	1.0	1.0	0.33	['B-3', 'G4', 'B-4']
4.83	3	1.33	0.0625	0.33	['B-3', 'A-4', 'C5']
5.17	3	1.67	0.0625	0.33	['B-3', 'G4', 'B-4']
5.5	3	2.0	0.5	0.33	['B-2', 'F4', 'A-4']
5.83	3	2.33	0.0625	0.33	['B-2', 'E-4', 'G4']
6.17	3	2.67	0.0625	0.33	['B-2', 'F4', 'A-4']
6.5	4	1.0	1.0	0.33	['E-3', 'G4']
6.83	4	1.33	0.0625	0.33	['E-3', 'E-4', 'G4']
7.17	4	1.67	0.0625	0.33	['E-3', 'B-3', 'G4']
7.5	4	2.0	0.5	0.33	['G3', 'B-4']
7.83	4	2.33	0.0625	0.17	['G3', 'E-4', 'B-4']
8.0	4	2.5	0.25	0.17	['G3', 'E-4', 'B-4']
8.17	4	2.67	0.0625	0.33	['G3', 'B-3', 'B-4']
8.5	5	1.0	1.0	0.33	['F3', 'B-4']
8.83	5	1.33	0.0625	0.33	['F3', 'D4', 'B-4']
9.17	5	1.67	0.0625	0.33	['F3', 'B-3', 'B-4']
9.5	5	2.0	0.5	0.33	['B-2', 'A-4', 'B-4']
9.83	5	2.33	0.0625	0.17	['B-2', 'D4', 'B-4']
10.0	5	2.5	0.25	0.17	['B-2', 'D4', 'A-4']
10.17	5	2.67	0.0625	0.08	['B-2', 'B-3', 'A-4']
