key	distribution	start offset	end offset	quarter length	start measure	end measure	measure length
E	[0.0, 24.5, 0.0, 17.0, 62.5, 1.0, 25.5, 1.0, 38.5, 19.0, 3.0, 84.5]	0.0	72.0	72.0	0	24	24
G	[14.0, 0.0, 36.0, 0.0, 9.5, 0.0, 7.5, 29.5, 0.0, 11.5, 0.0, 23.0]	72.0	96.0	24.0	24	32	8
B	[0.0, 8.0, 0.0, 14.0, 6.0, 0.0, 22.5, 0.0, 2.0, 0.0, 4.0, 9.0]	96.0	108.0	12.0	32	36	4
E	[0.0, 10.0, 0.0, 5.0, 20.0, 0.0, 7.0, 0.0, 7.5, 5.5, 1.0, 14.5]	108.0	120.0	12.0	36	40	4
B	[1.0, 16.5, 1.0, 21.0, 10.5, 1.5, 62.5, 1.0, 16.5, 0.0, 12.0, 35.5]	120.0	168.5	48.5	40	56	16
c#	[8.5, 4.0, 0.0, 10.5, 5.0, 0.0, 18.0, 0.0, 23.5, 0.0, 0.0, 0.0]	168.5	180.0	11.5	57	60	3
d#	[0.0, 0.0, 11.5, 4.0, 0.0, 12.5, 5.0, 0.0, 22.5, 1.0, 29.5, 0.0]	180.0	192.0	12.0	60	64	4
E	[3.0, 61.5, 11.0, 55.0, 175.5, 6.0, 75.5, 6.0, 119.0, 94.0, 6.0, 204.0]	192.0	339.0	147.0	64	113	49
