Offset	Measure	Beat	Beat Strength	Length	Pitches
0.0	1	1.0	1.0	1.0	['E-2', 'B-2', 'B-4']
1.0	1	1.67	0.25	0.5	['E-2', 'B-2', 'B-4']
1.5	1	2.0	0.5	0.5	['E-2', 'B-2', 'C4', 'G4']
2.0	1	2.33	0.25	0.5	['E-2', 'B-2', 'C4', 'F4']
2.5	1	2.67	0.25	0.5	['E-2', 'B-2', 'C4', 'E-4']
3.0	1	3.0	0.5	0.5	['B-1', 'B-2', 'D4', 'F4', 'A-4']
3.5	1	3.33	0.25	0.5	['B-1', 'B-2', 'D4', 'G4', 'A-4']
4.0	1	3.67	0.25	0.5	['B-1', 'B-2', 'D4', 'A-4']
4.5	2	1.0	1.0	1.0	['E-2', 'B-2', 'B-4']
5.5	2	1.67	0.25	0.5	['E-2', 'B-2', 'B-4']
6.0	2	2.0	0.5	0.5	['E-2', 'B-2', 'C4', 'G4']
6.5	2	2.33	0.25	0.5	['E-2', 'B-2', 'C4', 'F4']
7.0	2	2.67	0.25	0.5	['E-2', 'B-2', 'C4', 'E-4']
7.5	2	3.0	0.5	1.5	['B-1', 'B-2', 'D4', 'F4', 'A-4']
9.0	3	1.0	1.0	1.0	['E-2', 'B-2', 'B-4']
10.0	3	1.67	0.25	0.5	['E-2', 'B-2', 'C5']
10.5	3	2.0	0.5	1.0	['C4', 'B-4']
11.5	3	2.67	0.25	0.5	['C4', 'C5']
12.0	3	3.0	0.5	0.5	['E-2', 'B-2', 'B-4']
12.5	3	3.33	0.25	0.5	['E-2', 'B-2', 'G4']
13.0	3	3.67	0.25	0.5	['E-2', 'B-2', 'F4']
13.5	4	1.0	1.0	1.0	['C4', 'E-4']
14.5	4	1.67	0.25	0.5	['C4', 'F4']
15.0	4	2.0	0.5	1.0	['E-2', 'B-2', 'C4']
16.0	4	2.67	0.25	0.5	['E-2', 'B-2', 'C4']
16.5	4	3.0	0.5	1.0	['C4', 'C5']
17.5	4	3.67	0.25	0.5	['C4', 'C5']
18.0	5	1.0	1.0	1.0	['E-2', 'B-2', 'B-4']
19.0	5	1.67	0.25	0.5	['E-2', 'B-2', 'B-4']
19.5	5	2.0	0.5	0.5	['E-2', 'B-2', 'C4', 'G4']
20.0	5	2.33	0.25	0.5	['E-2', 'B-2', 'C4', 'F4']
20.5	5	2.67	0.25	0.5	['E-2', 'B-2', 'C4', 'E-4']
21.0	5	3.0	0.5	0.5	['B-1', 'B-2', 'D4', 'F4', 'A-4']
21.5	5	3.33	0.25	0.5	['B-1', 'B-2', 'D4', 'G4', 'A-4']
22.0	5	3.67	0.25	0.5	['B-1', 'B-2', 'D4', 'A-4']
22.5	6	1.0	1.0	1.0	['E-2', 'B-2', 'B-4']
23.5	6	1.67	0.25	0.5	['E-2', 'B-2', 'B-4']
24.0	6	2.0	0.5	0.5	['E-2', 'B-2', 'C4', 'G4']
24.5	6	2.33	0.25	0.5	['E-2', 'B-2', 'C4', 'F4']
25.0	6	2.67	0.25	0.5	['E-2', 'B-2', 'C4', 'E-4']
25.5	6	3.0	0.5	1.5	['B-1', 'B-2', 'D4', 'F4', 'A-4']
27.0	7	1.0	1.0	1.0	['E-2', 'B-2', 'B-4']
28.0	7	1.67	0.25	0.5	['E-2', 'B-2', 'C5']
28.5	7	2.0	0.5	1.0	['C4', 'B-4']
29.5	7	2.67	0.25	0.5	['C4', 'C5']
30.0	7	3.0	0.5	0.5	['E-2', 'B-2', 'B-4']
30.5	7	3.33	0.25	0.5	['E-2', 'B-2', 'G4']
31.0	7	3.67	0.25	0.5	['E-2', 'B-2', 'F4']
31.5	8	1.0	1.0	1.0	['C4', 'E-4']
32.5	8	1.67	0.25	0.5	['C4', 'F4']
33.0	8	2.0	0.5	1.0	['E-2', 'B-2', 'C4']
34.0	8	2.67	0.25	0.5	['E-2', 'B-2', 'C4']
34.5	8	3.0	0.5	1.0	['E-2', 'B-2', 'C4', 'C5']
35.5	8	3.67	0.25	0.5	
36.0	9	1.0	1.0	1.0	['G2', 'D3', 'D4']
37.0	9	1.67	0.25	0.5	['G2', 'D3', 'D4']
37.5	9	2.0	0.5	1.0	['G2', 'D3', 'D4', 'G4', 'B-4']
38.5	9	2.67	0.25	0.5	['G2', 'D3', 'D4', 'F#4', 'G4', 'B-4']
39.0	9	3.0	0.5	1.5	['D2', 'D3', 'D4', 'F#4', 'A4', 'C5']
40.5	10	1.0	1.0	1.0	['G2', 'D3', 'D4']
41.5	10	1.67	0.25	0.5	['G2', 'D3', 'D4']
42.0	10	2.0	0.5	1.0	['G2', 'D3', 'D4', 'G4', 'B-4']
43.0	10	2.67	0.25	0.5	['G2', 'D3', 'D4', 'F#4', 'G4', 'B-4']
43.5	10	3.0	0.5	1.5	['D2', 'D3', 'D4', 'F#4', 'A4', 'C5']
45.0	11	1.0	1.0	0.5	['G2', 'D3', 'D4']
45.5	11	1.33	0.25	0.5	['G2', 'D3', 'G4']
46.0	11	1.67	0.25	0.5	['G2', 'D3', 'A4']
46.5	11	2.0	0.5	1.0	['D4', 'G4', 'B-4']
47.5	11	2.67	0.25	0.5	['D4', 'G4', 'B-4']
48.0	11	3.0	0.5	0.75	['G2', 'D3', 'A4']
48.75	11	3.5	0.125	0.25	['G2', 'D3', 'G4']
49.0	11	3.67	0.25	0.5	['G2', 'D3', 'G4']
49.5	12	1.0	1.0	0.75	['D4', 'F4', 'B-4']
50.25	12	1.5	0.125	0.25	['D4', 'F4', 'G4', 'B-4']
