key	distribution	start offset	end offset	quarter length	start measure	end measure	measure length
g#	[0.0, 0.0, 0.0, 4.0, 2.0, 0.0, 2.0, 0.0, 5.0, 0.0, 2.0, 2.0]	0.0	8.0	8.0	1	2	1
c#	[6.0, 10.5, 2.0, 4.5, 8.0, 2.0, 3.0, 2.0, 12.0, 7.0, 0.0, 2.0]	8.0	25.0	17.0	3	7	4
E	[0.0, 2.5, 0.0, 2.0, 7.0, 0.0, 2.0, 1.0, 4.0, 2.0, 1.0, 7.0]	25.0	32.0	7.0	7	8	1
c#	[10.0, 44.5, 2.0, 30.5, 45.0, 0.0, 16.0, 16.0, 75.5, 24.5, 12.0, 21.5]	32.0	92.0	60.0	9	23	14
C#	[6.0, 28.5, 3.5, 16.5, 3.5, 17.0, 7.25, 5.0, 19.75, 0.0, 12.75, 6.5]	92.0	120.0	28.0	24	30	6
g#	[0.0, 7.75, 7.0, 38.75, 21.0, 0.0, 0.5, 18.0, 30.0, 0.0, 16.75, 23.5]	120.0	161.0	41.0	31	41	10
c#	[5.0, 8.0, 0.0, 4.0, 4.0, 0.0, 3.0, 1.0, 28.0, 4.0, 2.0, 0.0]	161.0	173.0	12.0	41	44	3
B	[0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 2.0, 0.0, 0.0, 0.0, 2.0, 2.0]	173.0	175.0	2.0	44	44	0
g#	[8.0, 12.0, 4.0, 20.0, 2.0, 6.0, 1.0, 3.0, 20.0, 1.0, 4.5, 10.0]	175.0	192.0	17.0	44	49	5
